,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.1503089205778847,2.0,0.0,0.8133912382,1.0,-0.8133912382,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-0.82237785405,0.3656080275686067,2.0,2.0,-1.0809017696,3.0,-0.5638539385,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,2.2893615275,0.8959873398476383,3.0,4.0,2.9920166481,5.0,1.2803865318,6.0,2.5956814026,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-1.5661918154499999,0.3748485672916676,2.0,7.0,-1.8312497793,8.0,-1.3011338516,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.282986806977332,2.0,9.0,-0.20010189020000002,10.0,0.20010189020000002,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-1.7643786878999999,0.18722223067618138,2.0,11.0,-1.8967647967999999,12.0,-1.631992579,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.34500762316355116,2.0,13.0,-0.24395722990000002,14.0,0.24395722990000002,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,1.47621327635,2.000813802350775,4.0,15.0,4.0126012323,16.0,2.0065816896,17.0,-0.6015525386,18.0,0.4872227221,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-5.02231087725,0.6866887729641739,4.0,19.0,-5.3117510222,20.0,-4.0254611324,21.0,-5.5844925709,22.0,-5.1675387835,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.9606638164666667,0.4360947038991594,3.0,23.0,0.4785257169,24.0,1.0758927674,25.0,1.3275729651,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-0.012932284250000037,1.9081854023318052,2.0,26.0,1.3363585535,27.0,-1.362223122,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,0.0,0.08996073565371071,3.0,28.0,0.0770015029,29.0,0.021881451,30.0,-0.0988829539,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.10541983584843348,2.0,31.0,-0.07454308080000001,32.0,0.07454308080000001,,,,,,,,,,,,
13,Catabolite_repression__delHfq,-0.28901334085,0.14222997647008473,2.0,33.0,-0.18844156,34.0,-0.38958512170000004,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,0.19037427045,0.055535997242317364,2.0,35.0,0.1511043902,36.0,0.22964415070000002,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,0.42188352192958445,3.0,37.0,0.4118733774,38.0,0.0193541163,39.0,-0.4312274937,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,-5.9937654222,0.5961955796793921,3.0,40.0,-5.9810090741,41.0,-6.5962368154,42.0,-5.4040503771,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,2.4973584756700618,2.0,43.0,-1.7658991132000001,44.0,1.7658991132000001,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,5.9293765052000005,0.14868512818329627,2.0,45.0,5.8242402428,46.0,6.0345127676,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,-4.766183251199999,1.0027085195113512,2.0,47.0,-4.0571612575,48.0,-5.4752052449,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,9.44919149495,1.1778954443802263,2.0,49.0,10.2820893512,50.0,8.6162936387,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-1.6569498066666668,0.4485390552205707,3.0,51.0,-1.9171348796,52.0,-1.9146911005,53.0,-1.1390234399,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,-3.3333326839487164e-11,0.33187898787999914,3.0,54.0,0.15822802460000002,55.0,-0.3813830676,56.0,0.22315504290000002,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,3.33333360913457e-11,3.204285335534713,3.0,57.0,1.6131308593,58.0,-3.6902785108,59.0,2.0771476516,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,-0.49977888723333336,3.189978106112922,3.0,60.0,3.1749828898,61.0,-2.5563736645,62.0,-2.117945887,,,,,,,,,,
25,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.9742952268735882,2.0,63.0,-0.6889307618,64.0,0.6889307618,,,,,,,,,,,,
26,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-1.1750090314500001,0.29298708294432824,2.0,65.0,-1.3821821846,66.0,-0.9678358783000001,,,,,,,,,,,,
27,Glucose_uptake_defective_mutants__PAO1_glu_wt,-2.220446049250313e-16,5.733224721465667,4.0,67.0,-4.133794892,68.0,-5.7143490803,70.0,5.3568430863,71.0,4.491300886,,,,,,,,
28,Glucose_uptake_defective_mutants__PAO1_delglucose_60min,-11.16817260105,0.22057482688580263,2.0,69.0,-11.0122026452,72.0,-11.3241425569,,,,,,,,,,,,
29,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-7.401486830834377e-17,1.502964823273071,3.0,73.0,-0.3611309942,76.0,1.6506306534,77.0,-1.2894996592,,,,,,,,,,
30,HapZ_SagS_mutant__delHapZp,-0.8356977986666667,1.099646987808344,3.0,74.0,-0.771628529,75.0,-1.9659786920000002,84.0,0.230513825,,,,,,,,,,
