,A,AmiE
R2,,0.08233423249846727
xmin,,-2.088698541
xmid,,2.835827677290929
xmax,,6.032104437
ystart,,-2.3615262731079234
yend,,8.032149823778134
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,0.8133912382,0.25769715200000004
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-0.8133912382,-0.25769715200000004
AB569_EDTA_NaNO2:NaNO2:1,-1.0809017696,2.631402179
AB569_EDTA_NaNO2:NaNO2:2,-0.5638539385,2.529867935
AB569_EDTA_NaNO2:EDTA:1,2.9920166481,1.575122392
AB569_EDTA_NaNO2:EDTA:2,1.2803865318,1.547338979
AB569_EDTA_NaNO2:EDTA:3,2.5956814026,1.635360219
AB569_EDTA_NaNO2:NaNO2_EDTA:1,-1.8312497793,2.681037942
AB569_EDTA_NaNO2:NaNO2_EDTA:2,-1.3011338516,2.961733406
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,-0.20010189020000002,-0.004091476
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,0.20010189020000002,0.004091476
Anthranilate_metabolism_GntR_AntP:antP:1,-1.8967647967999999,0.301394154
Anthranilate_metabolism_GntR_AntP:antP:2,-1.631992579,0.29794301
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.24395722990000002,-0.027462272000000003
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.24395722990000002,0.027462272000000003
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,4.0126012323,-0.296272393
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,2.0065816896,0.132848156
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,-0.6015525386,-0.07818672800000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,0.4872227221,-0.106631371
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-5.3117510222,-1.3683597760000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-4.0254611324,-1.244309846
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-5.5844925709,-1.147555831
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-5.1675387835,-1.171460961
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.4785257169,-0.059047702
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,1.0758927674,0.171099556
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,1.3275729651,0.19736146400000001
Catabolise_Nucleic_Acids:L_asp:1,1.3363585535,0.39459807
Catabolise_Nucleic_Acids:L_asp:2,-1.362223122,-1.360565188
Catabolise_Nucleic_Acids:DNA_1:1,0.0770015029,-0.035251788
Catabolise_Nucleic_Acids:DNA_1:2,0.021881451,0.193693743
Catabolise_Nucleic_Acids:DNA_1:3,-0.0988829539,-0.15844195600000002
Catabolite_repression:del_hfq_crc_wt:1,-0.07454308080000001,-0.20546391500000002
Catabolite_repression:del_hfq_crc_wt:2,0.07454308080000001,0.20546391500000002
Catabolite_repression:delHfq:1,-0.18844156,2.999459372
Catabolite_repression:delHfq:2,-0.38958512170000004,2.97623665
Catabolite_repression:deldcrc:1,0.1511043902,4.848152205
Catabolite_repression:deldcrc:2,0.22964415070000002,4.855448174
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.4118733774,0.011759015000000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.0193541163,0.092067802
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.4312274937,-0.103826817
Diallyl_disulphide_treatment:PAO1_DDS:1,-5.9810090741,-0.8608636040000001
Diallyl_disulphide_treatment:PAO1_DDS:2,-6.5962368154,-0.793954738
Diallyl_disulphide_treatment:PAO1_DDS:3,-5.4040503771,-0.630313734
Dispersed_cells:PAO1_dispersed_wt:1,-1.7658991132000001,0.07015420800000001
Dispersed_cells:PAO1_dispersed_wt:2,1.7658991132000001,-0.07015420800000001
Dispersed_cells:PyhjH_dispersed:1,5.8242402428,0.8118429840000001
Dispersed_cells:PyhjH_dispersed:2,6.0345127676,0.88445269
Dispersed_cells:PA01_Planktonic:1,-4.0571612575,0.6000898650000001
Dispersed_cells:PA01_Planktonic:2,-5.4752052449,1.2553863650000001
Dispersed_cells:PAO1_Biofilm:1,10.2820893512,5.649475561
Dispersed_cells:PAO1_Biofilm:2,8.6162936387,6.032104437
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-1.9171348796,-0.291368071
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-1.9146911005,-0.579261643
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-1.1390234399,-0.5103576910000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.15822802460000002,-0.025280535000000003
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,-0.3813830676,0.018481882
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.22315504290000002,0.006798653000000001
Farnesol_treatment:RNA of 0-1F_L:1,1.6131308593,0.069164574
Farnesol_treatment:RNA of 0-1F_L:2,-3.6902785108,0.004864139
Farnesol_treatment:RNA of 0-1F_L:3,2.0771476516,-0.07402871200000001
Farnesol_treatment:RNA of 6-F_L1:1,3.1749828898,0.283316768
Farnesol_treatment:RNA of 6-F_L1:2,-2.5563736645,0.45593896300000003
Farnesol_treatment:RNA of 6-F_L1:3,-2.117945887,0.542106467
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.6889307618,-0.06509385
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.6889307618,0.06509385
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-1.3821821846,-0.336551403
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-0.9678358783000001,-0.071473355
Glucose_uptake_defective_mutants:PAO1_glu_wt:1,-4.133794892,0.230409622
Glucose_uptake_defective_mutants:PAO1_glu_wt:2,-5.7143490803,0.16039771600000002
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:1,-11.0122026452,0.28725846
Glucose_uptake_defective_mutants:PAO1_glu_wt:3,5.3568430863,-0.28985954
Glucose_uptake_defective_mutants:PAO1_glu_wt:4,4.491300886,-0.100947799
Glucose_uptake_defective_mutants:PAO!_delglucose_60min:2,-11.3241425569,0.12432180500000001
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.3611309942,0.012658807000000001
HapZ_SagS_mutant:delHapZp:1,-0.771628529,-0.069090572
HapZ_SagS_mutant:delHapZp:2,-1.9659786920000002,-0.127308069
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,1.6506306534,0.006676727
HapZ_SagS_mutants:PA_HapZ_SagS_wt:3,-1.2894996592,-0.019335534
HapZ_SagS_mutants:delHApZ:1,-0.16187676,-0.8515620030000001
HapZ_SagS_mutants:delHApZ:2,-0.0059651569,-0.616264359
HapZ_SagS_mutants:delHApZ:3,0.2887483447,-0.82364079
HapZ_SagS_mutants:delSagS:1,-0.0823585975,-0.154789007
HapZ_SagS_mutants:delSagS:2,-0.34962705850000003,-0.257798205
HapZ_SagS_mutants:delSagS:3,1.6504309347000001,-0.086304298
HapZ_SagS_mutants:delHapZp:3,0.230513825,-0.140939917
Lung_infection_transcriptome:PA01_LS1:1,13.5926781091,1.873836419
Lung_infection_transcriptome:PA01_LS1:2,13.6284538174,2.057963338
Lung_infection_transcriptome:PA01_CS1:1,0.32801944780000003,-0.15259683500000001
Lung_infection_transcriptome:PA01_CS1:2,-0.32801944780000003,0.15259683500000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:1,-0.1893861108,-0.5198162310000001
Metabolic_fitness_plasmid:PAO1_metabolites_wt:2,0.1893861108,0.5198162310000001
Metabolic_fitness_plasmid:PAO1_pAKD1:1,0.1103758817,-0.040444908
Metabolic_fitness_plasmid:PAO1_pAKD1:2,-1.1602180059,-0.011604927000000001
Metabolic_fitness_plasmid:PAO1_PAMBL1:1,3.6412264702,1.386978913
Metabolic_fitness_plasmid:PAO1_PAMBL1:2,4.0760110014,1.841817549
Metabolic_fitness_plasmid:PAO1_PAMBL2:1,-4.9860498728,-0.32144714300000005
Metabolic_fitness_plasmid:PAO1_PAMBL2:2,-2.454828316,0.42610353300000003
Metabolic_fitness_plasmid:PAO1_pBS228:1,-0.7898703690000001,0.8394691790000001
Metabolic_fitness_plasmid:PAO1_pBS228:2,-0.5597523912,0.834701632
Metabolic_fitness_plasmid:PAO1_RmS149:1,-4.2290771635,-0.524138105
Metabolic_fitness_plasmid:PAO1_RmS149:2,-1.717273695,0.173827497
Mucin_glycans:ABTGC:1,1.3850283486000001,0.032986893
Mucin_glycans:ABTGC:2,4.0946519903,-0.014912078
Mucin_glycans:ABTGC:3,-0.9287756142,0.004762473000000001
Mucin_glycans:ABTGC:4,-2.3034587986,0.021634843
Mucin_glycans:ABTGC:5,-2.2474459261,-0.044472131000000005
Mucin_glycans:MUC5B:1,-1.0580318231,-0.813761465
Mucin_glycans:MUC5B:2,-0.28317398590000004,-0.787333409
Mucin_glycans:Glycans:1,2.136068914,1.8454897780000001
Mucin_glycans:Glycans:2,3.8738720095,0.5217791660000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,5.5398694187,0.153715929
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,5.4760603883,0.141045751
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,4.322311566,0.36738278700000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-5.7048288253,-0.8309870880000001
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-4.5200726739,-0.808450858
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-4.7088786087,-0.272251124
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,5.1994757345,0.442745842
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,4.9576521966,0.7581889780000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,3.1675756447,0.5666525490000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-5.0123009973,-0.728347649
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-3.0732014592,-0.8495840790000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-5.2392011193,-0.189655642
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.15038905300000002,0.10600846500000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.15038905300000002,-0.10600846500000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.9100188247000001,-0.078202508
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.5698431876,-0.18034858
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,0.7851531650000001,1.070272233
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,0.9803475553000001,1.078739871
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,0.7373725826,-0.589733597
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.1289203246,-0.7683913800000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.25618955520000003,-0.646814905
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.7406390722,-0.597681977
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.0447350976,0.315127052
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,0.0327961316,0.083520683
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.3058289858,-0.228315072
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.2938900198,-0.17033266300000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-1.172572775,-0.787168167
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-1.1992312592,-0.8761747010000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.1397059183,0.258349009
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.0634273873,0.026748237
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.2031333055,-0.285097246
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,-2.9489141058,-1.327016237
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,-2.9369863696,-1.034436818
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,-0.5978825689,-0.954355799
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,-3.0934781432,-1.021125059
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,1.8066401234,0.718562388
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:4,1.8507801973,0.835619828
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:5,2.2284801547,0.80727084
Riboregulatory_protein_RsmN:Final_RsmN_Lib:1,0.1130008346,0.653138255
Riboregulatory_protein_RsmN:Final_RsmN_Lib:2,0.2640316143,0.649789646
Riboregulatory_protein_RsmN:Final_RsmN_Lib:3,0.3079917421,0.9046326050000001
Rosmarinic_acid:PAO1-100UMRA:1,-0.2678402294,-0.40293703200000003
Rosmarinic_acid:PAO1-100UMRA:2,-0.8781190394,-0.45415895500000003
Rosmarinic_acid:PAO1_DMSO_Control:1,-0.0748591935,0.11452281
Rosmarinic_acid:PAO1_DMSO_Control:2,0.1132197941,-0.015099222
Rosmarinic_acid:PAO1_DMSO_Control:3,-0.038360600700000004,-0.09942358800000001
Testosterone_treatment:Testosterone_Control:1,0.7312102421000001,-0.206060282
Testosterone_treatment:Testosterone_Control:2,-0.7312102421000001,0.206060282
Testosterone_treatment:Testosterone_2.5:1,0.6965335145,-0.47500305200000004
Testosterone_treatment:Testosterone_2.5:2,-1.1634605056,0.23515360500000002
Tf_toxin_expression:PAO1_WT:1,0.1075267946,0.498318539
Tf_toxin_expression:PAO1_WT:2,-0.1075267946,-0.498318539
Tf_toxin_expression:PAO1_derfA:1,-0.0096167056,0.5932985740000001
Tf_toxin_expression:PAO1_derfA:2,-0.1212584535,0.6563140230000001
Zinc_treatment:PA_Zn:1,0.20021098380000002,0.305968726
Zinc_treatment:PA_Zn:2,0.3661218195,0.266820754
Zinc_treatment:PA_Zn:3,0.9877283920000001,0.15215565
Zinc_treatment:PA_Zn_wt:1,-0.1116638278,-0.026843093000000002
Zinc_treatment:PA_Zn_wt:2,0.1116638278,0.026843093000000002
