k,name,in_iM,gene_weight,regulator,function,category
24,Autolysin,False,0.03297074,,Autolysin Expression,Biological Enrichment
5,SaeR,False,0.027948968,SaeR,Virulence Expression,Virulence
26,MntR,False,0.026944171000000003,MntR,Manganese Acquisition,Metal Homeostasis
22,VraR,False,-0.02395352,VraR,Cell Wall Biosynthesis,Structural Components
21,Gal/Man.,False,-0.0166358,,Galactose/Mannose Metabolism,Carbon Source Utilization
19,PyrR,False,0.01557298,PyrR,Pyrimidine Metabolism,Amino Acid and Nucleotide Metabolism
13,FMN,False,0.015537528,,Riboflavin Biosynthesis,Miscellaneous Metabolism
1,Vim-3,False,0.014865066000000001,,Virulence Expression,Virulence
25,B-Lactam Resistance,False,0.014863493,,B-lactam Resistance,Stress Response
12,Urease,False,0.014718056,,Urea Metabolism,Miscellaneous Metabolism
3,CymR,False,0.012193406,CymR,Cysteine Metabolism,Amino Acid and Nucleotide Metabolism
10,Guanine Responsive (GR),False,-0.012029680000000001,Purine,Purine Salvage,Amino Acid and Nucleotide Metabolism
4,SigB,False,0.011493727,SigB,Stress Response,Stress Response
8,Fur,False,0.009508999,Fur,Iron Metabolism,Metal Homeostasis
11,NreC/Rex,False,-0.008639892,NreC/Rex,Redox Balance,Energy Metabolism
23,Phi-Sa3,False,0.008336201,,Prophage Expression,Mobile Elements
17,SNFR,False,-0.00804594,,,Genomic Strain Difference
6,Rex,False,0.007925055,Rex,Redox Balance,Energy Metabolism
0,TreR,False,0.0063460999999999995,TreR,Trehalose Metabolism,Carbon Source Utilization
14,CcpA-1,False,-0.006139047000000001,CcpA,Glucose Dependent Carbon Metabolism,Carbon Source Utilization
16,SigS,False,0.0044864,SigS,Stress Response,Stress Response
2,Unc-1,False,-0.004092289,,,Uncharacterized
15,PurR,False,-0.0036812980000000004,PurR,Purine Metabolism,Amino Acid and Nucleotide Metabolism
9,CodY,False,-0.0034660150000000002,CodY,Amino Acid Metabolism,Amino Acid and Nucleotide Metabolism
18,LacR,False,0.0027842260000000003,LacR,Lactose Metabolism,Carbon Source Utilization
28,Agr,False,0.002710819,AgrA,Quorum Sensor/ Virulence Expression,Virulence
27,PerR,False,0.0018932730000000002,PerR,Oxidative Stress Response,Stress Response
7,Translation,False,0.000903183,,Translation Machinery Expression,Biological Enrichment
20,CcpA-2,False,0.000676423,CcpA,Glucose Independent Carbon Metabolism,Carbon Source Utilization
