,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.8254755823731941,2.0,0.0,0.583699382,1.0,-0.583699382,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,1.6736253095000002,0.24304337912248195,2.0,2.0,1.845482931,3.0,1.5017676880000002,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,1.7144354813333333,0.4735837196007808,3.0,4.0,1.206296196,5.0,2.143511951,6.0,1.7934982970000002,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,5.7833473600000005,0.5899236227094686,2.0,7.0,5.366208366,8.0,6.200486354,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.3609333014339581,2.0,9.0,0.255218385,10.0,-0.255218385,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,5.263785125,0.7591198886528405,2.0,11.0,5.8005639460000005,12.0,4.727006304,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,1.4007070676623898,2.0,13.0,0.9904494660000001,14.0,-0.9904494660000001,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-13.505170180250001,5.277404666231152,4.0,15.0,-7.3177086110000005,16.0,-11.46169117,17.0,-15.72086134,18.0,-19.5204196,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,28.083506292499997,1.0952017965082856,4.0,19.0,28.17086516,20.0,26.55356287,21.0,29.12846304,22.0,28.4811341,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-19.951633163333334,1.901049968596179,3.0,23.0,-20.79364851,24.0,-21.28625888,25.0,-17.7749921,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,1.3274283205500355,2.0,26.0,-0.9386335670000001,27.0,0.9386335670000001,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,1.142328717,0.2769333277661479,2.0,28.0,0.9465072830000001,29.0,1.338150151,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,2.1616978430000002,0.5723734968583553,2.0,30.0,2.5664270240000002,31.0,1.756968662,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.5458215311587832,2.0,32.0,0.385954106,33.0,-0.385954106,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-0.9397698084999999,0.5300861814265555,2.0,34.0,-1.314597342,35.0,-0.564942275,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-1.3793577235,0.05512698582042902,2.0,36.0,-1.340377058,37.0,-1.418338389,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-3.3333332390602283e-10,0.36129194400688547,3.0,38.0,-0.407815058,39.0,0.127769313,40.0,0.28004574400000004,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,1.093841841,0.31885657701468556,3.0,41.0,1.364028456,42.0,1.17535627,43.0,0.742140797,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.16207191197868867,2.0,44.0,0.114602148,45.0,-0.114602148,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,0.2893794475,0.7734275176689601,2.0,46.0,-0.257516395,47.0,0.83627529,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,1.269540018,,1.0,48.0,1.269540018,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,1.521933984,0.5168487585237613,2.0,49.0,1.156466722,50.0,1.887401246,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,-0.6347700089999999,2.8052226265903855,2.0,51.0,-2.618361951,52.0,1.348821933,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,0.7368611266666667,0.35065089525913384,3.0,53.0,0.9233745270000001,54.0,0.332372015,55.0,0.9548368380000001,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,-0.6288578103333333,2.1725319840683652,3.0,56.0,-0.023172068,57.0,1.176557796,58.0,-3.039959159,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,1.355886569,,1.0,59.0,1.355886569,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.06087347928946562,2.0,60.0,-0.04304405,61.0,0.04304405,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,1.0252263605,0.21922666932973983,2.0,62.0,1.180243025,63.0,0.8702096960000001,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,-1.0898314194999998,3.2675416796638643,2.0,64.0,-3.400332299,65.0,1.22066946,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,0.06617973799999996,0.7417431167543085,4.0,66.0,-0.6316687160000001,67.0,-0.41027682200000004,68.0,0.301871648,69.0,1.004792842,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,0.0,0.7592745700975327,4.0,70.0,0.9717287670000001,71.0,-0.44340580100000004,72.0,-0.7380103720000001,73.0,0.20968740600000002,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,13.651778270000001,0.405971711257379,2.0,74.0,13.36471292,75.0,13.93884362,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,0.0,0.9110944358765211,3.0,76.0,1.038043795,77.0,-0.37089397700000004,78.0,-0.6671498180000001,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,0.0,0.44940189297401917,2.0,79.0,-0.317775126,82.0,0.317775126,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,4.843077705000001,0.02719259454383194,2.0,80.0,4.823849637,81.0,4.862305773,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,1.9331201075,0.04776059910404175,2.0,83.0,1.899348264,84.0,1.966891951,,,,,,,,,,,,
