,name,x,y,cog,color,link
meta,start,0.08719905501512445,,,,
STM0002,thrA,337,0.0096697129,Amino acid transport and metabolism,#ff0000,
STM0003,thrB,2801,0.0065963506,Nucleotide transport and metabolism,#00bfbf,
STM0004,thrC,3734,-0.0036582399,Amino acid transport and metabolism,#ff0000,
STM0005,yaaA,5114,-0.0062109497,Function unknown,#708090,
STM0006,yaaJ,5966,0.0009388512000000001,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0007,talB,7665,-0.0010381687000000001,Nucleotide transport and metabolism,#00bfbf,
STM0008,mog,8729,-0.0040088175,Coenzyme transport and metabolism,#008000,
STM0009,yaaH,9376,0.0064478356,Function unknown,#708090,
STM0010,htgA,10092,0.0079478872,Function unknown,#708090,
STM0011,yaaI,10841,0.0159729149,Function unknown,#708090,
STM0012,dnaK,11593,0.0062982771,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0013,dnaJ,13595,0.0126261962,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0014,STM0014,15014,0.0049589286,Transcription,#f4a460,
STM0015,STM0015,16088,0.0352195327,Function unknown,#708090,
STM0016,STM0016,16493,0.0073183616,Function unknown,#708090,
STM0017,STM0017,17043,0.012583836900000001,Transcription,#f4a460,
STM0018,STM0018,17867,-0.0096324478,Carbohydrate transport and metabolism,#ffc0cb,
STM0019,STM0019,20058,0.0028382503,Function unknown,#708090,
STM0020,STM0020,23335,-0.0097247944,Signal transduction mechanisms,#00ff00,
STM0021,bcfA,24469,-0.0128067792,Cell motility,#da70d6,
STM0022,bcfB,25112,-0.0012728248000000001,Cell wall/membrane/envelope biogenesis,#c71585,
STM0023,bcfC,25803,0.006893429,Cell motility,#da70d6,
STM0024,bcfD,28425,0.012163490300000001,Cell motility,#da70d6,
STM0025,bcfE,29433,0.0050944669000000005,Cell motility,#da70d6,
STM0026,bcfF,29994,0.006223188100000001,Cell motility,#da70d6,
STM0027,bcfG,30478,-0.0027822823,Cell motility,#da70d6,
STM0028,bcfH,31274,0.0027816651,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0029,STM0029,32545,-0.0360610925,Transcription,#f4a460,
STM0030,STM0030,33364,-0.0023767599000000003,Transcription,#f4a460,
STM0031,STM0031,34376,-0.011841356,Transcription,#f4a460,
STM0032,STM0032,35339,-0.0112252406,Cell wall/membrane/envelope biogenesis,#c71585,
STM0033,STM0033,37103,-0.0005573614000000001,Nucleotide transport and metabolism,#00bfbf,
STM0034,STM0034,38773,-0.017452274,Function unknown,#708090,
STM0035,STM0035,40131,-0.004308309000000001,Inorganic ion transport and metabolism,#0000ff,
STM0036,STM0036,41723,-0.013343748,Energy production and conversion,#90ee90,
STM0037,STM0037,42932,-0.0045296513000000005,"Replication, recombination and repair",#ff00ff,
STM0038,STM0038,44312,-0.0018722712,Cell wall/membrane/envelope biogenesis,#c71585,
STM0039,nhaA,46190,-0.015704346600000002,Inorganic ion transport and metabolism,#0000ff,
STM0040,nhaR,47418,-0.0185711481,Transcription,#f4a460,
STM0041,STM0041,48372,0.0045602741,Carbohydrate transport and metabolism,#ffc0cb,
STM0042,STM0042,50451,0.021720869900000002,Inorganic ion transport and metabolism,#0000ff,
STM0043,rpsT,52280,0.0017091239,"Translation, ribosomal structure and biogenesis",#000000,
STM0044,yaaY,52649,0.001839623,Function unknown,#708090,
STM0045,ribF,52872,0.0021475491,Coenzyme transport and metabolism,#008000,
STM0046,ileS,53855,0.0008567397,"Translation, ribosomal structure and biogenesis",#000000,
STM0047,lspA,56689,0.0001802843,Cell wall/membrane/envelope biogenesis,#c71585,
STM0048,slpA,57344,0.0032104206,Carbohydrate transport and metabolism,#ffc0cb,
STM0049,lytB,57796,0.0070075896,Lipid transport and metabolism,#40e0d0,
STM0050,STM0050,58946,0.0001059057,No COG annotation,#87cefa,
STM0051,rihC,60164,-0.0010749038,Carbohydrate transport and metabolism,#ffc0cb,
STM0052,STM0052,61106,0.0083411389,Transcription,#f4a460,
STM0053,STM0053,61794,0.004987858,Signal transduction mechanisms,#00ff00,
STM0056,STM0056,66654,0.007132378000000001,Energy production and conversion,#90ee90,
STM0057,STM0057,67052,-0.0001032438,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0058,citC2,68637,-0.0005496860000000001,Coenzyme transport and metabolism,#008000,
STM0059,citD2,69710,-0.0021952198000000003,Energy production and conversion,#90ee90,
STM0060,citE2,70000,-0.0072139115000000005,Carbohydrate transport and metabolism,#ffc0cb,
STM0061,citF2,70880,0.001966109,Energy production and conversion,#90ee90,
STM0062,citX2,72400,0.0318031442,Coenzyme transport and metabolism,#008000,
STM0063,citG2,72929,0.0164227732,Nucleotide transport and metabolism,#00bfbf,
STM0064,dapB,74017,0.0020911883,Amino acid transport and metabolism,#ff0000,
STM0066,carA,75880,-0.0182420546,Nucleotide transport and metabolism,#00bfbf,
STM0067,carB,77047,-0.0126005328,Nucleotide transport and metabolism,#00bfbf,
STM0068,caiF,80548,0.0182368056,Transcription,#f4a460,
STM0069,caiE,81020,0.0216295256,Function unknown,#708090,
STM0070,caiD,81725,0.0187292834,Coenzyme transport and metabolism,#008000,
STM0071,caiC,82564,0.011176796800000001,Lipid transport and metabolism,#40e0d0,
STM0073,caiA,85509,-0.012243328000000001,Lipid transport and metabolism,#40e0d0,
STM0074,caiT,86686,-0.0090675888,Cell wall/membrane/envelope biogenesis,#c71585,
STM0075,fixA,88684,0.021364451200000002,Energy production and conversion,#90ee90,
STM0076,fixB,89470,0.00436723,Energy production and conversion,#90ee90,
STM0077,fixC,90461,0.0046612461,Energy production and conversion,#90ee90,
STM0078,fixX,91744,-0.0029326299000000003,Energy production and conversion,#90ee90,
STM0079,yaaU,92178,-0.0133802042,Carbohydrate transport and metabolism,#ffc0cb,
STM0080,STM0080,93607,0.0066833501,Cell wall/membrane/envelope biogenesis,#c71585,
STM0081,STM0081,94131,-0.0132934967,No COG annotation,#87cefa,
STM0082,STM0082,94771,-0.0161599506,Function unknown,#708090,
STM0084,STM0084,95959,-0.0005336268,Inorganic ion transport and metabolism,#0000ff,
STM0085,yabF,98255,-0.0009863388,Energy production and conversion,#90ee90,
STM0086,kefC,98778,-0.0012510445,Inorganic ion transport and metabolism,#0000ff,
STM0087,folA,100839,-0.0015199435000000001,Coenzyme transport and metabolism,#008000,
STM0088,apaH,101424,-0.011768185700000001,Signal transduction mechanisms,#00ff00,
STM0089,apaG,102283,-0.007561546000000001,Inorganic ion transport and metabolism,#0000ff,
STM0090,ksgA,102663,-0.0073499751,"Translation, ribosomal structure and biogenesis",#000000,
STM0091,pdxA,103481,0.008416945,Coenzyme transport and metabolism,#008000,
STM0092,surA,104470,0.0043058586,Cell wall/membrane/envelope biogenesis,#c71585,
STM0093,imp,105810,0.0045360026,Cell wall/membrane/envelope biogenesis,#c71585,
STM0094,djlA,108424,0.0074325071,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0095,rluA,109331,-0.0101854755,"Translation, ribosomal structure and biogenesis",#000000,
STM0096,hepA,110002,-0.0036490472,Transcription,#f4a460,
STM0097,polB,113082,0.0024449055,"Replication, recombination and repair",#ff00ff,
STM0098,STM0098,115477,-0.010187417,Function unknown,#708090,
STM0100,STM0100,116816,0.0099246464,Function unknown,#708090,
STM0101,araD,117241,0.0210201302,Carbohydrate transport and metabolism,#ffc0cb,
STM0102,araA,118077,0.018163412400000002,Carbohydrate transport and metabolism,#ffc0cb,
STM0103,araB,119590,0.0063727528,Nucleotide transport and metabolism,#00bfbf,
STM0104,araC,121640,-0.000580255,Transcription,#f4a460,
STM0105,yabI,122604,0.0166380015,Function unknown,#708090,
STM0106,yabJ,123410,-0.0074098274,Coenzyme transport and metabolism,#008000,
STM0107,yabK,124101,-0.0002098493,Inorganic ion transport and metabolism,#0000ff,
STM0108,tbpA,125687,0.0078436147,Coenzyme transport and metabolism,#008000,
STM0109,yabN,126848,0.0044966147,Transcription,#f4a460,
STM0110,leuD,129057,0.0196670223,Amino acid transport and metabolism,#ff0000,
STM0111,leuC,129673,0.0131227024,Amino acid transport and metabolism,#ff0000,
STM0112,leuB,131076,0.0156879343,Energy production and conversion,#90ee90,
STM0113,leuA,132167,0.023550612000000002,Amino acid transport and metabolism,#ff0000,
STM0115,leuO,134569,-0.0051714866000000005,Transcription,#f4a460,
STM0116,ilvI,135898,-0.0035583675,Coenzyme transport and metabolism,#008000,
STM0117,ilvH,137562,0.016339973900000002,Amino acid transport and metabolism,#ff0000,
STM0118,fruR,138337,0.0016863938,Transcription,#f4a460,
STM0119,yabB,139947,-0.0076796127,Transcription,#f4a460,
STM0120,yabC,140407,-0.0037058033000000002,"Translation, ribosomal structure and biogenesis",#000000,
STM0121,ftsL,141345,0.0063160228,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0122,ftsI,141726,0.00021682020000000002,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
