,name,x,y,cog,color,link
meta,start,0.08174882575593931,,,,
STM0002,thrA,337,0.1617064544,Amino acid transport and metabolism,#ff0000,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0002
STM0003,thrB,2801,0.1029160773,Nucleotide transport and metabolism,#00bfbf,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0003
STM0004,thrC,3734,0.098160125,Amino acid transport and metabolism,#ff0000,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0004
STM0005,yaaA,5114,-0.010347717000000001,Function unknown,#708090,
STM0006,yaaJ,5966,-0.0009599135,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0007,talB,7665,-0.0025398035,Nucleotide transport and metabolism,#00bfbf,
STM0008,mog,8729,-0.0053392459,Coenzyme transport and metabolism,#008000,
STM0009,yaaH,9376,0.0206603042,Function unknown,#708090,
STM0010,htgA,10092,-0.018962933600000002,Function unknown,#708090,
STM0011,yaaI,10841,-0.0019548194,Function unknown,#708090,
STM0012,dnaK,11593,0.0020235541,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0013,dnaJ,13595,0.0051463594,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0014,STM0014,15014,0.0021566548,Transcription,#f4a460,
STM0015,STM0015,16088,-0.0081781757,Function unknown,#708090,
STM0016,STM0016,16493,0.0155735056,Function unknown,#708090,
STM0017,STM0017,17043,-0.0030346314,Transcription,#f4a460,
STM0018,STM0018,17867,-0.0128408797,Carbohydrate transport and metabolism,#ffc0cb,
STM0019,STM0019,20058,-0.0081297139,Function unknown,#708090,
STM0020,STM0020,23335,-0.0196282376,Signal transduction mechanisms,#00ff00,
STM0021,bcfA,24469,0.022317568000000003,Cell motility,#da70d6,
STM0022,bcfB,25112,0.010885868,Cell wall/membrane/envelope biogenesis,#c71585,
STM0023,bcfC,25803,0.0024385780000000003,Cell motility,#da70d6,
STM0024,bcfD,28425,-0.0192077798,Cell motility,#da70d6,
STM0025,bcfE,29433,-0.0058711714,Cell motility,#da70d6,
STM0026,bcfF,29994,0.0073942316000000004,Cell motility,#da70d6,
STM0027,bcfG,30478,0.0154405927,Cell motility,#da70d6,
STM0028,bcfH,31274,0.0060909525,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0029,STM0029,32545,0.0072652601,Transcription,#f4a460,
STM0030,STM0030,33364,-0.0044829012,Transcription,#f4a460,
STM0031,STM0031,34376,0.0088762783,Transcription,#f4a460,
STM0032,STM0032,35339,0.009515559100000001,Cell wall/membrane/envelope biogenesis,#c71585,
STM0033,STM0033,37103,-0.004459001000000001,Nucleotide transport and metabolism,#00bfbf,
STM0034,STM0034,38773,0.0080517948,Function unknown,#708090,
STM0035,STM0035,40131,-0.0056509588000000005,Inorganic ion transport and metabolism,#0000ff,
STM0036,STM0036,41723,-0.0016414560000000001,Energy production and conversion,#90ee90,
STM0037,STM0037,42932,-0.0005054471,"Replication, recombination and repair",#ff00ff,
STM0038,STM0038,44312,-0.0180358111,Cell wall/membrane/envelope biogenesis,#c71585,
STM0039,nhaA,46190,0.011499942,Inorganic ion transport and metabolism,#0000ff,
STM0040,nhaR,47418,0.0066226423,Transcription,#f4a460,
STM0041,STM0041,48372,-0.0150072033,Carbohydrate transport and metabolism,#ffc0cb,
STM0042,STM0042,50451,0.005665647,Inorganic ion transport and metabolism,#0000ff,
STM0043,rpsT,52280,0.0004775348,"Translation, ribosomal structure and biogenesis",#000000,
STM0044,yaaY,52649,-0.0040487953000000005,Function unknown,#708090,
STM0045,ribF,52872,0.0104582991,Coenzyme transport and metabolism,#008000,
STM0046,ileS,53855,0.0048114736,"Translation, ribosomal structure and biogenesis",#000000,
STM0047,lspA,56689,0.0101405112,Cell wall/membrane/envelope biogenesis,#c71585,
STM0048,slpA,57344,0.0085650363,Carbohydrate transport and metabolism,#ffc0cb,
STM0049,lytB,57796,0.0027729166,Lipid transport and metabolism,#40e0d0,
STM0050,STM0050,58946,-0.002628203,No COG annotation,#87cefa,
STM0051,rihC,60164,0.0036488745,Carbohydrate transport and metabolism,#ffc0cb,
STM0052,STM0052,61106,-0.0049555386,Transcription,#f4a460,
STM0053,STM0053,61794,-0.0202235568,Signal transduction mechanisms,#00ff00,
STM0056,STM0056,66654,-0.011222415000000001,Energy production and conversion,#90ee90,
STM0057,STM0057,67052,-0.0110305733,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0058,citC2,68637,-0.0004493243,Coenzyme transport and metabolism,#008000,
STM0059,citD2,69710,0.0047521079,Energy production and conversion,#90ee90,
STM0060,citE2,70000,0.0107713837,Carbohydrate transport and metabolism,#ffc0cb,
STM0061,citF2,70880,-0.0139357361,Energy production and conversion,#90ee90,
STM0062,citX2,72400,0.0043596746,Coenzyme transport and metabolism,#008000,
STM0063,citG2,72929,-0.0003213472,Nucleotide transport and metabolism,#00bfbf,
STM0064,dapB,74017,0.0282073012,Amino acid transport and metabolism,#ff0000,
STM0066,carA,75880,0.0138938975,Nucleotide transport and metabolism,#00bfbf,
STM0067,carB,77047,0.0152448384,Nucleotide transport and metabolism,#00bfbf,
STM0068,caiF,80548,-0.0035566817,Transcription,#f4a460,
STM0069,caiE,81020,0.0073910177,Function unknown,#708090,
STM0070,caiD,81725,0.0059142014,Coenzyme transport and metabolism,#008000,
STM0071,caiC,82564,0.0047368272,Lipid transport and metabolism,#40e0d0,
STM0073,caiA,85509,-0.0042987855,Lipid transport and metabolism,#40e0d0,
STM0074,caiT,86686,-0.0038639816,Cell wall/membrane/envelope biogenesis,#c71585,
STM0075,fixA,88684,-0.003900592,Energy production and conversion,#90ee90,
STM0076,fixB,89470,-0.0047446777,Energy production and conversion,#90ee90,
STM0077,fixC,90461,-0.021384124600000002,Energy production and conversion,#90ee90,
STM0078,fixX,91744,-0.0146308754,Energy production and conversion,#90ee90,
STM0079,yaaU,92178,-0.0195297025,Carbohydrate transport and metabolism,#ffc0cb,
STM0080,STM0080,93607,-0.0006429496000000001,Cell wall/membrane/envelope biogenesis,#c71585,
STM0081,STM0081,94131,-0.00018437260000000002,No COG annotation,#87cefa,
STM0082,STM0082,94771,0.0260492342,Function unknown,#708090,
STM0084,STM0084,95959,0.0053106185,Inorganic ion transport and metabolism,#0000ff,
STM0085,yabF,98255,0.0007961264,Energy production and conversion,#90ee90,
STM0086,kefC,98778,-0.0022163302,Inorganic ion transport and metabolism,#0000ff,
STM0087,folA,100839,-0.010468854000000001,Coenzyme transport and metabolism,#008000,
STM0088,apaH,101424,-0.0010560002,Signal transduction mechanisms,#00ff00,
STM0089,apaG,102283,-0.0067826064,Inorganic ion transport and metabolism,#0000ff,
STM0090,ksgA,102663,-0.0018123354000000001,"Translation, ribosomal structure and biogenesis",#000000,
STM0091,pdxA,103481,0.0071092447000000005,Coenzyme transport and metabolism,#008000,
STM0092,surA,104470,0.0057449075,Cell wall/membrane/envelope biogenesis,#c71585,
STM0093,imp,105810,0.0057537348,Cell wall/membrane/envelope biogenesis,#c71585,
STM0094,djlA,108424,0.0033794129,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0095,rluA,109331,0.0005730234,"Translation, ribosomal structure and biogenesis",#000000,
STM0096,hepA,110002,0.0060709961,Transcription,#f4a460,
STM0097,polB,113082,-0.0038719021,"Replication, recombination and repair",#ff00ff,
STM0098,STM0098,115477,0.0094350693,Function unknown,#708090,
STM0100,STM0100,116816,0.006935489,Function unknown,#708090,
STM0101,araD,117241,0.015262444100000001,Carbohydrate transport and metabolism,#ffc0cb,
STM0102,araA,118077,-0.0034747471000000003,Carbohydrate transport and metabolism,#ffc0cb,
STM0103,araB,119590,0.0036698052,Nucleotide transport and metabolism,#00bfbf,
STM0104,araC,121640,0.0110919341,Transcription,#f4a460,
STM0105,yabI,122604,-0.025777468300000002,Function unknown,#708090,
STM0106,yabJ,123410,-0.0182560462,Coenzyme transport and metabolism,#008000,
STM0107,yabK,124101,-0.0180592303,Inorganic ion transport and metabolism,#0000ff,
STM0108,tbpA,125687,-0.0208724381,Coenzyme transport and metabolism,#008000,
STM0109,yabN,126848,-0.0007598265000000001,Transcription,#f4a460,
STM0110,leuD,129057,0.189868733,Amino acid transport and metabolism,#ff0000,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0110
STM0111,leuC,129673,0.1848574267,Amino acid transport and metabolism,#ff0000,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0111
STM0112,leuB,131076,0.18043185420000002,Energy production and conversion,#90ee90,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0112
STM0113,leuA,132167,0.1702438771,Amino acid transport and metabolism,#ff0000,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0113
STM0115,leuO,134569,-0.0001924137,Transcription,#f4a460,
STM0116,ilvI,135898,0.029548959700000002,Coenzyme transport and metabolism,#008000,
STM0117,ilvH,137562,0.0412303793,Amino acid transport and metabolism,#ff0000,
STM0118,fruR,138337,0.0017828456000000001,Transcription,#f4a460,
STM0119,yabB,139947,0.0110875882,Transcription,#f4a460,
STM0120,yabC,140407,0.0017689215,"Translation, ribosomal structure and biogenesis",#000000,
STM0121,ftsL,141345,0.0162221793,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0122,ftsI,141726,0.0005115915,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0123,murE,143479,-0.0004543633,Cell wall/membrane/envelope biogenesis,#c71585,
STM0124,murF,144963,0.0058006491,Cell wall/membrane/envelope biogenesis,#c71585,
STM0125,mraY,146315,0.0159332675,Cell wall/membrane/envelope biogenesis,#c71585,
STM0126,murD,147400,0.0139625927,Cell wall/membrane/envelope biogenesis,#c71585,
STM0127,ftsW,148716,0.0029514354000000002,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0128,murG,149957,0.0002309263,Cell wall/membrane/envelope biogenesis,#c71585,
STM0129,murC,151143,-0.0076571014000000005,Cell wall/membrane/envelope biogenesis,#c71585,
STM0130,ddlB,152611,-0.0058999916000000005,Nucleotide transport and metabolism,#00bfbf,
STM0131,ftsQ,153533,-0.0036501743,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0132,ftsA,154360,-0.0040961481000000004,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0133,ftsZ,155683,0.001829674,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0134,lpxC,156935,0.0070235718,Nucleotide transport and metabolism,#00bfbf,
STM0135,yacA,158199,0.0007609791,Function unknown,#708090,
STM0136,secA,158689,0.0088318757,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0137,mutT,161546,0.0112754271,"Replication, recombination and repair",#ff00ff,
STM0138,yacG,162263,0.0034625229000000003,Function unknown,#708090,
STM0139,yacF,162464,0.0072984163,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0140,yacE,163207,-0.007339085600000001,Nucleotide transport and metabolism,#00bfbf,
STM0141,guaC,164053,0.0189933233,Nucleotide transport and metabolism,#00bfbf,
STM0142,hofC,165127,-0.0036275035,Cell motility,#da70d6,
STM0143,hofB,166319,-0.0028936144000000002,Cell motility,#da70d6,
STM0144,ppdD,167714,-0.014518590100000001,Cell motility,#da70d6,
STM0145,nadC,168373,0.0060170174000000005,Coenzyme transport and metabolism,#008000,
STM0146,ampD,169354,0.010397413900000001,Defense mechanisms,#d3d3d3,
STM0147,ampE,169914,0.0025088834,Defense mechanisms,#d3d3d3,
STM0148,STM0148,170860,-0.0073833656000000004,Carbohydrate transport and metabolism,#ffc0cb,
STM0149,STM0149,171810,-0.0040361584,Carbohydrate transport and metabolism,#ffc0cb,
STM0150,aroP,173380,0.0148794962,Amino acid transport and metabolism,#ff0000,
STM0151,pdhR,175316,-0.0284646073,Transcription,#f4a460,
STM0152,aceE,176240,-0.011903608900000001,Energy production and conversion,#90ee90,
STM0153,aceF,178918,-0.0052036028,Energy production and conversion,#90ee90,
STM0154,lpdA,181007,-0.0140467123,Energy production and conversion,#90ee90,
STM0155,STM0155,182720,-0.0053167985,No COG annotation,#87cefa,
STM0156,STM0156,183042,-0.007588288800000001,Cell motility,#da70d6,
STM0158,acnB,185857,0.012669541000000001,Energy production and conversion,#90ee90,
STM0159,STM0159,188515,0.0025559374,"Replication, recombination and repair",#ff00ff,
STM0160,yacL,189603,-0.0012348292,Function unknown,#708090,
STM0161,kdgT,190200,0.0131666781,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0162,STM0162,191150,0.0073122346,Function unknown,#708090,
STM0163,STM0163,192411,0.0045552246,Coenzyme transport and metabolism,#008000,
STM0164,STM0164,193404,-0.0011523234,Transcription,#f4a460,
STM0165,speD,194201,0.0159658958,Nucleotide transport and metabolism,#00bfbf,
STM0166,speE,195016,0.0317283126,Amino acid transport and metabolism,#ff0000,
STM0167,yacC,195983,-0.0048334371,Function unknown,#708090,
STM0168,cueO,196532,0.0084336919,"Secondary metabolites biosynthesis, transport, and catabolism",#1e90ff,
STM0169,gcd,198220,-0.0012097747,Carbohydrate transport and metabolism,#ffc0cb,
STM0170,hpt,200816,-0.0073418531,Nucleotide transport and metabolism,#00bfbf,
STM0171,yadF,201410,-0.0018680846,Inorganic ion transport and metabolism,#0000ff,
STM0172,yadG,202181,0.0025048243,Defense mechanisms,#d3d3d3,
STM0173,yadH,203104,-4.66841e-05,Defense mechanisms,#d3d3d3,
STM0174,stiH,203991,-0.0081796941,Cell motility,#da70d6,
STM0175,stiC,205079,-0.007258282400000001,Cell motility,#da70d6,
STM0176,stiB,207652,0.0009014084000000001,Cell wall/membrane/envelope biogenesis,#c71585,
STM0177,stiA,208383,-0.0004149191,Cell motility,#da70d6,
STM0178,yadI,209293,-0.0169622658,Carbohydrate transport and metabolism,#ffc0cb,
STM0179,yadE,209795,0.009938522200000001,Carbohydrate transport and metabolism,#ffc0cb,
STM0180,panD,211031,-0.0091404515,Coenzyme transport and metabolism,#008000,
STM0181,panC,211506,-0.0042690952,Coenzyme transport and metabolism,#008000,
STM0182,panB,212486,-0.016361304,Coenzyme transport and metabolism,#008000,
STM0183,folK,213398,-0.0071125296000000005,Coenzyme transport and metabolism,#008000,
STM0184,pcnB,213874,-0.0009253936,Nucleotide transport and metabolism,#00bfbf,
STM0185,yadB,215433,-0.02507748,"Translation, ribosomal structure and biogenesis",#000000,
STM0186,dksA,216398,0.0145449568,Transcription,#f4a460,
STM0187,sfsA,217030,-0.0008163948000000001,Function unknown,#708090,
STM0188,ligT,217751,-5.8965e-05,"Translation, ribosomal structure and biogenesis",#000000,
STM0189,hrpB,218309,-0.0069727839000000005,"Replication, recombination and repair",#ff00ff,
STM0190,mrcB,220924,-0.0035025022000000003,Cell wall/membrane/envelope biogenesis,#c71585,
STM0191,fhuA,223739,0.0075211185,Inorganic ion transport and metabolism,#0000ff,
STM0192,fhuC,225977,-0.0188240891,Coenzyme transport and metabolism,#008000,
STM0193,fhuD,226774,-0.0132949134,Inorganic ion transport and metabolism,#0000ff,
STM0194,fhuB,227661,0.0012957222,Inorganic ion transport and metabolism,#0000ff,
STM0195,stfA,230658,-0.0120746023,Cell motility,#da70d6,
STM0196,stfC,231304,-0.010241961400000001,Cell motility,#da70d6,
STM0197,stfD,233979,-0.0168173096,Cell wall/membrane/envelope biogenesis,#c71585,
STM0198,stfE,234750,-0.0104763835,Cell motility,#da70d6,
STM0199,stfF,235259,0.0005643177000000001,Cell motility,#da70d6,
STM0200,stfG,235735,-0.0093887497,Cell motility,#da70d6,
STM0201,STM0201,236265,-0.0216338887,Function unknown,#708090,
STM0202,hemL,237212,0.0036264327,Coenzyme transport and metabolism,#008000,
STM0203,yadQ,238662,-0.0016262777,Inorganic ion transport and metabolism,#0000ff,
STM0204,yadR,240120,-0.0168945798,Energy production and conversion,#90ee90,
STM0205,yadS,240610,0.0092507761,Function unknown,#708090,
STM0206,btuF,241270,-0.020285754,Inorganic ion transport and metabolism,#0000ff,
STM0207,pfs,242063,0.0039639346,Nucleotide transport and metabolism,#00bfbf,
STM0208,dgt,242846,0.012315006600000001,Nucleotide transport and metabolism,#00bfbf,
STM0209,htrA,244493,0.011784174500000001,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0210,cdaR,246073,0.0253459425,Transcription,#f4a460,
STM0211,yaeH,247319,-0.007030000000000001,Function unknown,#708090,
STM0213,dapD,249290,0.0070021757,Amino acid transport and metabolism,#ff0000,
STM0214,glnD,250144,0.0020926064,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0215,map,253053,-0.0056760956,Amino acid transport and metabolism,#ff0000,
STM0216,rpsB,254298,-0.0036785092,"Translation, ribosomal structure and biogenesis",#000000,
STM0217,tsf,255281,0.011193658,"Translation, ribosomal structure and biogenesis",#000000,
STM0218,pyrH,256277,-0.0164015905,Nucleotide transport and metabolism,#00bfbf,
STM0219,frr,257149,-0.0088911682,"Translation, ribosomal structure and biogenesis",#000000,
STM0220,dxr,257847,0.0024738430000000003,Lipid transport and metabolism,#40e0d0,
STM0221,uppS,259356,-0.0139903356,Nucleotide transport and metabolism,#00bfbf,
STM0222,cdsA,260127,0.0010945546,Lipid transport and metabolism,#40e0d0,
STM0223,yaeL,260996,-0.0053026913000000005,Cell wall/membrane/envelope biogenesis,#c71585,
STM0224,yaeT,262380,-0.0005318978,Cell wall/membrane/envelope biogenesis,#c71585,
STM0225,hlpA,264917,0.0049137468,Cell wall/membrane/envelope biogenesis,#c71585,
STM0226,lpxD,265406,0.004306679,Lipid transport and metabolism,#40e0d0,
STM0227,fabZ,266537,-0.0013466385,Lipid transport and metabolism,#40e0d0,
STM0228,lpxA,266996,0.0050354316,Lipid transport and metabolism,#40e0d0,
STM0229,lpxB,267784,-0.0013603165,Cell wall/membrane/envelope biogenesis,#c71585,
STM0230,rnhB,268929,0.0016462261,"Replication, recombination and repair",#ff00ff,
STM0231,dnaE,269549,0.0007973917000000001,"Replication, recombination and repair",#ff00ff,
STM0232,accA,273044,0.0033237993,Lipid transport and metabolism,#40e0d0,
STM0233,STM0233,274184,0.0067622419,Cell wall/membrane/envelope biogenesis,#c71585,
STM0234,ldcC,276023,-0.016688804300000002,Amino acid transport and metabolism,#ff0000,
STM0235,yaeR,278220,-0.0015926195000000001,Amino acid transport and metabolism,#ff0000,
STM0236,mesJ,278672,-0.0013009919000000001,"Translation, ribosomal structure and biogenesis",#000000,
STM0237,rof,280048,0.0058984169,Transcription,#f4a460,
STM0238,yaeP,280295,0.0167120483,Function unknown,#708090,
STM0239,yaeQ,280693,-0.0165486162,Function unknown,#708090,
STM0240,yaeJ,281235,0.0050019009,"Translation, ribosomal structure and biogenesis",#000000,
STM0242,proS,282468,0.0020922698,"Translation, ribosomal structure and biogenesis",#000000,
STM0243,yaeB,284297,-0.008441759200000001,Function unknown,#708090,
STM0244,rcsF,285001,0.0006599065,Cell wall/membrane/envelope biogenesis,#c71585,
STM0245,yaeC,285524,0.0062860811,Cell wall/membrane/envelope biogenesis,#c71585,
STM0246,yaeE,286378,0.0027084503,Inorganic ion transport and metabolism,#0000ff,
STM0247,abc,287024,-0.000602298,Inorganic ion transport and metabolism,#0000ff,
STM0255,yafB,295070,-0.0181070417,Coenzyme transport and metabolism,#008000,
STM0256,yafC,295894,0.013014728000000001,Transcription,#f4a460,
STM0257,STM0257,296913,-0.0060409114000000005,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0258,yafD,298241,0.0068456751,Function unknown,#708090,
STM0259,yafE,299098,0.017585184400000002,"Secondary metabolites biosynthesis, transport, and catabolism",#1e90ff,
STM0260,dniR,299924,-0.0145604415,Cell wall/membrane/envelope biogenesis,#c71585,
STM0261,gloB,301363,0.0007393905,Function unknown,#708090,
STM0262,yafS,302153,-0.0077582883,"Secondary metabolites biosynthesis, transport, and catabolism",#1e90ff,
STM0263,rnhA,302872,-0.0064499429,"Replication, recombination and repair",#ff00ff,
STM0264,dnaQ,303403,-0.0042751745,Nucleotide transport and metabolism,#00bfbf,
STM0266,STM0266,304666,-0.0084294865,Function unknown,#708090,
STM0267,STM0267,305732,-0.002271869,Function unknown,#708090,
STM0268,STM0268,306724,-0.0027223106,Function unknown,#708090,
STM0269,STM0269,308623,-0.0151855345,Function unknown,#708090,
STM0270,STM0270,309114,0.0055514963,Function unknown,#708090,
STM0271,STM0271,309925,0.0056017293,No COG annotation,#87cefa,
STM0272,STM0272,311195,0.0099779898,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0273,STM0273,313934,0.0230110267,Function unknown,#708090,
STM0274,STM0274,314500,-0.008592899900000001,Function unknown,#708090,
STM0278,STM0278,318154,0.029381981300000002,Function unknown,#708090,
STM0280,STM0280,319232,-0.0035672494000000003,Cell wall/membrane/envelope biogenesis,#c71585,
STM0281,STM0281,319772,-0.006515853,Function unknown,#708090,
STM0282,STM0282,321112,0.0037499691,Cell motility,#da70d6,
STM0283,STM0283,322421,0.0032627325,No COG annotation,#87cefa,
STM0284,STM0284,323397,0.0287056794,No COG annotation,#87cefa,
STM0285,STM0285,323862,-0.007921985900000001,Cell motility,#da70d6,
STM0286,STM0286,327731,0.019291346,Function unknown,#708090,
STM0287,STM0287,328516,0.0048738950000000005,Function unknown,#708090,
STM0288,STM0288,328956,-0.0111072002,Function unknown,#708090,
STM0289,STM0289,329874,0.0100760121,Function unknown,#708090,
STM0290,STM0290,332087,0.0106478469,Function unknown,#708090,
STM0293,STM0293,337830,0.0184812118,No COG annotation,#87cefa,
STM0295,STM0295,340045,0.0134086823,No COG annotation,#87cefa,
STM0300,safB,342830,0.0167599987,Cell wall/membrane/envelope biogenesis,#c71585,
STM0301,safC,343567,0.0063988865,Cell motility,#da70d6,
STM0302,safD,346099,0.0117150537,Function unknown,#708090,
STM0303,ybeJ,346975,0.0109321453,Carbohydrate transport and metabolism,#ffc0cb,
STM0304,sinR,348611,0.0018022263,Transcription,#f4a460,
STM0306,STM0306,349894,-0.0087891653,Cell wall/membrane/envelope biogenesis,#c71585,
STM0307,STM0307,350944,0.0182997482,Cell motility,#da70d6,
STM0308,yafV,351722,0.0039499124,Function unknown,#708090,
STM0309,yafH,352598,-0.0025636495,Lipid transport and metabolism,#40e0d0,
STM0310,ghmA,355282,-0.0005405335,Carbohydrate transport and metabolism,#ffc0cb,
STM0311,yafJ,356073,0.0084231688,Function unknown,#708090,
STM0312,yafK,356811,-0.009306329,Function unknown,#708090,
STM0313,dinP,357801,0.0080319983,"Replication, recombination and repair",#ff00ff,
STM0315,prfH,360204,-0.0055509614,"Translation, ribosomal structure and biogenesis",#000000,
STM0316,pepD,360974,-0.0097901266,Amino acid transport and metabolism,#ff0000,
