,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.509526424296024,2.0,0.0,1.067396371,1.0,-1.067396371,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,2.6670497375,0.40419085929342724,2.0,2.0,2.38124364,3.0,2.9528558350000003,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,1.123902071,0.45842062730944166,3.0,4.0,1.229230961,5.0,1.520491274,6.0,0.621983978,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,2.4620285155,0.28926146650266527,2.0,7.0,2.257489771,8.0,2.66656726,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.046832485391288474,2.0,9.0,0.033115568000000005,10.0,-0.033115568000000005,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.2878122065,0.6824130617023422,2.0,11.0,-0.77035111,12.0,0.194726697,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.19864922772242866,2.0,13.0,-0.140466216,14.0,0.140466216,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.043050481749999994,0.34564210180596394,4.0,15.0,0.15705674900000002,16.0,0.086751993,17.0,-0.559497578,18.0,0.143486909,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-3.195984254,0.15605552674346293,4.0,19.0,-3.359261673,20.0,-2.994272528,21.0,-3.165330332,22.0,-3.265072483,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.27744226133333333,0.17849304902382054,3.0,23.0,0.07679216400000001,24.0,0.418564643,25.0,0.33696997700000003,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.257570935318114,2.0,26.0,0.18213015500000002,27.0,-0.18213015500000002,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,0.3239169165,0.18425360492424403,2.0,28.0,0.45420389,29.0,0.193629943,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,0.502648167,0.2755628445155506,2.0,30.0,0.6975005230000001,31.0,0.30779581100000003,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.4690363461703282,2.0,32.0,-0.331658781,33.0,0.331658781,,,,,,,,,,,,
14,Catabolite_repression__delHfq,2.4833553745000003,0.07473989347311513,2.0,34.0,2.53620446,35.0,2.430506289,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,4.2024381985,0.3169159686518129,2.0,36.0,4.426531629,37.0,3.978344768,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-4.336808689942018e-19,0.01700617415273497,3.0,38.0,0.018238885,39.0,-0.015421606000000001,40.0,-0.0028172790000000002,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-1.0234986353333335,0.4731030790048418,3.0,41.0,-1.5611836700000001,42.0,-0.8383079320000001,43.0,-0.671004304,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.7939002410046184,2.0,44.0,0.5613722440000001,45.0,-0.5613722440000001,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,0.2371547635,0.3398790591383063,2.0,46.0,0.477485551,47.0,-0.0031760240000000004,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-0.32892000400000004,,1.0,48.0,-0.32892000400000004,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,-0.9338277510000002,0.04145189351856498,2.0,49.0,-0.9045168360000001,50.0,-0.9631386660000001,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,0.1644600015,0.11410292567780424,2.0,51.0,0.083777049,52.0,0.24514295400000002,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,-1.1187582773333336,0.36347282669493797,3.0,53.0,-1.029864336,54.0,-0.8079787060000001,55.0,-1.5184317900000002,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,-1.4435902503333333,0.7271533542822364,3.0,56.0,-1.540922134,57.0,-2.1171755660000002,58.0,-0.6726730510000001,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,-1.1512724890000001,,1.0,59.0,-1.1512724890000001,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,-4.999999997368221e-10,0.218576442218032,2.0,60.0,0.154556884,61.0,-0.154556885,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,-1.0861411845,0.031784313342726585,2.0,62.0,-1.108616088,63.0,-1.063666281,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,-0.39300225450000004,0.05430677872380523,2.0,64.0,-0.354601563,65.0,-0.431402946,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,0.34506920825,0.4754527635157931,4.0,66.0,-0.125897021,67.0,0.119603307,68.0,0.407791777,69.0,0.97877877,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,2.4999999986841104e-10,0.1496085815534038,4.0,70.0,-0.10235799500000001,71.0,0.075619349,72.0,-0.145682964,73.0,0.172421611,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,-0.9605254750000001,0.5768603199017945,2.0,74.0,-0.552623631,75.0,-1.368427319,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,0.0,0.11728379290722284,3.0,76.0,-0.044884537,77.0,0.133097236,78.0,-0.088212699,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,0.0,0.03366459724803566,2.0,79.0,0.023804465,82.0,-0.023804465,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,-0.25836106350000004,0.05548922955336308,2.0,80.0,-0.21912425300000002,81.0,-0.29759787400000004,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,0.3411700465,0.31834033202492285,2.0,83.0,0.566270654,84.0,0.11606943900000001,,,,,,,,,,,,
36,Lung_infection_transcriptome__PA01_CS1,0.0,0.40403400957433117,2.0,85.0,-0.28569518800000004,86.0,0.28569518800000004,,,,,,,,,,,,
37,Testosterone_treatment__Testosterone_Control,0.0,0.5509783293921153,2.0,87.0,-0.38960051300000004,88.0,0.38960051300000004,,,,,,,,,,,,
38,Testosterone_treatment__Testosterone_2.5,0.31493558450000003,0.03680852056930491,2.0,89.0,0.340963139,90.0,0.28890803,,,,,,,,,,,,
39,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,1.335695307,0.27852478748010856,3.0,91.0,1.0875824060000001,92.0,1.28253424,93.0,1.636969275,,,,,,,,,,
40,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,-0.852706629,0.33811338004655633,3.0,94.0,-1.24243755,95.0,-0.677916394,96.0,-0.637765943,,,,,,,,,,
41,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,1.6666673596787973e-10,1.044054908747642,6.0,97.0,0.8592147370000001,98.0,1.4824183450000001,99.0,0.331915245,100.0,-0.9290620810000001,101.0,-0.7735037210000001,102.0,-0.9709825240000001,,,,
42,Dispersed_cells__PAO1_dispersed_wt,0.0,0.4312934638927516,2.0,103.0,0.30497053300000004,104.0,-0.30497053300000004,,,,,,,,,,,,
43,Dispersed_cells__PyhjH_dispersed,1.189354554,0.742277052016462,2.0,105.0,0.6644854170000001,106.0,1.714223691,,,,,,,,,,,,
44,Dispersed_cells__PA01_Planktonic,0.045818602999999986,0.48927339859399155,2.0,107.0,-0.30014993500000003,108.0,0.391787141,,,,,,,,,,,,
45,Dispersed_cells__PAO1_Biofilm,1.3018399295,0.5209181120875491,2.0,109.0,1.670184659,110.0,0.9334952,,,,,,,,,,,,
46,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-0.6588293746666667,0.465918536374266,3.0,111.0,-0.201407422,112.0,-0.642277328,113.0,-1.132803374,,,,,,,,,,
47,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,-3.3333334240973994e-10,0.2935723349829941,3.0,114.0,0.280447649,115.0,0.024689949000000003,116.0,-0.30513759900000004,,,,,,,,,,
48,gcsR_mutant__PAO1_rep_wt,-5.000000136146099e-10,0.5150500111013908,2.0,117.0,0.364195355,118.0,-0.364195356,,,,,,,,,,,,
49,gcsR_mutant__GcsR_rep,-0.0556437085,0.007634100879278483,2.0,119.0,-0.061041833000000004,120.0,-0.050245584,,,,,,,,,,,,
50,ampC_mutation__PA_Cef_taz_wt,0.0,0.9217327104490787,2.0,121.0,-0.65176345,126.0,0.65176345,,,,,,,,,,,,
51,ampC_mutation__PA_mutS_Cef_taz,0.6584524540000001,0.0411286990505152,2.0,122.0,0.6293700720000001,127.0,0.6875348360000001,,,,,,,,,,,,
52,ampC_mutation__PA_mutS,0.6534476185,1.2833111604553515,6.0,123.0,-0.273944591,124.0,2.5376134180000003,125.0,-0.08769708300000001,128.0,-0.7720519690000001,129.0,1.76388396,130.0,0.7528819760000001,,,,
53,Riboregulatory_protein_RsmN__Prelim_Total_Lib_wt,-1.9999999156805614e-10,0.4507778679673329,5.0,131.0,-0.22018372700000002,132.0,-0.631581061,135.0,0.560530124,136.0,0.212041726,137.0,0.079192937,,,,,,
54,Riboregulatory_protein_RsmN__Prelim_RsmN_Lib,-0.25426495400000004,0.2926510146780882,2.0,133.0,-0.047329437,134.0,-0.46120047100000006,,,,,,,,,,,,
55,Riboregulatory_protein_RsmN__Final_RsmN_Lib,0.9367823683333333,0.7265525631441574,3.0,138.0,1.098616797,139.0,1.568771768,140.0,0.14295854,,,,,,,,,,
56,n-alkanes_treatment__PA_alkane,0.30247582650000004,0.11079873872589942,2.0,141.0,0.380822366,142.0,0.224129287,,,,,,,,,,,,
57,n-alkanes_treatment__PA_Glycerol,0.0,0.35290853986945125,3.0,143.0,0.09331357400000001,144.0,-0.390188256,145.0,0.296874682,,,,,,,,,,
58,Catabolise_Nucleic_Acids__L_asp,0.3421220395,0.589718009492529,2.0,146.0,0.759115643,147.0,-0.074871564,,,,,,,,,,,,
59,Catabolise_Nucleic_Acids__DNA_1,3.3333334240973994e-10,0.39388557683253533,3.0,148.0,0.35002921800000003,149.0,0.076491868,150.0,-0.426521085,,,,,,,,,,
60,cysB_mutant__PAO1HH_wt,0.0,1.0332684220252817,2.0,151.0,-0.7306311080000001,152.0,0.7306311080000001,,,,,,,,,,,,
61,cysB_mutant__cysBHH,1.0246558053333332,0.18550161660594464,3.0,153.0,0.877533356,154.0,0.9633945970000001,155.0,1.233039463,,,,,,,,,,
62,ersA_knockout__delersA,-0.151522666,0.5077531351029145,2.0,156.0,0.20751301900000002,157.0,-0.510558351,,,,,,,,,,,,
63,ersA_knockout__wt_BHI,0.0,0.45152653954787747,2.0,158.0,0.319277478,159.0,-0.319277478,,,,,,,,,,,,
64,Farnesol_treatment__RNA of 0-1F_L,0.0,0.08785169423642165,3.0,160.0,0.096892296,161.0,-0.022430145000000002,162.0,-0.074462151,,,,,,,,,,
65,Farnesol_treatment__RNA of 6-F_L1,0.10666206466666667,0.19396914165103332,3.0,163.0,-0.067436877,164.0,0.071682044,165.0,0.315741027,,,,,,,,,,
66,Glucose_uptake_defective_mutants__PAO1_glu_wt,2.7755575615628914e-17,0.6875366216422858,4.0,166.0,-0.028715425000000003,167.0,-0.785840541,169.0,-0.07645705600000001,170.0,0.8910130220000001,,,,,,,,
67,Glucose_uptake_defective_mutants__PAO!_delglucose_60min,0.7187367975000001,0.009605412761850056,2.0,168.0,0.72552885,171.0,0.711944745,,,,,,,,,,,,
68,Metabolic_fitness_plasmid__PAO1_metabolites_wt,0.0,0.35759261645843554,2.0,172.0,0.252856164,173.0,-0.252856164,,,,,,,,,,,,
69,Metabolic_fitness_plasmid__PAO1_pAKD1,-0.234948987,0.8830538026409742,2.0,174.0,0.38946434500000005,175.0,-0.859362319,,,,,,,,,,,,
70,Metabolic_fitness_plasmid__PAO1_PAMBL1,0.8876279880000001,0.015678050748427638,2.0,176.0,0.8987140440000001,177.0,0.8765419320000001,,,,,,,,,,,,
71,Metabolic_fitness_plasmid__PAO1_PAMBL2,-0.99205449,0.3259252507991426,2.0,178.0,-0.7615905350000001,179.0,-1.222518445,,,,,,,,,,,,
72,Metabolic_fitness_plasmid__PAO1_pBS228,0.07580233950000001,0.6400959098999105,2.0,180.0,0.5284184980000001,181.0,-0.37681381900000005,,,,,,,,,,,,
73,Metabolic_fitness_plasmid__PAO1_RmS149,-0.03849290650000001,0.17554495983153715,2.0,182.0,-0.16262193800000002,183.0,0.08563612500000001,,,,,,,,,,,,
74,mexZ_knockout__del_mexZ,-0.3675514416666667,0.35266920115916334,3.0,184.0,-0.774430885,185.0,-0.14953762,186.0,-0.17868582,,,,,,,,,,
75,mexZ_knockout__wt_LB,3.33333360913457e-10,1.1829805452071411,3.0,187.0,1.25764632,188.0,-0.167101088,189.0,-1.0905452310000001,,,,,,,,,,
76,Mucin_glycans__ABTGC,-1.9999999989472884e-10,0.10844498836157555,5.0,190.0,-0.161329738,191.0,0.023796921000000002,192.0,0.103646677,193.0,0.08451124,194.0,-0.050625101000000006,,,,,,
77,Mucin_glycans__MUC5B,-0.259969684,0.08717857279852198,2.0,195.0,-0.19832512400000002,196.0,-0.321614244,,,,,,,,,,,,
78,Mucin_glycans__Glycans,0.2876818805,0.1374072602400443,2.0,197.0,0.19052027500000002,198.0,0.384843486,,,,,,,,,,,,
79,NC_002516.2__Planktonic_total_RNA_Rep,-3.3333332390602283e-10,0.627172432752084,3.0,199.0,-0.303876291,200.0,-0.41735058700000005,201.0,0.7212268770000001,,,,,,,,,,
80,NC_002516.2__Biofilm_total_RNA_Rep,-0.4557332620000001,1.485240527940761,2.0,202.0,-1.5059569110000002,203.0,0.594490387,,,,,,,,,,,,
81,Zinc_treatment__PA_Zn,0.32957273800000003,0.12477147270854998,3.0,204.0,0.22954543200000002,205.0,0.28978759400000004,206.0,0.469385188,,,,,,,,,,
82,Zinc_treatment__PA_Zn_wt,0.0,0.06900655219020874,2.0,207.0,-0.048795001000000005,208.0,0.048795001000000005,,,,,,,,,,,,
83,sRNA_ReaL_represses_RpoS__sRNA_wt,0.0,0.08504904718787347,2.0,209.0,-0.060138758,210.0,0.060138758,,,,,,,,,,,,
84,sRNA_ReaL_represses_RpoS__RNAseq_ReaL,1.2865480403333334,1.5374105787305183,3.0,211.0,3.050804226,212.0,0.575245505,213.0,0.23359439,,,,,,,,,,
85,Paeru_PRECISE__CAMHB_wt,0.30440788300000005,0.41588241755929367,8.0,214.0,-0.02588597,215.0,-0.43903892200000005,216.0,0.31013049,217.0,0.16728031000000002,227.0,0.451493077,228.0,0.431473716,259.0,0.5982832920000001,260.0,0.9415270710000001
86,Paeru_PRECISE__M9glucAA_Pqt10,-1.063342088,0.6311610648834357,2.0,218.0,-0.617043819,219.0,-1.5096403569999999,,,,,,,,,,,,
87,Paeru_PRECISE__M9glucAA_Pqt,-1.6444174835,0.06660544171414892,2.0,220.0,-1.691514643,221.0,-1.597320324,,,,,,,,,,,,
88,Paeru_PRECISE__M9glucAA_wo_Pqt,-1.344053476,0.2660899131589032,2.0,222.0,-1.155899494,223.0,-1.532207458,,,,,,,,,,,,
89,Paeru_PRECISE__M9glucAA_NaCl,-0.9027223067142858,0.6120251977686182,7.0,224.0,-2.157353539,225.0,-1.087321069,226.0,-0.893181485,239.0,-0.73566823,240.0,-0.396669743,244.0,-0.710141798,245.0,-0.338720283,,
90,Paeru_PRECISE__LB_wt,-0.6337639302499999,1.6484596179926378,4.0,229.0,-2.454182083,230.0,-1.599201018,275.0,0.645648042,276.0,0.8726793380000001,,,,,,,,
91,Paeru_PRECISE__M9glucAA_wt,2.5000002068509275e-10,1.4758666210893379,4.0,231.0,-1.785369326,232.0,-0.59188208,279.0,0.896207598,296.0,1.481043809,,,,,,,,
92,Paeru_PRECISE__M9glucAA_lowpH,-0.9018275805,0.02108048868515585,2.0,233.0,-0.8869214240000001,234.0,-0.916733737,,,,,,,,,,,,
93,Paeru_PRECISE__M9glucAA_DPD,-0.6885381285000001,0.21443170753583582,2.0,235.0,-0.840164243,236.0,-0.536912014,,,,,,,,,,,,
94,Paeru_PRECISE__M9sucAA_wt,-1.0643493343333335,0.4382501882349007,6.0,237.0,-1.366406799,238.0,-1.800466959,241.0,-0.831588191,242.0,-0.7095746820000001,271.0,-0.687987346,272.0,-0.990072029,,,,
95,Paeru_PRECISE__R10LB_wt,-0.3901146867142857,0.5353961854937591,7.0,243.0,-0.9311889600000001,261.0,-0.184945419,262.0,-1.340337108,263.0,-0.085425969,264.0,-0.267291139,273.0,-0.013652015,274.0,0.092037803,,
96,Paeru_PRECISE__M9fructAA_wt,-0.48913071950000003,0.1546252560688437,4.0,246.0,-0.319161222,247.0,-0.46794798200000004,252.0,-0.694522552,253.0,-0.47489112200000005,,,,,,,,
97,Paeru_PRECISE__M9GlcNAcAA_wt,-0.39212043675,0.323021072032811,4.0,248.0,-0.16272260900000002,249.0,-0.09152363000000001,254.0,-0.535464807,255.0,-0.778770701,,,,,,,,
98,Paeru_PRECISE__M9pyruvAA_wt,-0.74872331,0.0999131071676479,3.0,250.0,-0.861877976,251.0,-0.672661492,258.0,-0.711630462,,,,,,,,,,
99,Paeru_PRECISE__M9glycAA_wt,-0.342183265,0.037654912537142794,2.0,256.0,-0.36880930900000003,257.0,-0.315557221,,,,,,,,,,,,
100,Paeru_PRECISE__M9sucroseAA_Pqt_Biofilm,-0.7831482716666667,0.5299685873416548,6.0,265.0,-0.5941022370000001,266.0,-0.568843938,267.0,-0.48810905,268.0,-0.663208295,269.0,-1.858047006,270.0,-0.5265791040000001,,,,
101,Paeru_PRECISE__R10LB_NaCl,-1.089160486,0.1361025357987769,2.0,277.0,-0.99292146,278.0,-1.185399512,,,,,,,,,,,,
102,Paeru_PRECISE__M9glucAA_Zn,2.298512148,2.505364517968935,2.0,280.0,4.070072388,295.0,0.526951908,,,,,,,,,,,,
103,Paeru_PRECISE__M9glucAA_Cu,1.239679475,0.45652452159815526,2.0,281.0,1.5624910600000002,292.0,0.91686789,,,,,,,,,,,,
104,Paeru_PRECISE__M9glucAA_NaOCl,0.7039805025,1.1381105922214148,2.0,282.0,-0.10078521500000001,291.0,1.50874622,,,,,,,,,,,,
105,Paeru_PRECISE__M9GlcNAcAA_8,0.7997567845,0.8113568668331628,2.0,283.0,0.22604084200000002,284.0,1.373472727,,,,,,,,,,,,
106,Paeru_PRECISE__M9GlcNAcAA_4,1.2597764985,0.48161044068697284,2.0,285.0,0.91922649,286.0,1.6003265070000001,,,,,,,,,,,,
