,name,x,y,cog,color,link
meta,start,0.054404710771367354,,,,
b0002,thrA,337,0.0029107587905294,Amino acid transport and metabolism,#ff0000,
b0003,thrB,2801,-0.000359712015066,Nucleotide transport and metabolism,#00bfbf,
b0004,thrC,3734,-0.00122296541553,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,5234,-0.0194559608370771,Function unknown,#708090,
b0006,yaaA,5683,0.0032894414703169,Function unknown,#708090,
b0007,yaaJ,6529,0.0019276155199081,Amino acid transport and metabolism,#ff0000,
b0008,talB,8238,-0.0003643656594969,Carbohydrate transport and metabolism,#ffc0cb,
b0009,mog,9306,-0.0014973063777635,Nucleotide transport and metabolism,#00bfbf,
b0010,satP,9928,-0.0085605962332795,Function unknown,#708090,
b0011,yaaW,10643,-0.0099452461379089,Function unknown,#708090,
b0012,mbiA,10830,0.0139096397875224,No COG annotation,#87cefa,
b0013,yaaI,11382,0.0039711316770377,Function unknown,#708090,
b0014,dnaK,12163,0.0005492771934437,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0015,dnaJ,14168,-3.702725450612863e-05,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0016,insL-1,15445,-0.0043405493885626,"Replication, recombination and repair",#ff00ff,
b0018,mokC,16751,-0.0079986569408921,Function unknown,#708090,
b0019,nhaA,17489,-0.0129353384220695,Inorganic ion transport and metabolism,#0000ff,
b0020,nhaR,18715,-0.0070049879958905,Transcription,#f4a460,
b0021,insB-1,19811,-0.001253862464429,"Replication, recombination and repair",#ff00ff,
b0022,insA-1,20233,0.0052953988724298,"Replication, recombination and repair",#ff00ff,
b0023,rpsT,20815,-0.002623338845997,"Translation, ribosomal structure and biogenesis",#000000,
b0024,yaaY,21181,-0.0088010073736759,Function unknown,#708090,
b0025,ribF,21407,0.0092327199552041,Coenzyme transport and metabolism,#008000,
b0026,ileS,22391,-0.0025422759102081,"Translation, ribosomal structure and biogenesis",#000000,
b0027,lspA,25207,0.0074914458313745,Cell wall/membrane/envelope biogenesis,#c71585,
b0028,fkpB,25826,0.0004035033602182,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0029,ispH,26277,-0.0010339919121964,Lipid transport and metabolism,#40e0d0,
b0030,rihC,27293,-0.0035562346826082,Nucleotide transport and metabolism,#00bfbf,
b0031,dapB,28374,-0.0058218750476345,Amino acid transport and metabolism,#ff0000,
b0032,carA,29651,-0.015655748016888,Nucleotide transport and metabolism,#00bfbf,
b0033,carB,30817,0.0012528049568508,Nucleotide transport and metabolism,#00bfbf,
b0034,caiF,34300,-0.0044132946489198,Transcription,#f4a460,
b0035,caiE,34781,-0.0251448978213914,Function unknown,#708090,
b0036,caiD,35377,-0.0040290274428311,Lipid transport and metabolism,#40e0d0,
b0037,caiC,36271,-0.0018558653405187,Lipid transport and metabolism,#40e0d0,
b0038,caiB,37898,0.0027022334385457,Energy production and conversion,#90ee90,
b0039,caiA,39244,-0.0069104330385696,Lipid transport and metabolism,#40e0d0,
b0040,caiT,40417,-0.0092556193298715,Cell wall/membrane/envelope biogenesis,#c71585,
b0041,fixA,42403,-0.0155633279730458,Energy production and conversion,#90ee90,
b0042,fixB,43188,-0.0014581151570176,Energy production and conversion,#90ee90,
b0043,fixC,44180,0.0070359507895396,Energy production and conversion,#90ee90,
b0044,fixX,45463,-0.0071498789729385,Energy production and conversion,#90ee90,
b0045,yaaU,45807,-0.0002180807402444,Inorganic ion transport and metabolism,#0000ff,
b0046,kefF,47246,-0.0071379636280009,Energy production and conversion,#90ee90,
b0047,kefC,47769,0.0034087843438001,Inorganic ion transport and metabolism,#0000ff,
b0048,folA,49823,0.0045400489404666,Coenzyme transport and metabolism,#008000,
b0049,apaH,50380,0.0021975340601294,Signal transduction mechanisms,#00ff00,
b0050,apaG,51229,-0.0045502792917221,Inorganic ion transport and metabolism,#0000ff,
b0051,rsmA,51609,-0.0032460771736727,"Translation, ribosomal structure and biogenesis",#000000,
b0052,pdxA,52427,-0.0081807738009712,Coenzyme transport and metabolism,#008000,
b0053,surA,53416,-0.0062949745301823,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0054,lptD,54755,-0.0032423372402979,Cell wall/membrane/envelope biogenesis,#c71585,
b0055,djlA,57364,-4.1510598342266766e-05,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0056,yabP,58474,0.0079729600395592,Function unknown,#708090,
b0057,yabQ,59121,0.0306159312402324,No COG annotation,#87cefa,
b0058,rluA,59687,0.0013832497672075,"Translation, ribosomal structure and biogenesis",#000000,
b0059,rapA,60358,0.003680212419164,Transcription,#f4a460,
b0060,polB,63429,-0.0084287907517115,"Replication, recombination and repair",#ff00ff,
b0061,araD,65855,0.0019751303358314,Carbohydrate transport and metabolism,#ffc0cb,
b0062,araA,66835,0.0062824322599904,Carbohydrate transport and metabolism,#ffc0cb,
b0063,araB,68348,0.009997731202853,Nucleotide transport and metabolism,#00bfbf,
b0064,araC,70387,0.004951140564132,Transcription,#f4a460,
b0065,yabI,71351,0.0106160778193299,Function unknown,#708090,
b0066,thiQ,72229,0.0030645103599474,Inorganic ion transport and metabolism,#0000ff,
b0067,thiP,72911,0.0055541548122589,Inorganic ion transport and metabolism,#0000ff,
b0068,thiB,74497,0.0027778236943188,Inorganic ion transport and metabolism,#0000ff,
