,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,1.539625994918557,0.3080872338435321,2.0,0.0,1.757476567166324,5.0,1.3217754226707896,,
1,U01-Set001__USA300 LAC CA-MHB Control,0.0,0.0,2.0,1.0,0.0,6.0,0.0,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,0.0,0.0,2.0,2.0,0.0,7.0,0.0,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,0.625958365485567,0.8852388099505836,2.0,3.0,0.0,8.0,1.251916730971134,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,2.298651775781324,0.6559260798957562,2.0,4.0,1.8348419967299257,9.0,2.7624615548327225,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,10.0,0.0,29.0,0.0,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.0,0.0,2.0,12.0,0.0,31.0,0.0,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,1.4783160049690474,0.4417717037141129,2.0,13.0,1.1659362375364637,14.0,1.7906957724016308,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,1.7171615794786805,0.12335556922591662,2.0,15.0,1.6299360199819084,18.0,1.8043871389754529,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,0.6570565840755778,0.9292183324462199,2.0,16.0,0.0,19.0,1.3141131681511555,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,1.275532056422766,0.2306752906625549,2.0,17.0,1.1124199941430954,20.0,1.4386441187024364,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,21.0,0.0,24.0,0.0,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.0,0.0,2.0,22.0,0.0,25.0,0.0,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,0.0,0.0,2.0,23.0,0.0,26.0,0.0,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.0,0.0,2.0,27.0,0.0,28.0,0.0,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,0.0,0.0,2.0,32.0,0.0,33.0,0.0,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,0.0,0.0,2.0,34.0,0.0,38.0,0.0,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,0.0,0.0,2.0,35.0,0.0,39.0,0.0,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,0.0,0.0,2.0,36.0,0.0,40.0,0.0,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,0.0,0.0,2.0,37.0,0.0,41.0,0.0,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,0.6838391053914235,0.9670945373256353,2.0,42.0,0.0,45.0,1.367678210782847,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,1.0175409182093134,1.4390201668011833,2.0,43.0,2.0350818364186267,46.0,0.0,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,0.940876381399532,1.330600139091739,2.0,44.0,0.0,47.0,1.881752762799064,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,48.0,0.0,52.0,0.0,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,0.0,0.0,2.0,49.0,0.0,53.0,0.0,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,0.0,0.0,2.0,50.0,0.0,54.0,0.0,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,0.0,0.0,2.0,51.0,0.0,55.0,0.0,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,1.3852776425811049,0.06133654958486651,2.0,56.0,1.4286491327271489,57.0,1.3419061524350608,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,0.0,0.0,2.0,58.0,0.0,59.0,0.0,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,1.4190120744025,0.06050460453655295,2.0,60.0,1.3762288582416933,61.0,1.4617952905633071,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,1.9893927980786306,0.7529260830027046,2.0,62.0,1.4569936590551928,63.0,2.5217919371020683,,
