,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,6.15224287625,0.06501051874069382,2.0,0.0,6.1982122549,5.0,6.1062734976
1,U01-Set001__USA300 LAC CA-MHB Control,5.3387379331,0.024119348808084015,2.0,1.0,5.321682978,6.0,5.3557928882
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,5.57694549435,0.02384756786196248,2.0,2.0,5.5938082713,7.0,5.5600827174
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,6.004470196250001,0.06353803081142743,2.0,3.0,6.0493983687,8.0,5.9595420238
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,6.95096303005,0.04324901749447651,2.0,4.0,6.9815447036,9.0,6.9203813565
5,U01-Set000__USA300 TCH1516 CA-MHB Control,7.35153164675,0.12313762951599957,2.0,10.0,7.2644601939,29.0,7.4386030996
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,7.36350087115,0.1999035506529934,2.0,11.0,7.2221477149,30.0,7.5048540274
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,7.3335160919,0.27480119745695997,2.0,12.0,7.1392023017,31.0,7.5278298821
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,8.393161383599999,0.36064563031353947,2.0,13.0,8.6481763544,14.0,8.1381464128
9,U01-Set001__USA300 LAC RPMI+10%LB Control,8.9089683156,0.29879645906586344,2.0,15.0,8.6976873132,18.0,9.120249318
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,8.923932900899999,0.19358561555625484,2.0,16.0,8.7870471994,19.0,9.0608186024
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,8.892992559,0.027207534720168465,2.0,17.0,8.9122311913,20.0,8.873753926700001
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,8.57904011325,0.0776841194449075,2.0,21.0,8.5241091456,24.0,8.6339710809
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,8.8861020334,0.08851909437916632,2.0,22.0,8.8235095815,25.0,8.9486944853
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,8.8593949251,0.15273660368349282,2.0,23.0,8.7513938369,26.0,8.9673960133
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,4.629798551,0.04694871833118763,2.0,27.0,4.6629963081,28.0,4.5966007939
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,7.327256537349999,0.2911915456453228,2.0,32.0,7.1213530208,33.0,7.5331600539
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,5.13241083865,0.10062751545191057,2.0,34.0,5.0612564401,38.0,5.2035652372
