,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,2.6447178756,0.24966739960230294,2.0,0.0,2.4681763643,5.0,2.8212593869
1,U01-Set001__USA300 LAC CA-MHB Control,3.0549998592,0.3207394951289075,2.0,1.0,2.8282027872,6.0,3.2817969312
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,3.2163694712,0.06003964850791005,2.0,2.0,3.1739150286,7.0,3.2588239138
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,3.2549957076,0.03532847550702447,2.0,3.0,3.230014703,8.0,3.2799767122
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,3.1352355052,0.07067676358037281,2.0,4.0,3.185211524,9.0,3.0852594864
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,10.0,0.0,29.0,0.0
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.0,0.0,2.0,12.0,0.0,31.0,0.0
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,3.77886453995,0.06529941994407003,2.0,13.0,3.8250382026,14.0,3.7326908773
9,U01-Set001__USA300 LAC RPMI+10%LB Control,5.059802627650001,0.11803396866021736,2.0,15.0,5.1432652473000005,18.0,4.976340008
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,5.17734261385,0.004128404121794884,2.0,16.0,5.1802618364,19.0,5.1744233913
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,5.2406271542,0.07739832661223134,2.0,17.0,5.1858982726,20.0,5.2953560358
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,21.0,0.0,24.0,0.0
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.0,0.0,2.0,22.0,0.0,25.0,0.0
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,0.0,0.0,2.0,23.0,0.0,26.0,0.0
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.0,0.0,2.0,27.0,0.0,28.0,0.0
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,0.0,0.0,2.0,32.0,0.0,33.0,0.0
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,3.45664252735,0.29482372478478797,2.0,34.0,3.2481706723,38.0,3.6651143824
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,3.06264395375,0.1655717349415618,2.0,35.0,2.9455670572,39.0,3.1797208503
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,2.9961689177,0.2101642877057835,2.0,36.0,2.8475603247,40.0,3.1447775107
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,3.1179852259,0.15472421678153378,2.0,37.0,3.008578683,41.0,3.2273917688
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,4.3545512483,0.07551579014756027,2.0,42.0,4.4079489756,45.0,4.301153521
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,4.78057962275,0.09330405195561856,2.0,43.0,4.7146036949,46.0,4.8465555506
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,4.534207513,0.031182135268171412,2.0,44.0,4.5121584137,47.0,4.5562566123
24,U01-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,48.0,0.0,52.0,0.0
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,0.0,0.0,2.0,49.0,0.0,53.0,0.0
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,0.0,0.0,2.0,50.0,0.0,54.0,0.0
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,0.0,0.0,2.0,51.0,0.0,55.0,0.0
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,4.31578989485,0.0723783120338901,2.0,56.0,4.2646106996,57.0,4.3669690901
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,4.377647714049999,0.20240980366477493,2.0,58.0,4.2345223693,59.0,4.5207730588
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,3.70937908855,0.2736199626389337,2.0,60.0,3.9028576195999998,61.0,3.5159005575
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,4.7538591634,0.12286887654253638,2.0,62.0,4.6669777476,63.0,4.8407405792
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,0.0,0.0,2.0,64.0,0.0,65.0,0.0
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,0.0,0.0,2.0,66.0,0.0,67.0,0.0
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,0.0,0.0,2.0,68.0,0.0,69.0,0.0
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,0.0,0.0,2.0,70.0,0.0,71.0,0.0
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,2.69322354165,0.029378170599837106,2.0,72.0,2.672450038,73.0,2.7139970453
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,4.30039687525,0.060097670791236485,2.0,74.0,4.3428923458,75.0,4.2579014047
38,ICA-Set002__USA300 LAC CA-MHB Control,2.94475123215,0.14922678576626733,2.0,76.0,2.83923196,77.0,3.0502705043
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,4.9100284545,0.18587240965141558,2.0,78.0,4.7785968132,79.0,5.0414600958
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,3.53756453125,0.002881532894622898,2.0,80.0,3.5355269798,81.0,3.5396020827
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,0.0,0.0,2.0,82.0,0.0,83.0,0.0
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,0.0,0.0,2.0,84.0,0.0,85.0,0.0
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,0.0,0.0,2.0,86.0,0.0,87.0,0.0
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,0.0,0.0,2.0,88.0,0.0,89.0,0.0
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,90.0,0.0,91.0,0.0
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,92.0,0.0,93.0,0.0
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,3.00814563585,0.10444622879456723,2.0,94.0,2.9342909992,96.0,3.0820002725
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,4.1723136332,0.12468645393564697,2.0,95.0,4.2604802703,97.0,4.0841469961
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,0.0,0.0,2.0,98.0,0.0,99.0,0.0
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,0.0,0.0,2.0,100.0,0.0,101.0,0.0
