,BSU_04580
LBexp_1,0.4298666667
LBexp_2,0.0008666667
LBexp_3,-0.2434333333
LBtran_1,-1.2553333333
LBtran_2,-1.0412333333
LBtran_3,-1.0573333333
LBstat_1,-0.9066333333000001
LBstat_2,-1.2228333333
LBstat_3,-1.4135333333
LBGexp_1,0.5790666667000001
LBGexp_2,0.4444666667
LBGexp_3,0.38326666670000004
LBGtran_2,-1.3597333333
LBGtran_3,-0.1281333333
LBGstat_1,-1.9325333332999999
LBGstat_2,-2.3454333333
LBGstat_3,-2.1986333333
S0_1,-0.6337333333
S0_2,-0.7394333333
S0_3,-0.6808333333000001
S1_1,-0.31213333330000004
S1_2,-0.4360333333
S1_3,-0.21783333330000001
S2_1,-0.3818333333
S2_2,-0.8607333333
S2_3,-1.0657333333
S3_1,-0.33583333330000004
S3_2,-0.2762333333
S4_1,-0.1355333333
S4_2,-0.3050333333
S4_3,-0.7522333333
S5_1,-0.1031333333
S5_2,0.2270666667
S5_3,0.2214666667
S6_1,-0.2283333333
S6_2,-2.0264333333
S6_3,-0.3355333333
S6/t_1,-0.3609333333
S6/t_2,-2.7741333333
S6_4,-0.9319333333
S6_5,-0.2827333333
S6_6,-0.26633333330000003
S7_4,-0.5854333333
S7_5,-0.7066333333
S7_6,-0.6529333333
S8_4,-1.0079333333
S8_5,-1.3807333333
G135_1,0.6654666667
G135_3,-1.1055333333
G150_1,0.2745666667
G150_2,0.7075666667
G150_3,0.7027666667
G180_1,0.4821666667
G180_2,0.8425666667
G180_3,-0.2207333333
C30_1,-0.27993333330000003
C30_2,-0.0644333333
C90_1,-0.35303333330000003
C90_2,0.0475666667
BI_1,0.3115666667
BI_2,0.3221666667
BC_2,0.4642666667
BC/t_1,0.0753666667
BC/t_2,0.4983666667
BC_1,-0.0546333333
Sw_1,0.37676666670000003
Sw_2,0.6094666667
BT_1,-1.4382333333
BT_2,-2.1216333333
B36_1,-0.8855333333000001
B36_2,-0.7497333333
B60_1,-1.0041333333
B60_2,-0.7878333333
M9exp_1,0.2868666667
M9exp_2,-0.0208333333
M9exp_3,-0.2660333333
M9tran_1,-0.6165333333
M9tran_2,-0.5612333333
M9tran_3,-0.2934333333
M9stat_1,-2.3892333333
M9stat_2,-2.8474333333
M9stat_3,-3.0629333333
M+G_1,-0.3659333333
M+G_2,-0.45133333330000003
M+G_3,-0.46743333330000003
Glu_1,-0.0649333333
Glu_2,0.027066666700000002
Glu_3,-0.0033333333
Fru_1,-0.0886333333
Fru_2,-0.0548333333
Fru_3,-0.5246333333000001
Mal_1,-1.1844333333
Mal_2,-0.5855333333
Mal_3,-0.5128333333
G+S_2,-0.7725333333000001
G+S_3,-0.4634333333
Pyr_1,-0.8067333333000001
Pyr_2,-0.3602333333
Pyr_3,-0.5301333333
Gly_1,-1.8620333332999999
Gly_2,-1.1655333333
Gly_3,-2.7928333333
Glucon_1,-0.7883333333
Glucon_2,-0.37673333330000003
Glucon_3,-1.0976333333
aero_1,0.4703666667
aero_2,-0.5489333333
aero_3,0.24306666670000002
nit_1,0.2373666667
nit_2,0.2078666667
nit_3,0.1176666667
ferm_1,-0.1698333333
ferm_2,-0.2497333333
ferm_3,0.4675666667
T-5.40H_1,0.4405666667
T-4.40H_1,0.3589666667
T-3.40H_1,-0.0657333333
T-2.40H_1,-0.24603333330000002
T-1.40H_1,-0.2706333333
T-1.10H_1,-0.4791333333
T-0.40H_1,-0.24803333330000002
T0.0H_1,-0.4418333333
T0.30H_1,-1.9372333333
T1.0H_1,-1.9463333333000001
T1.30H_1,-2.1212333333
T2.0H_1,-1.7826333333000002
T2.30H_1,-0.8213333333
T3.0H_1,-1.0535333333
T3.30H_1,-0.5733333333
T4.0H_1,-0.6384333333000001
T5.0H_1,-1.0085333333
HPh_1,0.28396666670000004
HPh_2,0.0476666667
HPh_3,0.12366666670000001
LPh_1,0.4218666667
LPh_2,0.7704666667000001
LPh_3,0.3405666667
LPhT_1,-1.6091333333
LPhT_2,-1.5640333333
LPhT_3,-1.3859333333000001
SMMPr_1,-0.6063333333
SMMPr_2,-0.6598333333
SMMPr_3,-0.4767333333
HiTm_1,-0.9367333333000001
HiTm_2,-0.5181333333
HiTm_3,-0.1748333333
LoTm_1,-0.1405333333
LoTm_2,-0.5050333333
LoTm_3,-0.5304333333
HiOs_1,0.0216666667
HiOs_2,-0.1325333333
HiOs_3,-0.044033333300000005
BMM_1,-0.0750333333
BMM_2,-0.1935333333
BMM_3,0.0136666667
Heat_1,0.1481666667
Heat_2,-0.2152333333
Heat_3,-0.4525333333
Cold_1,1.5233666666999999
Cold_2,0.8609666667
Cold_3,0.3295666667
Etha_1,-0.8389333333000001
Etha_2,-1.2219333333
Etha_3,-0.7499333333
SMM_1,-0.3324333333
SMM_2,-0.32983333330000003
SMM_3,-0.2230333333
Salt_1,0.2509666667
Salt_2,0.1332666667
Salt_3,0.20906666670000001
Mt0_1,0.2245666667
Mt0_3,0.2791666667
M0t45_1,-0.0383333333
M0t45_2,-0.08393333330000001
M0t45_3,0.1247666667
M0t90_1,-1.9898333333
M0t90_2,-1.0300333333
M0t90_3,-1.4838333333
M40t45_1,-0.22483333330000002
M40t45_2,-0.7936333333000001
M40t45_3,0.2393666667
M40t90_1,-1.5673333333000001
M40t90_2,-0.9624333333
