,name,x,y,cog,color,link
meta,start,0.09727399130895725,,,,
b0002,thrA,337,0.0092687707,Amino acid transport and metabolism,#ff0000,
b0003,thrB,2801,-0.0061512718,Nucleotide transport and metabolism,#00bfbf,
b0004,thrC,3734,-0.0186633386,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,5234,0.0031381060000000003,Function unknown,#708090,
b0006,yaaA,5683,0.007633819700000001,Function unknown,#708090,
b0007,yaaJ,6529,0.0024771811,Amino acid transport and metabolism,#ff0000,
b0008,talB,8238,-0.0031875832,Carbohydrate transport and metabolism,#ffc0cb,
b0009,mog,9306,-0.0106214026,Nucleotide transport and metabolism,#00bfbf,
b0010,satP,9928,-0.0157670432,Function unknown,#708090,
b0011,yaaW,10643,0.0010855226,Function unknown,#708090,
b0012,mbiA,10830,-0.0141761477,No COG annotation,#87cefa,
b0013,yaaI,11382,-0.0047352089,Function unknown,#708090,
b0014,dnaK,12163,-0.0025835533000000003,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0015,dnaJ,14168,-0.0029412656,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0016,insL-1,15445,0.0056642345,"Replication, recombination and repair",#ff00ff,
b0018,mokC,16751,0.0130337365,Function unknown,#708090,
b0019,nhaA,17489,-0.0054210216,Inorganic ion transport and metabolism,#0000ff,
b0020,nhaR,18715,-0.0083135285,Transcription,#f4a460,
b0021,insB-1,19811,0.0003099444,"Replication, recombination and repair",#ff00ff,
b0022,insA-1,20233,0.0090087944,"Replication, recombination and repair",#ff00ff,
b0023,rpsT,20815,-0.021277387800000002,"Translation, ribosomal structure and biogenesis",#000000,
b0024,yaaY,21181,-0.004915697,Function unknown,#708090,
b0025,ribF,21407,0.0022989484,Coenzyme transport and metabolism,#008000,
b0026,ileS,22391,0.0006752758,"Translation, ribosomal structure and biogenesis",#000000,
b0027,lspA,25207,0.0193938663,Cell wall/membrane/envelope biogenesis,#c71585,
b0028,fkpB,25826,0.0007174422000000001,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0029,ispH,26277,0.0009061351,Lipid transport and metabolism,#40e0d0,
b0030,rihC,27293,-0.0038734184,Nucleotide transport and metabolism,#00bfbf,
b0031,dapB,28374,0.0072031429,Amino acid transport and metabolism,#ff0000,
b0032,carA,29651,0.0118945031,Nucleotide transport and metabolism,#00bfbf,
b0033,carB,30817,0.001177948,Nucleotide transport and metabolism,#00bfbf,
b0034,caiF,34300,-0.0089147813,Transcription,#f4a460,
b0035,caiE,34781,-0.009658936600000001,Function unknown,#708090,
b0036,caiD,35377,0.0061921162,Lipid transport and metabolism,#40e0d0,
b0037,caiC,36271,0.0085320525,Lipid transport and metabolism,#40e0d0,
b0038,caiB,37898,0.0073339076,Energy production and conversion,#90ee90,
b0039,caiA,39244,-0.0151665544,Lipid transport and metabolism,#40e0d0,
b0040,caiT,40417,0.0060611652,Cell wall/membrane/envelope biogenesis,#c71585,
b0041,fixA,42403,0.008603687,Energy production and conversion,#90ee90,
b0042,fixB,43188,0.037012308300000005,Energy production and conversion,#90ee90,
b0043,fixC,44180,0.0048239657,Energy production and conversion,#90ee90,
b0045,yaaU,45807,0.0179909375,Inorganic ion transport and metabolism,#0000ff,
b0046,kefF,47246,-0.0285003403,Energy production and conversion,#90ee90,
b0047,kefC,47769,-0.0145664878,Inorganic ion transport and metabolism,#0000ff,
b0048,folA,49823,-0.013539290800000001,Coenzyme transport and metabolism,#008000,
b0049,apaH,50380,0.0135384111,Signal transduction mechanisms,#00ff00,
b0050,apaG,51229,0.008523671,Inorganic ion transport and metabolism,#0000ff,
b0051,rsmA,51609,-0.0041151,"Translation, ribosomal structure and biogenesis",#000000,
b0052,pdxA,52427,0.0070995769000000005,Coenzyme transport and metabolism,#008000,
b0053,surA,53416,0.0066445539,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0054,lptD,54755,0.0061093844,Cell wall/membrane/envelope biogenesis,#c71585,
b0055,djlA,57364,-7.935160000000001e-05,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0056,yabP,58474,0.0116603774,Function unknown,#708090,
b0057,yabQ,59121,-0.0173748716,No COG annotation,#87cefa,
b0058,rluA,59687,-0.0132553001,"Translation, ribosomal structure and biogenesis",#000000,
b0059,rapA,60358,0.0015849921000000002,Transcription,#f4a460,
b0060,polB,63429,-0.0020014633,"Replication, recombination and repair",#ff00ff,
b0061,araD,65855,0.0176945989,Carbohydrate transport and metabolism,#ffc0cb,
b0062,araA,66835,-0.0026614067,Carbohydrate transport and metabolism,#ffc0cb,
b0063,araB,68348,-0.0101326071,Nucleotide transport and metabolism,#00bfbf,
b0064,araC,70387,-0.0052459402,Transcription,#f4a460,
b0065,yabI,71351,-0.0008192438,Function unknown,#708090,
b0066,thiQ,72229,0.0039237303,Inorganic ion transport and metabolism,#0000ff,
b0067,thiP,72911,0.012129734900000001,Inorganic ion transport and metabolism,#0000ff,
b0068,thiB,74497,0.0192379602,Inorganic ion transport and metabolism,#0000ff,
b0069,sgrR,75644,0.0038546065,Transcription,#f4a460,
b4662,sgrT,77388,-0.0095955469,Energy production and conversion,#90ee90,
b0070,setA,77621,-0.0056034009000000004,Inorganic ion transport and metabolism,#0000ff,
b0071,leuD,78848,-0.0044299833,Amino acid transport and metabolism,#ff0000,
b0072,leuC,79464,0.009141154700000001,Amino acid transport and metabolism,#ff0000,
b0073,leuB,80867,0.010695577000000001,Energy production and conversion,#90ee90,
b0074,leuA,81958,-0.0007142223,Amino acid transport and metabolism,#ff0000,
b0076,leuO,84368,-0.0010792059,Transcription,#f4a460,
b0077,ilvI,85630,0.0057504326,Coenzyme transport and metabolism,#008000,
b0078,ilvH,87357,0.010541953000000001,Amino acid transport and metabolism,#ff0000,
b0080,cra,88028,-0.0126495277,Transcription,#f4a460,
b0081,mraZ,89634,0.0149497595,Transcription,#f4a460,
b0082,rsmH,90094,0.0026490452,"Translation, ribosomal structure and biogenesis",#000000,
b0083,ftsL,91032,0.0009042808,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
b0084,ftsI,91413,0.0191913891,Cell wall/membrane/envelope biogenesis,#c71585,
b0085,murE,93166,0.008442248900000001,Cell wall/membrane/envelope biogenesis,#c71585,
