,name,x,y,cog,color,link
meta,start,0.0773866330440013,,,,
PP_0001,parB,147,-0.0001132608496784,"Replication, recombination and repair",#1e90ff,
PP_0002,parA,1029,0.0001505428636382,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839,-0.0174777527899785,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0004,trmF,2486,-0.0105755298250867,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0005,trmE,5012,-0.0076632529625967,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0006,oxaA,6471,0.0016748505066285,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PP_0007,yidD,8156,-0.0060548078395497,Function unknown,#0000ff,
PP_0008,rnpA,8394,0.0007807771811379,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0009,rpmH,8812,-0.0043369912525325,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0010,dnaA,9542,-0.0059261121126177,Nucleotide transport and metabolism,#87ceeb,
PP_0011,dnaN,11103,0.000658935179222,"Replication, recombination and repair",#1e90ff,
PP_0012,recF,12222,-0.0043202522290076,"Replication, recombination and repair",#1e90ff,
PP_0013,gyrB,13330,0.0030316775752259,"Replication, recombination and repair",#1e90ff,
PP_5421,PP_5421,16589,0.0060496429277418,"Replication, recombination and repair",#1e90ff,
PP_0014,PP_0014,17208,0.0084891150017128,"Replication, recombination and repair",#1e90ff,
PP_0015,PP_0015,19163,0.0068899749481234,Function unknown,#0000ff,
PP_0016,PP_0016,20198,-0.0014060487079594,Function unknown,#0000ff,
PP_0017,PP_0017,22171,-0.0028873823090532,No COG annotation,#00bfbf,
PP_0018,PP_0018,23176,0.0043753233719244,No COG annotation,#00bfbf,
PP_0019,PP_0019,24000,-0.0021460172268723,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695,0.0013406729128214,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881,0.0039573686326922,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989,0.0033014874455437,No COG annotation,#00bfbf,
PP_0023,PP_0023,27599,-0.0276161389228326,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850,-0.0060745138032125,Function unknown,#0000ff,
PP_0025,PP_0025,29990,0.0046268110958881,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431,-0.0012303630505191,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404,0.0092903614531676,No COG annotation,#00bfbf,
