k,name,in_iM,gene_weight,regulator,function,category
289,ZntR/Zur/CueR,True,0.2226567701,ZntR/Zur/CueR,,Metal Homeostasis
239,Zur/ZntR,True,-0.10037534000000001,Zur/ZntR,,Metal Homeostasis
340,Crp+Fur,False,-0.0623624463,Crp+Fur,,Metal Homeostasis
5,Fe/Protease,False,0.0433478684,,,Metal Homeostasis
308,SG_yeaR,False,-0.0353903405,,,Unknown
222,AtoC,False,0.0352137501,RpoN+AtoC,,Fatty Acid Metabolism
329,Resistance,False,-0.0347695819,,,Membrane Homeostasis
337,Cold Shock-2,False,-0.0337259561,,,Cold Shock
233,GlpR-2,False,0.032336768200000005,GlpR,,Carbon Metabolism
195,SG_ydfC,False,0.0321069433,,,Unknown
50,AlsR,False,-0.031305070500000004,AlsR,,Carbon Metabolism
139,Succinate,False,-0.0300185643,RpoS+Fur+IHF+Fnr+Crp+ArcA+ryhB,,Energy Metabolism
161,SG_pinH,False,0.0299975439,,,Unknown
313,GadWX,False,-0.029344202200000002,GadW+GadX,,Redox Stress
172,SG_yjhZ,False,0.0288962531,,,Unknown
294,YhaJ,False,0.0284906917,YhaJ,,Unknown
146,Ribosome,False,-0.028345181400000002,ArcA+Fnr+RplD+DksA,,Translation
192,YgbI,False,0.027566134200000002,YgbI,,Carbon Metabolism
213,SG_ymfT,False,0.0269828699,,,Unknown
322,NrdR+H-NS,False,-0.0266174471,NrdR+H-NS,,Metal Homeostasis
67,SG_yhdU,False,-0.026353844,,,Unknown
83,SG_ychS,False,-0.0261793477,,,Unknown
323,Tryptophan-2,False,-0.024715744100000003,TrpR/Trp-tRNA,,Amino Acid Metabolism
105,SG_exoD,False,0.0242620354,,,Unknown
180,SG_yjbT,False,-0.0240676565,,,Unknown
80,modul_37,False,-0.024002732000000002,,,Unknown
185,CueR,False,-0.023847401600000002,CueR,,Metal Homeostasis
262,AraC,False,0.0236212462,Crp+AraC,,Carbon Metabolism
278,CytR,False,0.023556359000000002,Crp+CytR,,Nucleotide Metabolism
326,McbR+H-NS,False,0.023385330500000003,McbR+H-NS,,Extracellular Structures
324,SG_yahH,False,-0.023277538900000002,,,Unknown
49,SG_ymgM,False,0.022933758500000002,,,Unknown
16,Cytochrome bd-I,False,0.022735280400000002,,,Energy Metabolism
178,SG_yqgC,False,0.0221822222,,,Unknown
191,Crp-1,False,-0.021749976,GatR+ArcA+Crp,,Carbon Metabolism
281,IS Elements,False,-0.0214904048,,,Unknown
336,SG_essD,False,-0.0214743192,,,Unknown
78,YieP,False,-0.0207497806,YieP,,Membrane Homeostasis
182,EvgA,False,-0.0202324851,EvgA,,Membrane Homeostasis
244,Glyoxylate,False,0.0201967358,ArcA+Crp+Cra+ppGpp+IclR+IHF,,Carbon Metabolism
55,Leucine,False,-0.0200585869,LeuO+ppGpp+Leu-tRNA,,Amino Acid Metabolism
333,Methionine,False,-0.0197893181,,,Amino Acid Metabolism
79,SG_yjjY,False,-0.0190257938,,,Unknown
230,Cra,False,0.018937260600000002,Cra,,Carbon Metabolism
19,SG_ynfO,False,-0.0184922252,,,Unknown
316,DksA-related,False,-0.0182773263,,,Stringent Response
52,SG_essQ,False,0.0182716006,,,Unknown
341,TdcAR-2,False,-0.0179728987,Crp+IHF+TdcA+TdcR,,Carbon Metabolism
131,TyrR,False,-0.017782718,TyrR,,Amino Acid Metabolism
18,SG_aaaD,False,0.0174844784,,,Unknown
66,SG_ymcE,False,0.0173343382,,,Unknown
297,Membrane-2,False,0.017294733200000002,,,Membrane Homeostasis
99,Cytochrome bo3,False,0.0171520994,Fis+Fnr+GadE+Crp+HprR+ArcA+Cra+Fur+CusR+PdhR,,Energy Metabolism
199,FDH-O,False,-0.0169917121,sdhX,,Energy Metabolism
219,Cytochrome c,False,0.0169336382,FlhDC+IHF+NsrR+NarL+NarP+Fis+Fnr,,Energy Metabolism
90,sdh KO,False,0.0168044423,,,Carbon Metabolism
223,Thiamine-2,False,-0.0167797464,ppGpp/SgrR/DksA/Thiamine diphosphate,,Cofactor Metabolism
321,MarAR,False,0.0166846673,Cra+Crp+CpxR+AcrR+MarA+Rob+Fis+SoxS+MarR,,Membrane Homeostasis
167,TtdR,False,-0.016423766,TtdR,,Carbon Metabolism
69,SG_yjhV,False,0.0163979708,,,Unknown
224,YmfT,False,-0.0162166759,,,Unknown
315,Fnr+NarLP,False,-0.0162036852,Fnr+NarL+NarP+ModE,,Nitrogen Metabolism
179,SG_ygeI,False,-0.016143522100000002,,,Unknown
38,ubiC,False,0.0160661649,,,Energy Metabolism
319,IS1-1,False,0.0158618477,,,Unknown
132,thrA KO,False,-0.015737214200000002,,,Amino Acid Metabolism
121,pdhR KO,False,0.0156270141,,,Carbon Metabolism
267,CCK-PGI Del,False,0.0154614429,,,Unknown
206,Evo Acid W F9,False,-0.0153385706,,,Unknown
271,LPS,False,0.0152383983,,,Extracellular Structures
257,SG_ynfM,False,-0.0151628931,,,Unknown
177,FlhDC-1,False,-0.0151288164,FlhDC,,Motility
94,CpxR+BaeR,False,-0.0147245844,CpxR+BaeR,,Membrane Homeostasis
306,SG_yhhH,False,0.014552129300000001,,,Unknown
335,IS2,False,0.014477754700000001,,,Unknown
76,SG_ydaF,False,0.01434906,,,Unknown
103,DhaR+RpoS,False,-0.0138944103,RpoS+DhaR,,Carbon Metabolism
45,pts KO,False,-0.0138243887,Crp+Cra,,Carbon Metabolism
330,IS1-2,False,-0.013769716100000001,,,Unknown
273,Spermidine,False,0.0137412998,Spermidine,,Amino Acid Metabolism
203,SG_ldrA,False,0.013611780300000001,,,Unknown
68,NagC,False,0.013508108000000001,NagC,,Carbon Metabolism
209,Lrp+ppGpp,False,0.0135076525,ppGpp+Lrp,,Unknown
189,SG_yojO,False,0.013280537600000001,,,Unknown
134,KdpE,False,-0.0131398529,KdpE,,Metal Homeostasis
188,AllR,False,-0.0129380277,AllR,,Nitrogen Metabolism
84,NanR,False,0.0129348729,NanR,,Carbon Metabolism
154,SG_ydfA,False,-0.012850851,,,Unknown
193,OxyR,False,-0.012791563,OxyR,,Redox Stress
269,Suf System,False,0.0127603301,IHF+IscR+OxyR+ppGpp+Fur+NsrR,,Fe-S Cluster Assembly
138,PlaR,False,-0.012755277700000001,PlaR+Crp+IHF,,Carbon Metabolism
31,PurR,False,-0.012682152200000001,PurR,,Nucleotide Metabolism
245,SG_xisD,False,0.0126368364,,,Unknown
118,SG_yhfL,False,-0.0125857637,,,Unknown
215,SG_ydaG,False,-0.0124718702,,,Unknown
107,Nitrite Reducatase c,False,-0.012438664,FlhDC+IHF+NsrR+NarL+NarP+Fis+Fnr,,Nitrogen Metabolism
198,LldR+ArcA,False,-0.012205823900000001,ArcA+LldR,,Energy Metabolism
211,SG_ygjH,False,-0.012098899100000001,,,Unknown
40,SG_ybfQ,False,-0.0120282848,,,Unknown
59,e14 Removal,False,0.011823912800000001,,,Prophage
36,Fnr+NarL+DcuR,False,0.0117910701,Fnr+NarL+DcuR,,Nitrogen Metabolism
164,SG_ymdG,False,-0.0117624767,,,Unknown
97,BW25113,False,0.011730942500000001,AraC/MhpR,,Strain Difference
200,modul_93,False,0.0115517588,,,Unknown
114,SG_sgcB,False,0.0114945567,,,Unknown
241,DLP12,False,0.0111886186,,,Prophage
11,PyrDehyd,False,-0.010994500400000001,Fur+ArcA+PdhR+Fis+Fnr,,Energy Metabolism
77,SG_yqhI,False,0.0108658685,,,Unknown
248,FecI,False,0.010847074600000001,PdhR+Crp+HypT+Nac+Fur+FecI,,Metal Homeostasis
112,SG_ybgU,False,0.0107871884,,,Unknown
268,guaAB,False,-0.010757915600000001,,,Nucleotide Metabolism
212,AA-related,False,-0.0104543669,,,Amino Acid Metabolism
236,ppk KO,False,-0.010451826800000001,,,Energy Metabolism
184,YcjW,False,-0.0103932108,YcjW,,Carbon Metabolism
274,RcnR,False,-0.0103709131,RcnR,,Metal Homeostasis
92,FDH-N,False,-0.010305644400000001,Fnr+NarL+NarP,,Nitrogen Metabolism
120,SG_ykgR,False,0.0102266215,,,Unknown
318,SG_afuB,False,0.010220736000000001,,,Unknown
169,SG_ythA,False,0.010194093000000001,,,Unknown
247,Fnr+NarL,False,0.0101489298,NarL+Fnr,,Nitrogen Metabolism
74,SG_ytiD,False,0.0101470784,,,Unknown
65,GntR,False,-0.010092327100000001,GntR,,Carbon Metabolism
204,MetJ/HypT,False,0.0099552808,MetJ/HypT,,Amino Acid Metabolism
1,SG_yiaAB,False,0.0099365802,,,Unknown
250,SG_ydfW,False,0.009826848800000001,,,Unknown
91,NrdR,False,0.009804937100000001,NrdR,,Nucleotide Metabolism
186,SG_ylcJ,False,0.0097374296,,,Unknown
310,Rob+SoxS+MarA,False,0.0096785992,Rob+SoxS+MarA,,Redox Stress
35,Fur-2,False,-0.0096228678,Fur,,Metal Homeostasis
75,UTP,False,0.0095117204,PurR/UTP,,Nucleotide Metabolism
42,CueR/CusR/HprR,False,0.0094753541,CusR/CueR/HprR,,Metal Homeostasis
162,Cold Shock-1,False,-0.009382299,,,Cold Shock
9,SG_ygcO,False,-0.0093299585,,,Unknown
26,GcvA,False,-0.009269175900000001,GcvA,,Amino Acid Metabolism
61,SG_bhsA,False,-0.0091903171,,,Unknown
130,PAL Del-2,False,-0.0089495832,Nac/PaaX,,Unknown
320,Curlin,False,0.0087666232,RpoS+FliZ+CpxR+CsgD+BtsR,,Extracellular Structures
15,Uracil,False,0.0086116812,Fis+ArgR+PurR+PepA+RutR+IHF,,Nucleotide Metabolism
158,Tryptophan-1,False,-0.0085336805,TrpR/Trp-tRNA/L-tryptophan,,Amino Acid Metabolism
64,ArgR,False,-0.008525590500000001,ArgR,,Amino Acid Metabolism
63,FucR/ExuR/AraC/AllR,False,0.0084924661,FucR/ExuR/AraC/AllR,,Carbon Metabolism
249,SG_csgC,False,0.008384121100000001,,,Unknown
104,NhaR,False,-0.008340372700000001,NhaR,,Membrane Homeostasis
276,Nac,False,0.0082277824,Nac,,Nitrogen Metabolism
