,A,HutC
R2,,0.6522309873117587
xmin,,-3.092613777
xmid,,
xmax,,1.8255014950000001
ystart,,-17.129910566901202
yend,,9.036914319120969
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,-0.10474008900000001,0.235249812
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,0.10474008900000001,-0.235249812
AB569_EDTA_NaNO2:NaNO2:1,0.45892397900000004,0.228201923
AB569_EDTA_NaNO2:NaNO2:2,0.615037071,0.16115225700000002
AB569_EDTA_NaNO2:EDTA:1,0.8510707620000001,-0.12070082100000001
AB569_EDTA_NaNO2:EDTA:2,2.047994368,0.309806999
AB569_EDTA_NaNO2:EDTA:3,1.20533644,0.414786084
AB569_EDTA_NaNO2:NaNO2_EDTA:1,1.780187281,0.107427848
AB569_EDTA_NaNO2:NaNO2_EDTA:2,2.023401462,0.433853969
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,-0.12217752600000001,-0.11846678100000001
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,0.12217752600000001,0.11846678100000001
Anthranilate_metabolism_GntR_AntP:antP:1,-2.081048054,-0.91746225
Anthranilate_metabolism_GntR_AntP:antP:2,-1.718535262,-0.8133222560000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.09784195200000001,0.088586698
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.09784195200000001,-0.088586698
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,0.8441507570000001,0.079342944
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,-0.506960048,-0.23851221600000003
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,-1.232986892,-1.132337764
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,-0.88459653,-0.825349675
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-2.907947327,0.524434307
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-1.8817755310000002,0.690464709
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-2.559268946,0.857739832
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-2.65722462,0.561578994
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,-0.567720274,-0.893028696
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.095843172,-0.510149486
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.303222072,-0.051599677000000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.171977819,0.029655874000000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.171977819,-0.029655873000000003
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,7.813668665,1.115307742
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,3.450447952,0.48077462800000004
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,0.8272904510000001,0.405098542
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.44874727700000006,0.207767574
Catabolite_repression:del_hfq_crc_wt:1,-1.735714211,-0.26893490800000003
Catabolite_repression:del_hfq_crc_wt:2,1.735714211,0.26893490800000003
Catabolite_repression:delHfq:1,-6.830386193,-1.345298895
Catabolite_repression:delHfq:2,-5.57182666,-0.9377676920000001
Catabolite_repression:deldcrc:1,-3.4671169600000002,-0.6992374140000001
Catabolite_repression:deldcrc:2,-4.097597716,-0.882185049
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,-0.040596009,0.130338153
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.13463053,0.110803101
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.09403452100000001,-0.24114125300000003
Diallyl_disulphide_treatment:PAO1_DDS:1,-9.740065321,-0.566368363
Diallyl_disulphide_treatment:PAO1_DDS:2,-10.49903752,-0.720206058
Diallyl_disulphide_treatment:PAO1_DDS:3,-10.46585167,-0.50436794
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.11293543700000001,0.272219508
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.11293543700000001,-0.272219508
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.430655783,0.40651554500000003
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,1.0720436580000001,0.021421464
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.799115468,0.14542411800000002
HapZ_SagS_mutant:delHapZp:1,-0.581723946,0.066529392
HapZ_SagS_mutant:delHapZp:2,-0.22329631400000002,0.026600203000000003
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-1.586125771,-0.08853983400000001
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.7870103030000001,-0.05688428500000001
HapZ_SagS_mutants:delHApZ:1,2.59235495,0.33216991700000004
HapZ_SagS_mutants:delHApZ:2,3.018183471,0.335632612
HapZ_SagS_mutants:delHApZ:3,2.420844418,0.39057010400000003
HapZ_SagS_mutants:delSagS:1,1.464979467,0.297210717
HapZ_SagS_mutants:delSagS:2,1.356699691,0.235692588
HapZ_SagS_mutants:delSagS:3,0.514004888,0.19542299200000002
HapZ_SagS_mutants:delHapZp:1,-0.250796053,-0.0017711720000000001
yhjH_knockout:PA_delyhjH_wt:1,-0.458917512,-0.13796541
yhjH_knockout:PA_delyhjH_wt:2,0.458917512,0.137965411
yhjH_knockout:PA_delyhjH:1,-9.460533665,-0.5982825190000001
yhjH_knockout:PA_delyhjH:2,-11.5145432,-0.97961783
yhjH_knockout:PA_delwspF:1,0.464657278,0.09145196100000001
yhjH_knockout:PA_delwspF:2,5.858893075,1.146328892
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-0.24462430500000001,-0.381782326
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,0.789916277,-0.425680502
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.213514479,-0.26682763400000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.24906198000000002,-0.199244519
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.495549226,-0.054653173000000006
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.236438593,-0.006150285
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.383223468,-0.059464895000000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.34876435100000003,0.12026835400000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,3.38968557,0.6769300180000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,3.875289251,0.600082788
