,A,AauR
R2,,0.22854205936517258
xmin,,-2.463630536
xmid,,
xmax,,2.9601915940000003
ystart,,-4.799738419281839
yend,,7.859831257460378
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,0.18686390500000002,0.293909111
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-0.18686390500000002,-0.293909111
AB569_EDTA_NaNO2:NaNO2:1,-5.161759919,-0.710622324
AB569_EDTA_NaNO2:NaNO2:2,-6.675073847,-0.969622521
AB569_EDTA_NaNO2:EDTA:1,0.7805775370000001,-0.21264475800000002
AB569_EDTA_NaNO2:EDTA:2,1.248604027,-0.796131535
AB569_EDTA_NaNO2:EDTA:3,0.48964335500000006,-0.48786452700000005
AB569_EDTA_NaNO2:NaNO2_EDTA:1,-5.35498338,-1.331308426
AB569_EDTA_NaNO2:NaNO2_EDTA:2,-4.926375473,-1.442746974
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,-0.163908208,-0.26611665900000003
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,0.163908208,0.26611666
Anthranilate_metabolism_GntR_AntP:antP:1,0.43775290800000005,0.34855203900000004
Anthranilate_metabolism_GntR_AntP:antP:2,0.370208278,-0.062860947
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.331347065,-0.109775308
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.331347065,0.109775308
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,2.497810333,0.17581881600000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,-0.11865807900000001,0.6013988100000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,0.505888149,-0.24591645
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,0.9021335130000001,-0.007998749000000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-5.022152426,-2.038075304
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-4.49364424,-1.916338671
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-4.19257156,-1.620620089
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-4.232430013,-2.027326927
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,1.071211175,0.24046349900000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.12563695900000002,0.47962833200000005
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.25469224100000004,0.49961138400000005
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.17966568500000002,-0.17469758900000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.17966568500000002,0.17469758900000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-0.33517152,0.213710853
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.452118738,-0.703265824
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-2.460238048,0.08649902200000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-2.602758578,0.189311849
Catabolite_repression:del_hfq_crc_wt:1,-0.349201266,-0.017984767000000002
Catabolite_repression:del_hfq_crc_wt:2,0.349201266,0.017984767000000002
