,BSU__tRNA_38
LBexp_1,0.7051666666666669
LBexp_2,0.894166666666667
LBexp_3,0.2110666666666674
LBtran_1,-2.0270333333333337
LBtran_2,-1.1536333333333335
LBtran_3,-1.7480333333333338
LBstat_1,-1.1431333333333331
LBstat_2,-1.184733333333332
LBstat_3,-1.206833333333332
LBGexp_1,-0.34493333333333354
LBGexp_2,-0.17783333333333218
LBGexp_3,-0.08473333333333244
LBGtran_2,-2.6055333333333337
LBGtran_3,-1.2585333333333324
LBGstat_1,-0.7940333333333331
LBGstat_2,-0.6585333333333327
LBGstat_3,-2.5614333333333335
S0_1,0.10796666666666788
S0_2,0.40866666666666696
S0_3,0.7533666666666665
S1_1,0.2486666666666668
S1_2,0.4579666666666675
S1_3,0.14826666666666632
S2_1,0.10756666666666703
S2_2,-0.6161333333333321
S2_3,-1.0710333333333324
S3_1,0.23356666666666648
S3_2,-0.3135333333333321
S4_1,-0.3483333333333327
S4_2,-1.066233333333333
S4_3,-1.183233333333332
S5_1,-0.8043333333333322
S5_2,-0.907333333333332
S5_3,-0.6068333333333324
S6_1,-1.354333333333333
S6_2,-2.6840333333333337
S6_3,-1.8868333333333336
S6/t_1,-1.4817333333333327
S6/t_2,-1.4697333333333322
S6_4,-1.9451333333333327
S6_5,-0.6045333333333325
S6_6,-0.6173333333333328
S7_4,-1.143933333333333
S7_5,-1.5213333333333328
S7_6,-1.3142333333333323
S8_4,-1.3589333333333329
S8_5,-0.6548333333333325
G135_1,0.4928666666666679
G135_3,-0.031033333333333246
G150_1,-0.21073333333333366
G150_2,0.8668666666666667
G150_3,-0.16843333333333277
G180_1,0.0346666666666664
G180_2,0.6492666666666675
G180_3,-0.44503333333333295
C30_1,-0.683233333333332
C30_2,0.3006666666666664
C90_1,-1.4019333333333321
C90_2,-1.2019333333333329
BI_1,-0.6821333333333328
BI_2,-0.8196333333333321
BC_2,-1.1362333333333332
BC/t_1,-0.8867333333333338
BC/t_2,-1.0027333333333335
BC_1,-2.197333333333333
Sw_1,-1.622633333333333
Sw_2,-1.428633333333332
BT_1,-0.13123333333333242
BT_2,-0.5510333333333328
B36_1,-1.7359333333333336
B36_2,-1.7562333333333324
B60_1,-1.3552333333333326
B60_2,-0.7130333333333336
M9exp_1,0.4148666666666667
M9exp_2,-0.17943333333333378
M9exp_3,-0.23543333333333294
M9tran_1,-0.9274333333333331
M9tran_2,-0.8663333333333334
M9tran_3,-0.2659333333333329
M9stat_1,-2.423733333333333
M9stat_2,-2.9483333333333324
M9stat_3,-3.0299333333333323
M+G_1,-1.3552333333333326
M+G_2,0.32876666666666665
M+G_3,0.23866666666666703
Glu_1,0.08126666666666793
Glu_2,0.5433666666666674
Glu_3,0.7832666666666679
Fru_1,0.6228666666666669
Fru_2,0.8698666666666668
Fru_3,-0.2778333333333336
Mal_1,-1.3823333333333334
Mal_2,0.20216666666666683
Mal_3,-0.28213333333333246
G+S_2,0.2282666666666664
G+S_3,0.36966666666666725
Pyr_1,-0.4142333333333337
Pyr_2,0.7525666666666666
Pyr_3,-0.19533333333333225
Gly_1,-1.4716333333333331
Gly_2,-0.3613333333333326
Gly_3,-1.4123333333333328
Glucon_1,-0.5757333333333321
Glucon_2,-0.11493333333333311
Glucon_3,-2.2566333333333333
aero_1,0.8951666666666664
aero_2,-0.901233333333332
aero_3,0.672366666666667
nit_1,0.5204666666666675
nit_2,0.5611666666666668
nit_3,-0.11893333333333267
ferm_1,-0.2967333333333322
ferm_2,-0.16433333333333344
ferm_3,0.20846666666666636
T-5.40H_1,0.06856666666666733
T-4.40H_1,0.3186666666666671
T-3.40H_1,0.619366666666668
T-2.40H_1,-0.2092333333333336
T-1.40H_1,0.01626666666666665
T-1.10H_1,-0.3444333333333329
T-0.40H_1,0.20906666666666673
T0.0H_1,-0.22903333333333364
T0.30H_1,-0.6482333333333337
