,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,0.0,0.0,2.0,0.0,0.0,5.0,0.0,,
1,U01-Set001__USA300 LAC CA-MHB Control,0.0,0.0,2.0,1.0,0.0,6.0,0.0,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,0.0,0.0,2.0,2.0,0.0,7.0,0.0,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,0.0,0.0,2.0,3.0,0.0,8.0,0.0,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,0.0,0.0,2.0,4.0,0.0,9.0,0.0,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,3.0883727917,0.4022223291689329,2.0,10.0,3.3727869282,29.0,2.8039586551999998,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,2.3281156115000003,0.29364586541169246,2.0,11.0,2.1204766288,30.0,2.5357545942,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,2.36232395715,0.5305565852734002,2.0,12.0,1.9871637979,31.0,2.7374841164,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,0.0,0.0,2.0,13.0,0.0,14.0,0.0,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,0.0,0.0,2.0,15.0,0.0,18.0,0.0,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,0.0,0.0,2.0,16.0,0.0,19.0,0.0,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,0.0,0.0,2.0,17.0,0.0,20.0,0.0,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,5.8309172102,0.163035571242225,2.0,21.0,5.9462007682,24.0,5.7156336522,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,5.815884881,0.28161873368806617,2.0,22.0,5.6167503647,25.0,6.0150193973,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,6.1974122058,0.11245911751342816,2.0,23.0,6.2769328104,26.0,6.1178916012,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,1.73907192555,0.40993064705672555,2.0,27.0,1.4492071852000001,28.0,2.0289366659,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,3.35216152185,0.7406143766168184,2.0,32.0,2.8284680739,33.0,3.8758549697999998,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,0.0,0.0,2.0,34.0,0.0,38.0,0.0,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,0.0,0.0,2.0,35.0,0.0,39.0,0.0,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,0.0,0.0,2.0,36.0,0.0,40.0,0.0,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,0.0,0.0,2.0,37.0,0.0,41.0,0.0,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,0.0,0.0,2.0,42.0,0.0,45.0,0.0,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,0.0,0.0,2.0,43.0,0.0,46.0,0.0,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,0.0,0.0,2.0,44.0,0.0,47.0,0.0,,
