,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,12.357553412,0.03208839768432904,2.0,0.0,12.3802433356,5.0,12.3348634884
1,U01-Set001__USA300 LAC CA-MHB Control,12.4984774455,0.0889535496950722,2.0,1.0,12.5613771037,6.0,12.4355777873
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,12.397765920200001,0.060404295131107406,2.0,2.0,12.4404782069,7.0,12.3550536335
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,12.55137353565,0.08281530796768106,2.0,3.0,12.6099328015,8.0,12.4928142698
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,12.3769382322,0.09916517754551225,2.0,4.0,12.4470586017,9.0,12.3068178627
5,U01-Set000__USA300 TCH1516 CA-MHB Control,9.028609566699998,0.09295095542671694,2.0,10.0,9.0943358176,29.0,8.9628833158
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,9.22648384475,0.25696174649195475,2.0,11.0,9.4081832382,30.0,9.0447844513
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,9.41758786155,0.08018262030362536,2.0,12.0,9.4742855361,31.0,9.360890187
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,11.777120479099999,0.24362454240776538,2.0,13.0,11.6048519131,14.0,11.9493890451
9,U01-Set001__USA300 LAC RPMI+10%LB Control,9.3651216262,0.09314062069873519,2.0,15.0,9.2992612617,18.0,9.4309819907
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,9.31334359175,0.02612258210705273,2.0,16.0,9.3318150467,19.0,9.2948721368
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,9.7186184782,0.2174990543039722,2.0,17.0,9.8724135344,20.0,9.564823422
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,9.68492637145,0.5505249662530125,2.0,21.0,9.2956464346,24.0,10.0742063083
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,8.79925698555,0.022849313964841463,2.0,22.0,8.8154138904,25.0,8.7831000807
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,9.2520713367,0.33748312906794714,2.0,23.0,9.4907079458,26.0,9.0134347276
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,12.27560745975,0.12034548248456127,2.0,27.0,12.190510353,28.0,12.3607045665
