,A,DguR,SouR
R2,,0.033402615912932476,0.006658822625017713
xmin,,-2.359230356,-2.162856146
xmid,,2.1724448216505223,-0.15710707261334744
xmax,,4.2162241080000005,2.202670136
ystart,,0.09260255402674211,-0.2241332033912968
yend,,14.659296238873718,2.5148479640822856
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,-0.022621889000000003,0.7253700390000001,0.27916578000000003
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,0.022621889000000003,-0.7253700390000001,-0.27916578000000003
AB569_EDTA_NaNO2:NaNO2:1,0.9280292950000001,0.86946671,1.415668017
AB569_EDTA_NaNO2:NaNO2:2,2.253009296,0.8687221140000001,1.470905831
AB569_EDTA_NaNO2:EDTA:1,0.7023351360000001,0.5633961390000001,0.116280463
AB569_EDTA_NaNO2:EDTA:2,0.096766761,0.23392300900000002,0.18440188400000002
AB569_EDTA_NaNO2:EDTA:3,0.11058181,-0.176175343,0.219856713
AB569_EDTA_NaNO2:NaNO2_EDTA:1,2.467338502,0.79908842,1.078162673
AB569_EDTA_NaNO2:NaNO2_EDTA:2,4.027268384,0.90236002,1.090184158
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,-0.081667322,-0.046068694,-0.110460134
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,0.081667322,0.046068694,0.110460134
Anthranilate_metabolism_GntR_AntP:antP:1,3.483146889,-0.23656363100000002,-0.491413657
Anthranilate_metabolism_GntR_AntP:antP:2,3.682940333,0.091652884,-0.122546447
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.138154103,-0.016440341,-0.09302313100000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.138154103,0.016440341,0.09302313100000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,-0.842874974,-0.302633425,-0.442108793
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,-0.9047529820000001,-0.43052621,-0.040265202
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,-0.738653004,-0.11583985200000001,-0.36093521100000003
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,-0.051513578000000004,0.156181852,0.002345783
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-12.47071801,-1.360509654,-1.186669922
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-9.990198183,-1.211583434,-1.190128712
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-11.92575564,-0.905731103,-1.202813672
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-12.08221363,-1.290100822,-1.200331756
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,-0.048531717,0.079758805,0.092408051
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.259307405,0.291644135,0.19089651600000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-0.5063611450000001,0.012887442,0.395227125
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.37129196400000003,0.18906388500000001,-0.07924137
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.37129196400000003,-0.18906388500000001,0.07924137
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,0.08880012500000001,0.233432397,-0.406507816
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.017159328,-0.413555416,-0.710768304
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,1.895720065,0.47637107300000003,-0.09216882300000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,2.877366454,-0.07170768500000001,-0.29476461200000004
Catabolite_repression:del_hfq_crc_wt:1,0.040426151,-0.05649545,-0.048607605000000005
Catabolite_repression:del_hfq_crc_wt:2,-0.040426151,0.05649545,0.048607605000000005
Catabolite_repression:delHfq:1,-0.981867405,-0.711250061,0.162055805
Catabolite_repression:delHfq:2,-0.705798845,-0.501622121,0.257592412
Catabolite_repression:deldcrc:1,4.258122571,-0.07019942800000001,1.210732687
Catabolite_repression:deldcrc:2,3.009206634,-0.246898421,1.034283069
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.210746395,0.037584253000000005,0.218724151
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.5394614160000001,0.445867854,0.17909307400000002
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.328715021,-0.48345210600000005,-0.397817224
Diallyl_disulphide_treatment:PAO1_DDS:1,-3.585754703,0.36273725700000004,0.47905914
Diallyl_disulphide_treatment:PAO1_DDS:2,-3.70580512,0.47368398600000006,0.345556874
Diallyl_disulphide_treatment:PAO1_DDS:3,-2.993793879,0.064801119,0.393094898
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.8275528470000001,0.065844634,0.105013669
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.8275528470000001,-0.065844634,-0.105013669
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.362130355,0.22086728300000003,-0.266353915
