,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,12.26545246605,0.026867227207355265,2.0,0.0,12.2464544675,5.0,12.2844504646,,
1,U01-Set001__USA300 LAC CA-MHB Control,11.9025467458,0.029348728865499028,2.0,1.0,11.8817940606,6.0,11.923299431,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,11.957763997299999,0.03384147166548896,2.0,2.0,11.9338344632,7.0,11.9816935314,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,12.0590889472,0.019005057308953743,2.0,3.0,12.0456503423,8.0,12.0725275521,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,12.003718017499999,0.015439098719547418,2.0,4.0,11.9928009261,9.0,12.0146351089,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,11.664029750449998,0.07755391605491127,2.0,10.0,11.7188686504,29.0,11.6091908505,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,11.774905763,0.03220093047586467,2.0,11.0,11.7976752593,30.0,11.7521362667,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,11.723420733800001,0.11982431105783242,2.0,12.0,11.6386921509,31.0,11.8081493167,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,11.752297656749999,0.12498966464682121,2.0,13.0,11.6639166173,14.0,11.8406786962,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,11.33720206315,0.060979960873298815,2.0,15.0,11.2940827193,18.0,11.380321407,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,11.36491394735,0.012959120452250972,2.0,16.0,11.3740774293,19.0,11.3557504654,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,11.64217513565,0.06661994129225036,2.0,17.0,11.6892825479,20.0,11.5950677234,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,10.872617876900001,0.12299518108716209,2.0,21.0,10.7856471503,24.0,10.9595886035,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,10.734611048,0.03316527450160756,2.0,22.0,10.7580624385,25.0,10.7111596575,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,10.893333583899999,0.15724690422770304,2.0,23.0,11.0045239362,26.0,10.7821432316,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,11.9398929412,0.028228515170659496,2.0,27.0,11.9199323667,28.0,11.9598535157,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,11.6613707177,0.07528879812277572,2.0,32.0,11.608133498,33.0,11.7146079374,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,11.2564800558,0.012566439520053076,2.0,34.0,11.2653658704,38.0,11.2475942412,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,11.383150900650001,0.07846431999548734,2.0,35.0,11.3276682479,39.0,11.4386335534,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,11.3433824826,0.002051447728398553,2.0,36.0,11.34193189,40.0,11.3448330752,,
