,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,0.0,0.6797874143944836,4.0,0.0,-0.1284199623,1.0,-0.1814499451,2.0,0.9577136708,3.0,-0.6478437634
1,2AA__del_ridA,-0.085906098825,0.385211227969628,4.0,4.0,-0.3228772795,5.0,0.4629611825,6.0,-0.1020098631,7.0,-0.3816984352
2,GC_MS__WT,0.0,0.23537617489938795,3.0,8.0,0.10117099800000001,9.0,-0.26904662960000003,10.0,0.16787563160000002,,
3,GC_MS__del_slyA,-1.58717628105,0.5812110002118287,2.0,11.0,-1.1761980415,12.0,-1.9981545206,,,,
4,Rho__WT,-9.25185853854297e-18,0.38469318737392144,3.0,13.0,0.4440278299,14.0,-0.21113673160000002,15.0,-0.23289109830000002,,
5,Rho__rho_Y80C,-0.20630473690000004,0.5819020258059808,3.0,16.0,-0.8695948708000001,17.0,0.21831675900000003,18.0,0.0323639011,,
6,Rho__rho_K130Q,5.269274018866668,0.6562005514198136,3.0,19.0,5.8120481033,20.0,4.5400153968,21.0,5.4557585565,,
7,flagella__WT,0.0,0.1050406911320582,2.0,22.0,-0.074274985,23.0,0.074274985,,,,
8,flagella__del_rfaL,-0.7211361702000001,0.7788207756626123,2.0,24.0,-0.1704267184,25.0,-1.271845622,,,,
9,flagella__del_rfaG,-6.5578426329,0.28622208962610163,2.0,26.0,-6.7602322134,27.0,-6.3554530524,,,,
10,flagella__del_rfaD,-4.9209072848,0.16783079579700907,2.0,28.0,-4.802232991,29.0,-5.0395815786,,,,
11,nusG__WT_OD08,0.0,1.352847807504804,2.0,30.0,0.9566078586000001,31.0,-0.9566078586000001,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,1.1646017870999998,1.293371494148492,3.0,32.0,2.6183339867,33.0,0.1414134965,45.0,0.7340578781,,
13,omv__spi2_ind_highOD_intracellularRNAs,0.4417001976333334,0.6636729071883695,3.0,34.0,0.9477415009000001,36.0,0.6870803659,37.0,-0.30972127390000004,,
14,omv__spi1_ind_highOD_intracellularRNAs,6.050261253766667,0.12562060227300953,3.0,35.0,6.182664255,41.0,6.0353688134,42.0,5.9327506929,,
15,omv__controlPCN_highOD_intracellularRNAs,1.5740742378666666,1.4665432483489533,3.0,38.0,2.96068885,39.0,1.7226244241000002,40.0,0.038909439500000004,,
16,omv__controlPCN_lowOD_intracellularRNAs,-3.333329908391155e-11,0.8014545169787716,3.0,43.0,-0.4185786649,44.0,0.9240783004,46.0,-0.5054996356,,
17,sv5015__STM1625,3.2637487072,0.3892941749333502,3.0,47.0,2.8850151916,48.0,3.6628072573,49.0,3.2434236727,,
18,sv5015__STM0581,7.1638019154000006,0.3710049932022048,3.0,50.0,7.5840138311,51.0,7.0258843528,52.0,6.8815075623,,
19,sv5015__WT,0.0,0.4257934605404846,3.0,53.0,0.4136627469,54.0,0.023304282000000003,55.0,-0.4369670289,,
20,tomato__tomato_root,-0.6061079381666666,0.5347938014500326,3.0,56.0,-0.0819880452,57.0,-0.5853637768000001,58.0,-1.1509719925,,
21,tomato__LB,0.0,0.22803939573231138,2.0,59.0,-0.16124820310000001,60.0,0.16124820310000001,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-0.08189913086666667,0.1938303565896456,3.0,61.0,-0.2768104992,62.0,-0.0797187111,63.0,0.1108318177,,
23,AcrB_efflux_virulence__WT,3.33333360913457e-11,0.17923761019110876,3.0,64.0,-0.2069103233,65.0,0.0993067306,66.0,0.10760359280000001,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,-0.09450584793333333,0.34710299549657264,3.0,67.0,0.1194970068,74.0,-0.49499078950000003,75.0,0.0919762389,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,2.9627678927,0.4772877716477217,3.0,68.0,2.8641948356,69.0,2.5424629698,71.0,3.4816458727,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,0.04348599340000001,0.6368536120190763,3.0,70.0,-0.6914693303,106.0,0.38944558690000003,107.0,0.43248172360000003,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,3.5382247157999998,0.7187183049085457,3.0,72.0,3.9322987519,79.0,3.9737106162,110.0,2.7086647793000003,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,2.6330944153333333,0.5514697379656096,3.0,73.0,2.9808037081,76.0,2.921238208,109.0,1.9972413299,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,2.5896673529666665,0.4791063524433433,3.0,77.0,3.0001919263,78.0,2.7055671406,86.0,2.063242992,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,1.62459930925,0.6674445986192429,2.0,80.0,2.096553911,95.0,1.1526447075,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,4.0850198379,0.7042013078483447,2.0,81.0,4.582965358,82.0,3.5870743178,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,0.6137640405666667,1.1170158411648528,3.0,83.0,1.5850795023000002,84.0,-0.6068318474000001,85.0,0.8630444668,,
33,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_0,2.7500509221,1.5295084207057328,3.0,87.0,2.7314071483999998,100.0,1.2299496117,101.0,4.2887960062,,
34,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_0,9.25185853854297e-18,0.1899323331775803,3.0,88.0,-0.2142172306,89.0,0.0663959051,90.0,0.14782132550000002,,
35,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_16,2.0342773045333336,0.07186236832285806,3.0,91.0,2.0596111041,92.0,2.0900417494,93.0,1.9531790601,,
36,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_0,0.34216348793333334,0.4304761589051178,3.0,94.0,-0.1267703818,119.0,0.4338526488,120.0,0.7194081968,,
37,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_16,2.2013002376,0.37129383579017916,2.0,96.0,2.4638446267000003,97.0,1.9387558485,,,,
38,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_16,3.0966944434333334,0.6423871110665145,3.0,98.0,3.4497759622,99.0,3.485097293,105.0,2.3552100751,,
39,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_32,3.2170772324,1.0009374168375604,3.0,102.0,2.6124806541,103.0,2.6663087331,104.0,4.37244231,,
40,Chlortetracycline_florfenicol_MDR__530_Florfenicol_16,2.7336872338666667,0.3615802494418331,3.0,108.0,2.6809230573000002,111.0,3.1187505637,112.0,2.4013880806,,
41,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_0,3.5698588595333334,1.4515567439587207,3.0,113.0,2.9120370446,114.0,5.2338614589,115.0,2.5636780751,,
42,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_16,2.2600064828,0.17515511476679244,3.0,116.0,2.2761900722,117.0,2.4265081668,118.0,2.0773212094,,
43,OPG__del_opgGH,-4.3456891858,0.8459394371786749,3.0,121.0,-5.2316564915,122.0,-4.2589498049,123.0,-3.546461261,,
44,OPG__del_opgGH_pBK16,-1.0889253689333334,0.3845239722800993,3.0,124.0,-1.4763939049,125.0,-0.7074152093,126.0,-1.0829669926,,
45,OPG__WT,-9.25185853854297e-18,0.21055348255508743,3.0,127.0,-0.15825471400000002,128.0,0.2389690072,129.0,-0.08071429320000001,,
46,PinT__pinT+_1h,0.0,0.19041351233269935,2.0,130.0,0.1346426858,131.0,-0.1346426858,,,,
47,cold_shock_protein__WT_RNAseq,0.0,0.5879590225671503,3.0,132.0,-0.41098051900000004,133.0,0.6734828577,134.0,-0.2625023387,,
48,cold_shock_protein__DeltaCspCE_RNAseq,-2.3747721019,0.7511175874599434,3.0,135.0,-1.6606463337,136.0,-3.1580930306,137.0,-2.3055769414,,
49,dephostatin__LB_DMSO,0.0,0.5740849260730313,3.0,138.0,-0.37357554330000003,139.0,-0.2874531876,140.0,0.6610287309,,
50,dephostatin__LB_Dephostatin,-0.8035375665333334,0.6094952690699852,3.0,141.0,-0.24482238080000002,142.0,-1.4535196175,143.0,-0.7122707013,,
51,dephostatin__LPM_DMSO,-5.2704564183,0.6160048904764862,2.0,144.0,-4.834875183,145.0,-5.7060376536,,,,
52,dephostatin__LPM_Dephostatin,-6.195388024166667,0.570744363109339,3.0,146.0,-6.7374772603,147.0,-6.2489255576,148.0,-5.5997612546,,
53,efflux_inhibition__Chlorpromazine,-4.3449486569,1.0091464779902866,4.0,149.0,-4.0516171501,150.0,-3.0780802947,151.0,-4.8539220467,157.0,-5.3961751361
54,efflux_inhibition__PABN,-3.9344328117000003,0.6762991405892633,3.0,152.0,-3.1689638646000002,153.0,-4.4510459461,158.0,-4.1832886244,,
55,efflux_inhibition__no_treatment,-3.33333360913457e-11,0.7367630508580222,3.0,154.0,0.8427951862,155.0,-0.5218565333,156.0,-0.320938653,,
56,fis_regulatory_network__GX_EE,-0.65716102155,0.07556758904268387,2.0,159.0,-0.6037266669,160.0,-0.7105953762,,,,
57,fis_regulatory_network__GX_TS,9.29900279045,0.916706032379274,2.0,161.0,9.9472118423,162.0,8.650793738600001,,,,
58,fis_regulatory_network__WT_EE,0.0,0.45032310617311605,2.0,163.0,-0.3184265221,164.0,0.3184265221,,,,
59,fis_regulatory_network__WT_TS,8.573933961649999,0.793838958110503,2.0,165.0,9.1352628721,166.0,8.0126050512,,,,
60,fis_regulatory_network__OX_EE,-0.9766334355499999,0.48851529251402936,2.0,167.0,-0.6312009595,168.0,-1.3220659116,,,,
61,fis_regulatory_network__OX_TS,10.9476702771,0.21939594956178582,2.0,169.0,10.7925339134,170.0,11.1028066408,,,,
62,persisters__rep,0.0,0.22511326370381066,2.0,171.0,0.1591791153,172.0,-0.1591791153,,,,
63,proQ_pulse_expression__empty_vector,0.0,0.15007144228193245,2.0,173.0,-0.1061165345,174.0,0.1061165345,,,,
64,proQ_pulse_expression__long_STnc540_overexpression,0.07966589670000002,0.5982143747655626,2.0,175.0,0.5026673377,176.0,-0.3433355443,,,,
65,proQ_pulse_expression__short_STnc540_overexpression,0.153584504,0.6435136542410759,2.0,177.0,-0.3014483647,178.0,0.6086173727,,,,
66,proQ_virulence__dhfq_dproQ_LB,-7.244741072566666,0.5784443324489029,3.0,179.0,-7.4718964869,180.0,-7.675128584,181.0,-6.5871981468000005,,
67,proQ_virulence__dhfq_dproQ_SPI-2,-7.704586002666667,0.2953263265399499,3.0,182.0,-7.9106716107,183.0,-7.8368391416000005,184.0,-7.3662472557,,
68,proQ_virulence__dhfq_LB,-4.835161830633333,0.2602098104516065,3.0,185.0,-4.6485208920000005,186.0,-5.1324014395,187.0,-4.7245631604,,
69,proQ_virulence__dhfq_SPI-2,-5.665514464066667,0.45848511260718566,3.0,188.0,-5.5394298733,189.0,-5.2832640406,190.0,-6.1738494783,,
70,proQ_virulence__dproQ_LB,-1.4870302198,1.6033585730001352,3.0,191.0,-2.7748518817,192.0,-1.9950287772,193.0,0.3087899995,,
71,proQ_virulence__dproQ_SPI-2,-9.763723283800001,0.14155864130516577,3.0,194.0,-9.6701928777,195.0,-9.6943941447,196.0,-9.926582829,,
72,proQ_virulence__WT_LB,0.0,0.6071381036257877,3.0,197.0,0.27017572,198.0,0.4251535943,199.0,-0.6953293143,,
73,proQ_virulence__WT_SPI-2,-7.0145113234,0.48304167440782897,3.0,200.0,-7.2866067831,201.0,-6.4567974877,202.0,-7.3001296994,,
74,rcsB__del_rcsB_S207C,0.9880519741,1.078483238302889,2.0,203.0,1.7506547853,211.0,0.2254491629,,,,
75,rcsB__del_rcsB_WT,3.33333360913457e-11,0.5073972937394762,3.0,204.0,-0.563668939,212.0,0.14341478500000002,218.0,0.4202541541,,
76,rcsB__del_rcsB,2.7185235708,0.8632885311546115,2.0,205.0,2.1080863963,213.0,3.3289607453,,,,
77,rcsB__del_rcsB_H12A,2.439718514133333,1.0534375315258226,3.0,206.0,1.339390752,214.0,3.4389812092,219.0,2.5407835812,,
78,rcsB__del_rcsB_D56A,3.3669607567999997,0.5495986778745663,3.0,207.0,3.9543980312,215.0,3.2812007530000002,220.0,2.8652834862,,
79,rcsB__del_rcsB_M88A,1.8241126914499999,0.5122195215582958,2.0,208.0,1.4619187943,221.0,2.1863065886,,,,
80,rcsB__del_rcsB_H77A,1.4051611980333334,1.2180435944206547,3.0,209.0,1.2250934466,216.0,2.7032149004,222.0,0.28717524710000003,,
81,rcsB__del_rcsB_L108A,0.8782639631000001,0.7584900531560079,3.0,210.0,0.5052845189,217.0,1.7510276184,223.0,0.378479752,,
