,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,0.0,0.20522953469750613,4.0,0.0,0.082182031,1.0,0.17809756200000001,2.0,0.0341954168,3.0,-0.2944750098
1,2AA__del_ridA,0.3815812551,0.0944101150408895,4.0,4.0,0.4105315003,5.0,0.4353438457,6.0,0.241253705,7.0,0.4391959694
2,GC_MS__WT,0.0,0.07852264424962971,3.0,8.0,-0.0054933051,9.0,-0.075631746,10.0,0.0811250511,,
3,GC_MS__del_slyA,-0.38953896655000003,0.06779987199324015,2.0,11.0,-0.43748071580000003,12.0,-0.34159721730000003,,,,
4,Rho__WT,0.0,0.10780187333210076,3.0,13.0,0.1188953704,14.0,-0.027523367400000002,15.0,-0.09137200300000001,,
5,Rho__rho_Y80C,-0.7474748396333334,0.2550383383824383,3.0,16.0,-0.7386714367,17.0,-0.49695218150000003,18.0,-1.0068009007,,
6,Rho__rho_K130Q,0.3171248311333334,0.25809695200520705,3.0,19.0,0.0200877326,20.0,0.48663762260000004,21.0,0.4446491382,,
7,flagella__WT,0.0,0.399382560334259,2.0,22.0,0.2824061167,23.0,-0.2824061167,,,,
8,flagella__del_rfaL,0.8250141629500001,0.0651316959126288,2.0,24.0,0.7789590991,25.0,0.8710692268,,,,
9,flagella__del_rfaG,0.50271805695,0.12912668168276517,2.0,26.0,0.4114117047,27.0,0.5940244092,,,,
10,flagella__del_rfaD,0.41677198895,0.19564251769423116,2.0,28.0,0.27843183800000004,29.0,0.5551121399,,,,
11,nusG__WT_OD08,0.0,0.06238493799476411,2.0,30.0,-0.044112812700000004,31.0,0.044112812700000004,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,0.2600893783666667,0.37142400692311633,3.0,32.0,0.6889484844,33.0,0.0496213021,45.0,0.041698348600000004,,
13,omv__spi2_ind_highOD_intracellularRNAs,1.1133833744666666,0.19670382431413896,3.0,34.0,1.025484623,36.0,1.3387101237,37.0,0.9759553767,,
14,omv__spi1_ind_highOD_intracellularRNAs,0.9856656069999999,0.24419853425995264,3.0,35.0,1.2300390202,41.0,0.9853154726000001,42.0,0.7416423282,,
15,omv__controlPCN_highOD_intracellularRNAs,1.5377540185666667,0.6569683070739156,3.0,38.0,2.1248149537,39.0,1.6603088191,40.0,0.8281382829,,
16,omv__controlPCN_lowOD_intracellularRNAs,0.0,0.19596310917730556,3.0,43.0,0.2010648897,44.0,-0.0106368234,46.0,-0.1904280663,,
17,sv5015__STM1625,0.010498878933333336,0.17320143359309306,3.0,47.0,0.17373462010000001,48.0,0.0289525138,49.0,-0.1711904971,,
18,sv5015__STM0581,0.4100380809,0.2712592899664331,3.0,50.0,0.5521671542000001,51.0,0.09724829260000001,52.0,0.5806987959000001,,
19,sv5015__WT,1.0119220276531375e-18,0.05847248567097044,3.0,53.0,-0.060061333,54.0,0.056742251800000004,55.0,0.0033190812000000003,,
20,tomato__tomato_root,3.3777925962000004,0.3656030320795324,3.0,56.0,3.749228303,57.0,3.3658338112,58.0,3.0183156744,,
21,tomato__LB,0.0,0.9352615804225037,2.0,59.0,-0.6613298057,60.0,0.6613298057,,,,
22,AcrB_efflux_virulence__AcrB_D408A,0.6335895136333334,0.12385311648212706,3.0,61.0,0.527407219,62.0,0.6037132897,63.0,0.7696480322,,
23,AcrB_efflux_virulence__WT,4.625929269271485e-18,0.19971958859023975,3.0,64.0,-0.2264242571,65.0,0.15111932990000002,66.0,0.0753049272,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,0.46682612683333335,0.26160774637780815,3.0,67.0,0.1825032563,74.0,0.6973560629000001,75.0,0.5206190613,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,2.2802196865,0.057661375570817616,3.0,68.0,2.2860670177,69.0,2.3347346035,71.0,2.2198574383,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,0.28881236346666667,0.34368712913339133,3.0,70.0,0.30520949610000003,106.0,0.624007439,107.0,-0.0627798447,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,2.2992967045,0.3224951706913042,3.0,72.0,2.6479745475,79.0,2.2381874455,110.0,2.0117281205,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,0.2563602335333333,0.21425410590638894,3.0,73.0,0.1273658397,76.0,0.13803194900000001,109.0,0.5036829119,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,2.2137293582,0.16172340916758385,3.0,77.0,2.301279255,78.0,2.3128030106,86.0,2.027105809,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,2.0897215517,0.3820070587453997,2.0,80.0,1.81960177,95.0,2.3598413334,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,2.4854684707,0.1926298214414456,2.0,81.0,2.6216783237,82.0,2.3492586177,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,0.32232884203333334,0.2369749489729022,3.0,83.0,0.5288534789,84.0,0.06360653770000001,85.0,0.3745265095,,
