,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,9.5085650154,0.0014454686720513095,2.0,0.0,9.5095871161,5.0,9.5075429147
1,U01-Set001__USA300 LAC CA-MHB Control,8.737376016799999,0.045268217547408715,2.0,1.0,8.7693854804,6.0,8.7053665532
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,8.76747046245,0.040369849518483644,2.0,2.0,8.7960162568,7.0,8.7389246681
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,8.84276871465,0.027350905357670905,2.0,3.0,8.823428704,8.0,8.8621087253
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,8.949841060899999,0.04546532992662578,2.0,4.0,8.917692217799999,9.0,8.981989904
5,U01-Set000__USA300 TCH1516 CA-MHB Control,9.238061685249999,0.029956401089034492,2.0,10.0,9.2592440596,29.0,9.2168793109
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,9.222967337450001,0.022162633235821468,2.0,11.0,9.2386386857,30.0,9.2072959892
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,9.2063856323,0.01348344048405434,2.0,12.0,9.1968514001,31.0,9.2159198645
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,8.464784557000002,0.08937761676383518,2.0,13.0,8.527984075900001,14.0,8.4015850381
9,U01-Set001__USA300 LAC RPMI+10%LB Control,8.9737123273,0.004897913712818251,2.0,15.0,8.9771756753,18.0,8.970248979299999
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,9.03410659445,0.06707129575312004,2.0,16.0,9.0815331625,19.0,8.9866800264
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,9.00689275465,0.07141897460700047,2.0,17.0,9.0573935959,20.0,8.956391913400001
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,8.8465238983,0.0735418322714135,2.0,21.0,8.8985258266,24.0,8.79452197
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,8.96801252915,0.01952272431447397,2.0,22.0,8.9542078784,25.0,8.9818171799
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,8.97829842905,0.07950413692209952,2.0,23.0,8.9220805147,26.0,9.0345163434
