,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,-4.999999581034587e-10,0.7023520530613862,2.0,0.0,-0.49663789999999997,1.0,0.49663789900000005,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,3.1180240255,0.1379437803386967,2.0,2.0,3.020483043,3.0,3.215565008,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,1.076105722,0.7401085533127627,3.0,4.0,0.495971386,5.0,1.9096283020000002,6.0,0.8227174780000001,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,2.91031247,0.2797664896779011,2.0,7.0,2.712487688,8.0,3.108137252,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.0466829591771252,2.0,9.0,-0.033009837,10.0,0.033009837,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.2549338745,0.3530771859959498,2.0,11.0,-0.504597147,12.0,-0.005270602,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.0816420483241977,2.0,13.0,-0.057729646,14.0,0.057729646,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.22073668175,0.23728440715236954,4.0,15.0,0.11126627900000001,16.0,-0.043946306000000004,17.0,0.31595632300000004,18.0,0.499670431,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-1.7298816929999998,0.3223635324637614,4.0,19.0,-1.9751223640000002,20.0,-1.611012702,21.0,-1.327950361,22.0,-2.005441345,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.4864469306666667,0.139196008229781,3.0,23.0,0.6424080440000001,24.0,0.37481184900000003,25.0,0.442120899,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.3252107349531029,2.0,26.0,0.229958716,27.0,-0.229958716,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-0.47270520000000005,0.03726895809962197,2.0,28.0,-0.446352067,29.0,-0.499058333,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-0.17865031650000002,0.024166545922986688,2.0,30.0,-0.16156198800000002,31.0,-0.19573864500000002,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,-4.999999997368221e-10,0.10734750609041974,2.0,32.0,-0.07590615,33.0,0.075906149,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-0.24128051450000002,0.14486378751468376,2.0,34.0,-0.343714681,35.0,-0.138846348,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,0.9279480225000001,0.17324907886533297,2.0,36.0,1.050453621,37.0,0.8054424240000001,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-3.333333331578814e-10,0.1905380435740878,3.0,38.0,-0.14245538800000002,39.0,-0.073977654,40.0,0.21643304100000002,,,,,,,,,,
