,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.336357267588848,2.0,0.0,-0.9449472860000001,1.0,0.9449472860000001,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,1.6968092220000002,0.1982447555725221,2.0,2.0,1.836989433,3.0,1.556629011,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,1.1747750483333332,0.7520767421828144,3.0,4.0,1.150927474,5.0,0.434905715,6.0,1.938491956,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,1.839342055,0.5285003070864477,2.0,7.0,1.465635904,8.0,2.213048206,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.5056301841711174,2.0,9.0,0.357534532,10.0,-0.357534532,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.36654799700000007,0.29186715569844457,2.0,11.0,0.16016675200000002,12.0,0.5729292420000001,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.12803757425162482,2.0,13.0,-0.090536237,14.0,0.090536237,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.10487127975000002,0.4355997532584923,4.0,15.0,-0.6873416360000001,16.0,-0.047107093,17.0,-0.053438483,18.0,0.36840209300000004,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-3.74537305975,0.4062077930692161,4.0,19.0,-3.879687223,20.0,-3.280264909,21.0,-4.231656401,22.0,-3.589883706,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.2871286056666667,0.2433367324453431,3.0,23.0,0.16338052,24.0,0.567469062,25.0,0.130536235,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.028039460980320185,2.0,26.0,0.019826893,27.0,-0.019826893,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-0.42483882650000004,0.04826704312286308,2.0,28.0,-0.390708873,29.0,-0.45896878,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,0.3533289245,0.23957762251371675,2.0,30.0,0.18392196300000002,31.0,0.522735886,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.34843705866681535,2.0,32.0,0.24638220700000002,33.0,-0.24638220700000002,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-1.6777191845000001,0.5293613658631411,2.0,34.0,-2.052034196,35.0,-1.303404173,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-0.024119321499999985,0.4424468903763244,2.0,36.0,-0.336976518,37.0,0.28873787500000003,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,3.3333334240973994e-10,0.5290716850240128,3.0,38.0,-0.10248256900000001,39.0,0.5728156710000001,40.0,-0.47033310100000003,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-1.1289309713333333,0.32130924499923535,3.0,41.0,-0.8741202020000001,42.0,-1.022791425,43.0,-1.489881287,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.03012741719751632,2.0,44.0,-0.021303301,45.0,0.021303301,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.6449797660000001,0.06472820968170741,2.0,46.0,-0.6907495220000001,47.0,-0.59921001,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-0.10550885800000001,,1.0,48.0,-0.10550885800000001,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,-0.517827392,0.11873031942802306,2.0,49.0,-0.601782406,50.0,-0.433872378,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,0.052754429000000005,0.267946478581451,2.0,51.0,0.24222120100000002,52.0,-0.13671234300000001,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,0.8746804376666667,0.20720036289773186,3.0,53.0,1.02551994,54.0,0.638426692,55.0,0.9600946810000001,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,0.3868174743333334,0.08364704283970206,3.0,56.0,0.33258216500000004,57.0,0.344720057,58.0,0.48315020100000006,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,-0.5918493890000001,,1.0,59.0,-0.5918493890000001,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.24437854875332019,2.0,60.0,-0.17280172900000002,61.0,0.17280172900000002,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,-0.8598856335,0.19081134432566646,2.0,62.0,-0.724961638,63.0,-0.994809629,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,0.6831576195,0.21270714056455922,2.0,64.0,0.532750958,65.0,0.833564281,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,-1.3715736330000001,0.35865917374373557,4.0,66.0,-0.9139056040000001,67.0,-1.4591676580000001,68.0,-1.780551572,69.0,-1.3326696980000001,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,-2.4999999292951713e-10,0.42486666059789496,4.0,70.0,-0.17860367100000002,71.0,0.11636068000000001,72.0,-0.465949357,73.0,0.5281923470000001,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,1.3966467200000001,0.16537378669141908,2.0,74.0,1.279709794,75.0,1.513583646,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,0.0,0.29116774963878866,3.0,76.0,-0.0025400600000000002,77.0,0.29242947,78.0,-0.28988941,,,,,,,,,,
