,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,3.8842083896500004,0.43154011086975747,2.0,0.0,3.5790634509,5.0,4.1893533284,,
1,U01-Set001__USA300 LAC CA-MHB Control,3.90060563505,0.23067107697128533,2.0,1.0,4.0637147178,6.0,3.7374965523,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,2.3538994659,0.7603543637324528,2.0,2.0,1.8162477392,7.0,2.8915511926,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,2.5705627359500003,0.7185128096175948,2.0,3.0,3.078628016,8.0,2.0624974559,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,2.9402457074,0.7042963336659264,2.0,4.0,3.4382584209,9.0,2.4422329939000003,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,3.305952959,0.7411507805378266,2.0,10.0,2.7818802162000003,29.0,3.8300257018,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,3.5407786159,0.02183726971772079,2.0,11.0,3.5253373344,30.0,3.5562198974,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,3.39132526365,0.19567137627760628,2.0,12.0,3.2529647066000003,31.0,3.5296858207,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,2.74167469835,0.009736024506012684,2.0,13.0,2.7485591073,14.0,2.7347902894000002,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,3.9806481578,0.05974729535064958,2.0,15.0,4.0228958755,18.0,3.9384004401,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,3.4818062338,0.4464759899066944,2.0,16.0,3.7975124339,19.0,3.1661000337,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,4.3542689911,0.4828307980968569,2.0,17.0,4.0128560596,20.0,4.6956819226,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,4.00134429195,0.0994833956081687,2.0,21.0,3.9309989083,24.0,4.0716896756,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,3.9688815601000003,0.05531383369618884,2.0,22.0,3.9297687732,25.0,4.007994347,,
