,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.6814991266119226,2.0,0.0,0.4818926538,1.0,-0.4818926538,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-2.4950865905499997,0.08798477727169018,2.0,2.0,-2.5573012232,3.0,-2.4328719578999998,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-0.3397350304666667,0.41200495852705227,3.0,4.0,-0.7931142356,5.0,0.0117886945,6.0,-0.23787955030000002,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-2.11545580825,0.4440169595363699,2.0,7.0,-2.4294232113,8.0,-1.8014884052,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.10967143176009378,2.0,9.0,-0.0775494131,10.0,0.0775494131,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,1.9799610184,0.06565863662358469,2.0,11.0,2.0263886856,12.0,1.9335333512,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.0984080469193552,2.0,13.0,0.0695849973,14.0,-0.0695849973,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.275655003275,0.3928823876636469,4.0,15.0,0.6594369255,16.0,0.037201309200000005,17.0,0.5553833101,18.0,-0.1494015317,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,1.17418398875,0.15859986211774557,4.0,19.0,1.1807879491,20.0,1.0965361076,21.0,1.392551955,22.0,1.0268599433,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.4635727614666667,0.27302566957430213,3.0,23.0,-0.2046984084,24.0,-0.43718610080000003,25.0,-0.7488337752,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,2.7310601595,2.0079087662227204,2.0,26.0,1.3112542549000001,27.0,4.1508660641,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,9.25185853854297e-18,0.28805793241818906,3.0,28.0,-0.14430286,29.0,0.33168926130000004,30.0,-0.1873864013,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.22884146879268888,2.0,31.0,-0.1618153544,32.0,0.1618153544,,,,,,,,,,,,
13,Catabolite_repression__delHfq,0.6223894884000001,0.07756046944984862,2.0,33.0,0.5675459545,34.0,0.6772330223,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,0.16300675495,0.21851293886720194,2.0,35.0,0.0084947741,36.0,0.3175187358,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,3.3333326839487164e-11,0.3323662017828235,3.0,37.0,-0.381391385,38.0,0.1536450427,39.0,0.2277463424,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,2.106220642066667,1.1447325123200072,3.0,40.0,3.0633338852,41.0,0.8381304844,42.0,2.4171975566,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,0.4133785444816507,2.0,43.0,0.29230277200000004,44.0,-0.29230277200000004,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,1.9570222589,0.7657302773867117,2.0,45.0,2.4984753306,46.0,1.4155691872,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,1.4651384805499998,0.02855550899415427,2.0,47.0,1.4449466865,48.0,1.4853302746,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,0.53675786945,0.08024610138059232,2.0,49.0,0.480015307,50.0,0.5935004319,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-3.597845640933333,0.14094303518797774,3.0,51.0,-3.6051497145,52.0,-3.7349946235,53.0,-3.4533925848,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,0.0,0.2825491793010251,3.0,54.0,-0.1665284111,55.0,0.3262359219,56.0,-0.1597075108,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,-3.333337309877985e-11,0.8604987676111081,3.0,57.0,0.38319201350000004,58.0,0.6023378945,59.0,-0.9855299081000001,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,-1.7102341843,1.366499186774585,3.0,60.0,-3.2818364706,61.0,-1.0463744932,62.0,-0.8024915891000001,,,,,,,,,,
25,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.4049492943901746,2.0,63.0,0.2863423921,64.0,-0.2863423921,,,,,,,,,,,,
26,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,0.3650525529,0.09027290092295101,2.0,65.0,0.3012199725,66.0,0.4288851333,,,,,,,,,,,,
27,Glucose_uptake_defective_mutants__PAO1_glu_wt,2.4999877168419005e-11,5.368176874564852,4.0,67.0,4.5811190047,68.0,-7.6453598192,70.0,2.6089223586,71.0,0.45531845600000004,,,,,,,,
