,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.47875007185186413,2.0,0.0,0.3385274223,1.0,-0.3385274223,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,2.0084213483999998,0.6004463451581411,2.0,2.0,1.583841666,3.0,2.4330010308,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,1.9488354464666664,2.742823490458099,3.0,4.0,0.1261412904,5.0,0.6170997775,6.0,5.1032652715,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,3.56262019825,1.2620071153221988,2.0,7.0,4.4549939874,8.0,2.6702464090999998,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.03762230756061955,2.0,9.0,-0.0266029888,10.0,0.0266029888,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.985107876,1.4473000057823087,2.0,11.0,-0.038287772500000004,12.0,2.0085035245,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.7228247158687039,2.0,13.0,0.5111142582,14.0,-0.5111142582,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.17152954047500002,1.8514790680441662,4.0,15.0,1.9260454983000002,16.0,1.5899539520000001,17.0,-1.1321908723,18.0,-1.6976904161,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,1.32590133015,0.3899340117672074,4.0,19.0,0.8558724866,20.0,1.1616372987,21.0,1.5835831178,22.0,1.7025124175,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.4910532798666667,1.3908363280030303,3.0,23.0,-2.0689369267,24.0,0.5569987307,25.0,0.0387783564,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-0.1716582231,0.3545608972654691,2.0,26.0,0.0790541917,27.0,-0.4223706379,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,-7.401486830834377e-17,1.1991898601619648,3.0,28.0,-1.1942668748,29.0,-0.009786075,30.0,1.2040529497999999,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.09779549049715094,2.0,31.0,0.0691518545,32.0,-0.0691518545,,,,,,,,,,,,
13,Catabolite_repression__delHfq,-0.09245448610000001,0.08344374650316609,2.0,33.0,-0.0334508471,34.0,-0.1514581251,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,0.63937777055,0.8046295801254638,2.0,35.0,1.208336803,36.0,0.0704187381,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,0.0274609433573986,3.0,37.0,0.030509480300000003,38.0,-0.022736860100000002,39.0,-0.0077726202,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,0.29899739133333336,0.08354135015701947,3.0,40.0,0.241640553,41.0,0.39484575920000003,42.0,0.2605058618,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,0.10807894498163234,2.0,43.0,0.0764233549,44.0,-0.0764233549,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,2.3047148348,3.520963852478135,2.0,45.0,-0.1849825816,46.0,4.7944122512,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,0.9205906044500001,0.3535103138602959,2.0,47.0,0.6706210643,48.0,1.1705601446,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,-0.39036169765000006,0.3694109307107427,2.0,49.0,-0.1291487235,50.0,-0.6515746718000001,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,0.5589488986000001,0.928498660646964,3.0,51.0,-0.4932239948,52.0,0.9066848067000001,53.0,1.2633858839,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,0.0,0.9115096446390119,3.0,54.0,-0.0717937845,55.0,0.9452835381,56.0,-0.8734897536,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,-4.625929269271485e-18,0.12478498012797719,3.0,57.0,-0.14350516030000002,58.0,0.0605279202,59.0,0.0829772401,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,1.4307052025666664,1.586883340646011,3.0,60.0,1.6017120947999999,61.0,-0.2347559072,62.0,2.9251594201,,,,,,,,,,
25,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,1.8350410740265233,2.0,63.0,-1.2975699872,64.0,1.2975699872,,,,,,,,,,,,
26,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-5.601608443250001,0.5320218843308655,2.0,65.0,-5.9778047254,66.0,-5.2254121611,,,,,,,,,,,,
27,Glucose_uptake_defective_mutants__PAO1_glu_wt,2.4999988190721467e-11,2.1572309323613545,4.0,67.0,2.8689910704,68.0,-1.7844743394,70.0,-1.5315483095,71.0,0.44703157860000003,,,,,,,,
28,Glucose_uptake_defective_mutants__PAO1_delglucose_60min,1.461671348,1.3427571844336648,2.0,69.0,0.5121986374,72.0,2.4111440586,,,,,,,,,,,,
29,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-3.33333360913457e-11,2.0872981854521155,3.0,73.0,1.301572809,76.0,1.1059847479,77.0,-2.407557557,,,,,,,,,,
30,HapZ_SagS_mutant__delHapZp,-0.5425677091999999,1.7618197824904127,3.0,74.0,0.8303975597000001,75.0,-2.5291402343,84.0,0.07103954700000001,,,,,,,,,,
31,HapZ_SagS_mutant__delHApZ,0.9329253343666668,0.38466457914490193,3.0,78.0,1.2429207266,79.0,1.0534162606,80.0,0.5024390159000001,,,,,,,,,,
32,HapZ_SagS_mutant__delSagS,1.4900521693000002,0.5649170072934201,3.0,81.0,0.9781456550000001,82.0,1.3958697162,83.0,2.0961411367,,,,,,,,,,
33,Lung_infection_transcriptome__PA01_LS1,-1.84632172335,0.6332257993603846,2.0,85.0,-2.2940799801000002,86.0,-1.3985634666,,,,,,,,,,,,
34,Lung_infection_transcriptome__PA01_CS1,0.0,4.028190915833617,2.0,87.0,2.8483611125,88.0,-2.8483611125,,,,,,,,,,,,
35,Metabolic_fitness_plasmid__PAO1_metabolites_wt,0.0,0.23425894858770924,2.0,89.0,0.1656460911,90.0,-0.1656460911,,,,,,,,,,,,
36,Metabolic_fitness_plasmid__PAO1_pAKD1,0.34323456155000004,0.38721624164111335,2.0,91.0,0.0694313313,92.0,0.6170377918000001,,,,,,,,,,,,
37,Metabolic_fitness_plasmid__PAO1_PAMBL1,-0.06285981095000001,0.21412651918841552,2.0,93.0,-0.2142701247,94.0,0.0885505028,,,,,,,,,,,,
38,Metabolic_fitness_plasmid__PAO1_PAMBL2,-0.46084939765,0.10355519972121723,2.0,95.0,-0.3876248137,96.0,-0.5340739816,,,,,,,,,,,,
39,Metabolic_fitness_plasmid__PAO1_pBS228,-0.30667852335,0.16756572642561182,2.0,97.0,-0.1881916619,98.0,-0.4251653848,,,,,,,,,,,,
40,Metabolic_fitness_plasmid__PAO1_RmS149,2.2383279983500004,2.885245992587596,2.0,99.0,0.19815099160000002,100.0,4.2785050051,,,,,,,,,,,,
41,Mucin_glycans__ABTGC,0.0,0.6137513395170812,5.0,101.0,-0.029457648200000002,102.0,0.6152161262,103.0,-0.0871840597,104.0,-0.9548064883,105.0,0.45623207,,,,,,
42,Mucin_glycans__MUC5B,-0.3320282214,0.2864245727641639,2.0,106.0,-0.5345609791,107.0,-0.1294954637,,,,,,,,,,,,
43,Mucin_glycans__Glycans,0.3669176146,0.6339902826949848,2.0,108.0,-0.08138121350000001,109.0,0.8152164427,,,,,,,,,,,,
44,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,-0.7792166741666667,0.4361261533846835,3.0,110.0,-0.9681776417,111.0,-0.2804759571,112.0,-1.0889964237,,,,,,,,,,
45,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,1.6161233995,0.4393172006690392,3.0,113.0,1.1098394014,114.0,1.8417519881,115.0,1.8967788090000002,,,,,,,,,,
46,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,0.0,1.615350572404632,6.0,116.0,-1.7746958254,117.0,-1.7212062331,118.0,-0.7342357826,119.0,1.0769178093,120.0,1.2129901922,121.0,1.9402298396000002,,,,
47,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.06542465767669564,2.0,122.0,0.0462622191,123.0,-0.0462622191,,,,,,,,,,,,
48,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,0.7079130885,0.14462891888604276,2.0,124.0,0.6056449992,125.0,0.8101811778,,,,,,,,,,,,
49,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,0.657325645,0.11387440700947966,2.0,126.0,0.5768042796,127.0,0.7378470104,,,,,,,,,,,,
50,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,-1.2854338523,1.3002437041636792,4.0,128.0,-2.8746253957,129.0,-1.8136206235,130.0,-0.1132885797,131.0,-0.3402008103,,,,,,,,
51,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,6.938893903907228e-18,0.15893036364051225,4.0,132.0,-0.1377066669,133.0,-0.020835782400000002,134.0,-0.06873463910000001,135.0,0.22727708840000002,,,,,,,,
52,Pseudomonas_culture_MOPS_Glycerol_Hypoxia__Gly_Hypoxia,-1.4374493147,0.5711699022632477,2.0,136.0,-1.8413274258,137.0,-1.0335712036,,,,,,,,,,,,
53,Pseudomonas_culture_MOPS_Glycerol_Hypoxia__Glycerol_wt,2.8912057932946786e-18,0.06612222985414017,3.0,138.0,-0.0690298531,139.0,0.0627692858,140.0,0.0062605673,,,,,,,,,,
54,Riboregulatory_protein_RsmN__Prelim_Total_Lib_wt,-2.0000007205922542e-11,0.34371749194339196,5.0,141.0,0.291384676,142.0,0.38442389330000004,145.0,-0.0626751712,146.0,-0.46146285600000003,147.0,-0.1516705422,,,,,,
55,Riboregulatory_protein_RsmN__Prelim_RsmN_Lib,1.7416126037,2.391973955704129,2.0,143.0,0.050231599200000004,144.0,3.4329936082,,,,,,,,,,,,
56,Riboregulatory_protein_RsmN__Final_RsmN_Lib,-0.0692115772,0.20553781810580027,3.0,148.0,-0.0539142003,149.0,0.1282501616,150.0,-0.2819706929,,,,,,,,,,
57,Rosmarinic_acid__PAO1-100UMRA,0.8069374995,0.5532793607826922,2.0,151.0,0.41570991160000004,152.0,1.1981650874,,,,,,,,,,,,
58,Rosmarinic_acid__PAO1_DMSO_Control,2.7755575615628914e-17,0.5208071867655331,3.0,153.0,0.5976469040000001,154.0,-0.3567351036,155.0,-0.24091180040000001,,,,,,,,,,
59,Testosterone_treatment__Testosterone_Control,0.0,0.4246964441439488,2.0,156.0,-0.3003057356,157.0,0.3003057356,,,,,,,,,,,,
60,Testosterone_treatment__Testosterone_2.5,-2.46947819695,1.1101738858065056,2.0,158.0,-1.684466714,159.0,-3.2544896799,,,,,,,,,,,,
61,Tf_toxin_expression__PAO1_WT,0.0,1.3292596264213028,2.0,160.0,0.9399284958,161.0,-0.9399284958,,,,,,,,,,,,
62,Tf_toxin_expression__PAO1_derfA,-0.40301941994999996,0.9337313926506027,2.0,162.0,-1.0632672195,163.0,0.2572283796,,,,,,,,,,,,
63,Zinc_treatment__PA_Zn,0.3792229760333334,0.9169054756764837,3.0,164.0,1.2407822236000001,165.0,0.48136210640000004,166.0,-0.5844754019,,,,,,,,,,
64,Zinc_treatment__PA_Zn_wt,0.0,0.4520939409795633,2.0,167.0,-0.3196786914,168.0,0.3196786914,,,,,,,,,,,,
65,aeruPRECISE2.0__CAMHB_wt,-1.6439037292375,1.5843157857020143,8.0,169.0,-0.13563700750000002,170.0,-5.1452991583,171.0,-1.4422673444,172.0,-1.3798554332,182.0,-0.3535419406,183.0,-1.206068926,214.0,-2.4683292907,215.0,-1.0202307332
66,aeruPRECISE2.0__M9glucAA_Pqt10,-2.2354321297,1.37513486289629,2.0,173.0,-1.2630649431,174.0,-3.2077993163,,,,,,,,,,,,
67,aeruPRECISE2.0__M9glucAA_Pqt,-3.77780628335,1.0051825370099028,2.0,175.0,-3.0670348951,176.0,-4.4885776716,,,,,,,,,,,,
68,aeruPRECISE2.0__M9glucAA_wo_Pqt,-1.48659574465,0.5088435561970328,2.0,177.0,-1.8464024738,178.0,-1.1267890155,,,,,,,,,,,,
