,A,Zur
R2,,0.2978336444817149
xmin,,-2.6558446079999998
xmid,,
xmax,,3.541065575
ystart,,-13.815477572583161
yend,,19.497622668083746
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,-0.46295359100000005,0.036420904000000004
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,0.46295359100000005,-0.036420903000000004
AB569_EDTA_NaNO2:NaNO2:1,5.484581687,1.7423610040000002
AB569_EDTA_NaNO2:NaNO2:2,6.39242643,1.91949831
AB569_EDTA_NaNO2:EDTA:1,35.82333036,1.705644251
AB569_EDTA_NaNO2:EDTA:2,36.02372482,1.8344030660000001
AB569_EDTA_NaNO2:EDTA:3,35.82590057,1.928251606
AB569_EDTA_NaNO2:NaNO2_EDTA:1,27.2518605,2.443156461
AB569_EDTA_NaNO2:NaNO2_EDTA:2,27.64092374,2.6628054160000003
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,-0.35655747600000004,-0.148065379
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,0.35655747600000004,0.148065379
Anthranilate_metabolism_GntR_AntP:antP:1,0.962493067,0.146111184
Anthranilate_metabolism_GntR_AntP:antP:2,0.53682917,0.420846292
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.082468571,-0.000606658
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.082468571,0.000606658
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,-1.460848535,-0.552079793
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,-1.358309678,-0.5333417260000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,-0.9024556210000001,-1.30516802
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,-0.214299505,-1.155329912
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-3.150115499,-0.496851295
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-2.344166985,-0.41871815
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-3.136407848,-0.315730858
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-2.939292575,-0.42033435500000005
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.014831780000000001,-1.231053484
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,-0.015754649000000003,-0.7418400740000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-0.128733426,-1.150822606
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.20356651,0.149700957
