sample,new_2018314_2018433_c
LBexp_1,10.0378
LBexp_2,9.883
LBexp_3,9.6685
LBtran_1,8.5286
LBtran_2,8.7885
LBtran_3,9.1746
LBstat_1,7.9273
LBstat_2,7.8279999999999985
LBstat_3,8.0767
LBGexp_1,9.4718
LBGexp_2,11.1035
LBGexp_3,10.2302
LBGtran_2,10.0882
LBGtran_3,10.4862
LBGstat_1,7.6276
LBGstat_2,7.841
LBGstat_3,8.7556
S0_1,7.4948
S0_2,7.7748
S0_3,7.8637
S1_1,8.5028
S1_2,8.4032
S1_3,8.4601
S2_1,8.0633
S2_2,7.7629
S2_3,7.8008
S3_1,8.1973
S3_2,7.8163
S4_1,8.7147
S4_2,8.2452
S4_3,8.3881
S5_1,8.3554
S5_2,8.2214
S5_3,8.43
S6_1,7.917999999999998
S6_2,7.2213
S6_3,8.0223
S6/t_1,8.4757
S6/t_2,7.6089
S6_4,8.0963
S6_5,8.1658
S6_6,8.0484
S7_4,8.9547
S7_5,8.8974
S7_6,9.1749
S8_4,8.7577
S8_5,9.1958
G135_1,9.6375
G135_3,8.2314
G150_1,9.4434
G150_2,9.58
G150_3,9.3726
G180_1,9.4454
G180_2,9.6136
G180_3,9.0611
C30_1,8.7429
C30_2,8.6564
C90_1,9.2165
C90_2,9.1831
BI_1,8.3579
BI_2,8.714
BC_2,7.3066
BC/t_1,7.6086
BC/t_2,8.7676
BC_1,7.5201
Sw_1,7.1593
Sw_2,7.1463
BT_1,8.8408
BT_2,8.5419
B36_1,9.6324
B36_2,9.3807
B60_1,8.9778
B60_2,9.4279
M9exp_1,8.517999999999999
M9exp_2,8.4995
M9exp_3,8.3172
M9tran_1,8.6062
M9tran_2,8.5272
M9tran_3,8.5483
M9stat_1,8.4329
M9stat_2,8.1907
M9stat_3,7.9742
M+G_1,9.3968
M+G_2,8.5956
M+G_3,8.4293
Glu_1,8.8331
Glu_2,8.5012
Glu_3,8.6498
Fru_1,8.3666
Fru_2,8.6233
Fru_3,8.369
Mal_1,8.1216
Mal_2,8.3466
Mal_3,8.1298
G+S_2,8.4399
G+S_3,8.5021
Pyr_1,8.1537
Pyr_2,8.4413
Pyr_3,8.4141
Gly_1,8.033
Gly_2,8.2158
Gly_3,8.2987
Glucon_1,8.4071
Glucon_2,8.2856
Glucon_3,8.1289
aero_1,9.6509
aero_2,9.2876
aero_3,9.577
nit_1,8.656
nit_2,8.637
nit_3,8.693999999999999
ferm_1,8.7937
ferm_2,8.9994
ferm_3,9.2008
T-5.40H_1,8.6716
T-4.40H_1,8.648
T-3.40H_1,8.6238
T-2.40H_1,8.5629
T-1.40H_1,8.3114
T-1.10H_1,7.9669
T-0.40H_1,8.2665
T0.0H_1,8.1503
T0.30H_1,8.0429
T1.0H_1,7.8883
T1.30H_1,8.1351
T2.0H_1,8.1546
T2.30H_1,8.0335
T3.0H_1,7.8347
T3.30H_1,8.1324
T4.0H_1,7.8874
T5.0H_1,8.1568
HPh_1,9.9882
HPh_2,9.2331
HPh_3,9.8076
LPh_1,9.5143
LPh_2,9.2696
LPh_3,9.4325
LPhT_1,9.5603
LPhT_2,9.0261
LPhT_3,9.1348
SMMPr_1,8.4995
SMMPr_2,8.7255
SMMPr_3,8.8266
HiTm_1,8.4138
HiTm_2,9.1491
HiTm_3,9.0346
LoTm_1,11.2537
LoTm_2,11.2767
LoTm_3,10.9305
HiOs_1,8.8813
HiOs_2,8.6774
HiOs_3,8.9612
BMM_1,8.7564
BMM_2,8.9131
BMM_3,9.289
Heat_1,10.7973
Heat_2,10.6136
Heat_3,10.5628
Cold_1,8.0464
Cold_2,8.1488
Cold_3,8.0769
Etha_1,11.246
Etha_2,11.9091
Etha_3,11.8996
SMM_1,8.3472
SMM_2,8.5121
SMM_3,8.3808
Salt_1,9.9307
Salt_2,9.7591
Salt_3,9.6848
Mt0_1,10.186
Mt0_3,9.6419
M0t45_1,9.1715
M0t45_2,9.5199
M0t45_3,10.3915
M0t90_1,8.4129
M0t90_2,8.0915
M0t90_3,8.7727
M40t45_1,8.7783
M40t45_2,8.6273
M40t45_3,10.4281
M40t90_1,7.9728
M40t90_2,8.0664
M40t90_3,9.0116
dia0_1,10.2144
dia0_2,10.2034
dia0_3,9.8515
dia5_1,12.0448
dia5_2,12.5235
dia5_3,12.1264
dia15_1,13.1194
dia15_2,12.6532
dia15_3,13.5804
Diami_1,10.7612
Diami_2,11.3462
Diami_3,11.1831
Paraq_1,9.3447
Paraq_2,10.1192
Paraq_3,8.4579
H2O2_1,11.0016
H2O2_2,11.2009
H2O2_3,11.3002
Oxctl_1,9.0259
Oxctl_2,9.085
Oxctl_3,9.6371
GM-0.1_1,7.7867
GM-0.2_1,7.8999
GM+5_1,7.7409
GM+15_1,7.8304
GM+25_1,8.1207
GM+45_1,8.4517
GM+60_1,8.5231
GM+90_1,8.5992
GM+120_1,7.8759
GM+150_1,9.1256
GM-0.1_2,8.0963
GM-0.2_2,8.9655
GM+5_2,8.022
GM+10_2,7.9023
GM+15_2,8.0549
GM+25_2,8.3387
GM+45_2,7.7195
GM+60_2,7.8342
GM+90_2,8.7911
GM+150_2,9.1617
GM-0.1_3,8.4429
GM-0.2_3,8.061
GM+5_3,8.2201
GM+10_3,7.627000000000002
GM+15_3,8.033999999999999
GM+25_3,8.0115
GM+45_3,8.5648
GM+60_3,8.0773
GM+90_3,9.1409
GM+120_3,8.9893
GM+150_3,9.5027
MG-0.1_1,8.029
MG+5_1,8.0292
MG+10_1,8.2982
MG+15_1,8.16
MG+25_1,8.7393
