,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,-2.499997431293366e-11,1.361445464185508,4.0,0.0,-0.9497484705,1.0,1.9735399801,2.0,-0.1657422355,3.0,-0.8580492742
1,2AA__del_ridA,-1.385269632325,1.991632105603491,4.0,4.0,0.008380529900000001,5.0,0.6000148590000001,6.0,-2.6825760549,7.0,-3.4668978633
2,GC_MS__WT,-3.700743415417188e-17,0.835353347982478,3.0,8.0,-0.8993880536000001,9.0,0.1477982455,10.0,0.7515898081,,
3,GC_MS__del_slyA,-4.30589263205,5.779006984055411,2.0,11.0,-0.2195176051,12.0,-8.392267659,,,,
4,Rho__WT,0.0,2.050335608780769,3.0,13.0,-0.4681485609,14.0,2.2439259671,15.0,-1.7757774062,,
5,Rho__rho_Y80C,-5.227760264333333,0.8990365733013909,3.0,16.0,-5.6640203581,17.0,-4.1938333015,18.0,-5.8254271334,,
6,Rho__rho_K130Q,4.503630189166667,1.4441951042353136,3.0,19.0,6.1453331554,20.0,3.429188432,21.0,3.9363689801,,
7,flagella__WT,0.0,0.05065498444223015,2.0,22.0,-0.035818483000000005,23.0,0.035818483000000005,,,,
8,flagella__del_rfaL,-0.66623037725,0.5023397441528562,2.0,24.0,-0.3110225377,25.0,-1.0214382168,,,,
9,flagella__del_rfaG,1.5700004732000001,0.06440546974189651,2.0,26.0,1.6155420176000002,27.0,1.5244589288000001,,,,
10,flagella__del_rfaD,1.0538335044,1.2613053185593854,2.0,28.0,0.1619559605,29.0,1.9457110483000002,,,,
11,nusG__WT_OD08,0.0,0.2354415505966969,2.0,30.0,-0.16648231700000002,31.0,0.16648231700000002,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-0.22431802116666674,1.103551017885333,3.0,32.0,1.044173436,33.0,-0.9635490649,45.0,-0.7535784346000001,,
13,omv__spi2_ind_highOD_intracellularRNAs,-1.4572589189666667,0.46711578838961015,3.0,34.0,-1.6371571106,36.0,-1.807678578,37.0,-0.9269410683,,
14,omv__spi1_ind_highOD_intracellularRNAs,-0.44327317569999997,1.9688882318746155,3.0,35.0,0.2862513695,41.0,1.0567343292,42.0,-2.6728052258,,
15,omv__controlPCN_highOD_intracellularRNAs,-0.2995380657,2.1084092988382266,3.0,38.0,1.7115399434,39.0,-0.1167742038,40.0,-2.4933799367000002,,
16,omv__controlPCN_lowOD_intracellularRNAs,-3.333326207647739e-11,2.318113362677861,3.0,43.0,-1.4540596929,44.0,2.6732909721,46.0,-1.2192312793,,
17,sv5015__STM1625,0.05364046096666666,0.3790399876716241,3.0,47.0,-0.0957493464,48.0,-0.2279416713,49.0,0.4846124006,,
18,sv5015__STM0581,6.664272166933333,1.4845321185705023,3.0,50.0,7.1153041528,51.0,7.8709793486,52.0,5.0065329994,,
19,sv5015__WT,-3.333326207647739e-11,3.5380682833999693,3.0,53.0,3.2102324843,54.0,-3.7934335696,55.0,0.5832010852,,
20,tomato__tomato_root,-0.49867624266666666,0.9780782726092795,3.0,56.0,-0.7565651611,57.0,0.5825061525,58.0,-1.3219697194,,
21,tomato__LB,0.0,1.3295289088056133,2.0,59.0,0.9401189072,60.0,-0.9401189072,,,,
22,AcrB_efflux_virulence__AcrB_D408A,0.011419097499999994,0.9885566649818877,3.0,61.0,-1.0825413983,62.0,0.2761191564,63.0,0.8406795344,,
23,AcrB_efflux_virulence__WT,3.469446951953614e-18,0.1439256512732707,3.0,64.0,0.15215590040000002,65.0,-0.1339660282,66.0,-0.018189872200000002,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,1.8484767132000002,0.632550427008655,3.0,67.0,2.5464418249,74.0,1.3130710637,75.0,1.685917251,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,1.6259348362333332,0.44557036661484306,3.0,68.0,2.0834196466,69.0,1.1933206875,71.0,1.6010641746,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,-1.7728019254666665,1.38027369530581,3.0,70.0,-2.4805081995,106.0,-2.6556861681,107.0,-0.1822114088,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,2.8369259972,2.8087628262025106,3.0,72.0,4.6773803259,79.0,4.229423311,110.0,-0.3960256453,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,-2.0145546729666663,0.3850790488618817,3.0,73.0,-1.9752530126,76.0,-2.417777411,109.0,-1.6506335953,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,-0.3710378219666666,1.606068536961565,3.0,77.0,0.9369798236,78.0,0.11349344,86.0,-2.1635867295,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,-2.97140053955,1.5260708684468336,2.0,80.0,-1.8923054799,95.0,-4.0504955992,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,1.2666257108,3.0276850231976393,2.0,81.0,3.407522322,82.0,-0.8742709004,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,-1.0151542224666665,1.2553340623714357,3.0,83.0,0.057161578500000004,84.0,-2.3959823103,85.0,-0.7066419356,,
33,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_0,2.146849337933333,1.4573023338476248,3.0,87.0,3.8180540548,100.0,1.4816470616,101.0,1.1408468974,,
34,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_0,1.1102230246251565e-16,1.9686575854276265,3.0,88.0,1.4095917866,89.0,-2.2492702165,90.0,0.8396784299000001,,
35,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_16,-5.679610070433334,1.3716190549090566,3.0,91.0,-4.2177632779,92.0,-6.9383514260000005,93.0,-5.8827155074,,
36,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_0,-1.7546354692666668,1.9098267298069411,3.0,94.0,-0.1168058433,119.0,-3.8524457921,120.0,-1.2946547724,,
37,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_16,-5.335096715600001,2.371395603908969,2.0,96.0,-3.6582668032,97.0,-7.011926628,,,,
38,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_16,1.6472308415999999,1.3702822854727796,3.0,98.0,2.9449996368,99.0,1.7822601239,105.0,0.2144327641,,
39,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_32,1.5421490240000002,1.1813628351176788,3.0,102.0,0.8620770951000001,103.0,0.8581025812,104.0,2.9062673957,,
40,Chlortetracycline_florfenicol_MDR__530_Florfenicol_16,-5.331576223733333,2.0352213358366917,3.0,108.0,-5.494276414,111.0,-3.2198881341,112.0,-7.2805641231,,
41,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_0,-0.08667618716666665,1.350482692982775,3.0,113.0,-1.5729581860000001,114.0,0.2477743805,115.0,1.065155244,,
42,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_16,-4.099930378566667,0.6770350817898524,3.0,116.0,-4.7981275373,117.0,-3.4462549655,118.0,-4.0554086329,,
43,OPG__del_opgGH,0.5433873601000001,0.7117991463425947,3.0,121.0,-0.2706340302,122.0,0.8519861310000001,123.0,1.0488099795,,
44,OPG__del_opgGH_pBK16,0.8556828402666666,0.41781521619118833,3.0,124.0,0.8999873763,125.0,1.249580312,126.0,0.4174808325,,
45,OPG__WT,0.0,0.2700544972072311,3.0,127.0,-0.031761331000000004,128.0,-0.2527693761,129.0,0.2845307071,,
