,name,x,y,cog,color,link
meta,start,0.0634219581509124,,,,
PA0001,dnaA,483,-0.0001158152,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,-0.0008710230000000001,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,-0.0014775998,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,0.0010951845,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,-0.0027290939,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,0.004240028,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,-0.0003397403,Energy production and conversion,#708090,
PA0008,glyS,10434,-0.001714129,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,-0.0001806796,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,0.0071856649,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,-0.0029569128,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,-0.0021705505,Function unknown,#0000ff,
PA0013,PA0013,15620,0.0060957374000000005,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,-0.0034887435,No COG annotation,#00bfbf,
PA0015,PA0015,16900,-0.0043223722,Cell motility,#da70d6,
PA0016,trkA,17366,-0.0004576908,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,0.001152369,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,0.0024552293000000003,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,0.0055321964,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,-0.004836104,Function unknown,#0000ff,
PA0021,PA0021,22872,0.007915000200000001,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,0.0014323954,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,-0.0121106175,Energy production and conversion,#708090,
PA0024,hemF,25736,0.0065002242,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,0.0006274757,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,0.007023532000000001,No COG annotation,#00bfbf,
PA0027,PA0027,28613,0.0021465251000000003,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0028,PA0028,29896,-0.0008231198,No COG annotation,#00bfbf,
PA0029,PA0029,30502,0.0078790597,Inorganic ion transport and metabolism,#8b4513,
PA0030,PA0030,32060,0.012916198600000001,Amino acid transport and metabolism,#ff0000,
PA0031,betC,33000,-0.0007916314,Inorganic ion transport and metabolism,#8b4513,
PA0032,PA0032,34624,1.07646e-05,Transcription,#000000,
PA0032a,PA0032a,35549,-0.0104797273,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0033,PA0033,35905,0.0042183573,Signal transduction mechanisms,#f4a460,
PA0034,PA0034,36278,0.0047987658,Transcription,#000000,
PA0035,trpA,37087,0.0033130272,Amino acid transport and metabolism,#ff0000,
PA0036,trpB,37890,0.0097531231,Amino acid transport and metabolism,#ff0000,
PA0037,trpI,39202,-0.0041635784,Transcription,#000000,
PA0038,PA0038,40190,-0.0017231285000000002,Function unknown,#0000ff,
PA0039,PA0039,40589,0.0008649864,Function unknown,#0000ff,
PA0040,PA0040,41113,0.0016868170000000002,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041,PA0041,42914,-0.0029445712,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041a,PA0041a,54121,-0.0034578638,"Replication, recombination and repair",#1e90ff,
PA0042,PA0042,56546,0.0049802697000000005,No COG annotation,#00bfbf,
PA0043,PA0043,57212,0.0030000914,Function unknown,#0000ff,
PA0044,exoT,58786,0.0050663111,Function unknown,#0000ff,
PA0045,PA0045,60656,-0.0035093413,Cell wall/membrane/envelope biogenesis,#c71585,
PA0046,PA0046,61373,-0.0029126044,Function unknown,#0000ff,
PA0047,PA0047,61879,-0.004196293,Function unknown,#0000ff,
PA0048,PA0048,62403,-0.0045979309,Transcription,#000000,
PA0049,PA0049,63068,-0.008694462600000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0050,PA0050,65339,-0.0043924155,No COG annotation,#00bfbf,
PA0051,phzH,66303,0.0019211122,Amino acid transport and metabolism,#ff0000,
PA0052,PA0052,68188,-0.0168889371,"Replication, recombination and repair",#1e90ff,
PA0054,PA0054,69543,0.0072885026,"Translation, ribosomal structure and biogenesis",#daa520,
PA0055,PA0055,70130,0.0013160197,Function unknown,#0000ff,
PA0056,PA0056,70702,0.0017069577,Transcription,#000000,
PA0057,PA0057,71730,-0.0118526498,Function unknown,#0000ff,
PA0058,PA0058,72680,0.011995880700000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0059,osmC,73468,0.015122212500000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0060,PA0060,74034,-0.0020048975,Function unknown,#0000ff,
PA0061,PA0061,74279,0.0028775566,No COG annotation,#00bfbf,
PA0062,PA0062,74773,-0.0004499355,No COG annotation,#00bfbf,
PA0063,PA0063,75281,0.0022365459000000002,Function unknown,#0000ff,
PA0064,PA0064,76416,0.0039967402,No COG annotation,#00bfbf,
PA0065,PA0065,77432,0.0033108947000000002,Function unknown,#0000ff,
PA0066,PA0066,78090,-0.0039790395,Function unknown,#0000ff,
PA0067,prlC,78710,0.002803575,Amino acid transport and metabolism,#ff0000,
PA0068,PA0068,80752,0.0086561124,Function unknown,#0000ff,
PA0069,PA0069,81116,-0.0065794571,"Replication, recombination and repair",#1e90ff,
PA0070,PA0070,82404,0.008225605300000001,Function unknown,#0000ff,
PA0071,tagR2,83380,-0.0071462233,Function unknown,#0000ff,
PA0072,PA0072,85085,0.0025132221,Defense mechanisms,#90ee90,
PA0073,PA0073,86284,0.0031521528,Defense mechanisms,#90ee90,
PA0074,ppkA,87000,0.0002595214,Transcription,#000000,
PA0075,pppA,90106,-0.0014701318,Signal transduction mechanisms,#f4a460,
PA0076,PA0076,90844,-0.0049519835,Function unknown,#0000ff,
PA0077,icmF1,91521,0.005825827400000001,Function unknown,#0000ff,
PA0078,PA0078,95048,0.0077607188,Cell motility,#da70d6,
PA0079,PA0079,96404,0.0033429884,Function unknown,#0000ff,
PA0080,PA0080,97754,0.0005292209,Function unknown,#0000ff,
PA0081,fha1,98263,-0.0021365413,Signal transduction mechanisms,#f4a460,
PA0082,PA0082,100124,-0.0034169752,Function unknown,#0000ff,
PA0083,PA0083,101247,-0.007386363700000001,Function unknown,#0000ff,
PA0084,PA0084,101778,-0.0049406878,Function unknown,#0000ff,
PA0085,hcp1,103350,-0.0062392923,Function unknown,#0000ff,
PA0086,PA0086,104006,-0.0029449994,Function unknown,#0000ff,
PA0087,PA0087,104853,-0.00046035570000000004,Function unknown,#0000ff,
PA0088,PA0088,105359,0.006093334000000001,Function unknown,#0000ff,
PA0089,PA0089,107182,-0.008522684400000001,Function unknown,#0000ff,
PA0090,clpV1,108221,-0.0052496171,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0091,vgrG1,110976,-0.0070758263,Function unknown,#0000ff,
PA0092,PA0092,113022,-0.0017577799,No COG annotation,#00bfbf,
PA0093,PA0093,113303,-0.0020876696,Function unknown,#0000ff,
PA0094,PA0094,114611,-0.0031547068,Function unknown,#0000ff,
PA0095,PA0095,115299,-0.0051022629000000005,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0096,PA0096,117552,0.0124765056,No COG annotation,#00bfbf,
PA0097,PA0097,117931,-0.0035971353,Function unknown,#0000ff,
PA0098,PA0098,119127,-0.0047740892000000005,Cell wall/membrane/envelope biogenesis,#c71585,
PA0099,PA0099,120164,-0.0007315615,Transcription,#000000,
PA0100,PA0100,121346,-0.0045867404,Function unknown,#0000ff,
PA0101,PA0101,122248,-0.0111844227,Energy production and conversion,#708090,
PA0102,PA0102,123871,0.0031602241,Inorganic ion transport and metabolism,#8b4513,
PA0103,PA0103,124810,0.0030747179,Inorganic ion transport and metabolism,#8b4513,
PA0103a,PA0103a,126368,0.0072962938,No COG annotation,#00bfbf,
PA0105,coxB,127378,0.009668153700000001,Energy production and conversion,#708090,
PA0106,coxA,128512,0.0022051524000000003,Energy production and conversion,#708090,
PA0107,PA0107,130115,0.0046337795,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0108,coIII,130680,0.002768111,Energy production and conversion,#708090,
PA0109,PA0109,131583,-0.0021696626,Function unknown,#0000ff,
PA0110,PA0110,131808,0.0032957182,Function unknown,#0000ff,
PA0111,PA0111,132577,-0.0109910648,Function unknown,#0000ff,
PA0112,PA0112,133220,-0.0025638373,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0113,PA0113,134319,-0.015523000700000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0114,senC,135259,0.0012544301,Function unknown,#0000ff,
PA0115,PA0115,135934,-0.0066719843,Function unknown,#0000ff,
PA0116,PA0116,136518,0.003631525,Transcription,#000000,
PA0117,PA0117,137248,0.0023364577,Lipid transport and metabolism,#87cefa,
PA0118,PA0118,138001,0.0019243456,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0119,PA0119,138818,-0.0050464812,Energy production and conversion,#708090,
PA0120,PA0120,140216,0.005758428800000001,Transcription,#000000,
PA0121,PA0121,141003,-0.0027318597,Transcription,#000000,
PA0122,PA0122,141917,0.0065290798,Function unknown,#0000ff,
PA0123,PA0123,142359,0.0161731549,Transcription,#000000,
PA0124,PA0124,143567,0.0006159691,Function unknown,#0000ff,
PA0125,PA0125,143845,0.005325165000000001,Transcription,#000000,
PA0126,PA0126,144248,0.0080404039,No COG annotation,#00bfbf,
PA0127,PA0127,144969,-0.0094496697,Function unknown,#0000ff,
PA0128,PA0128,145542,-0.0023292895,Inorganic ion transport and metabolism,#8b4513,
PA0129,gabP,145965,0.0058862555000000006,Amino acid transport and metabolism,#ff0000,
PA0130,PA0130,147561,0.0109154108,Energy production and conversion,#708090,
PA0131,PA0131,149138,0.0026791944,Function unknown,#0000ff,
PA0132,PA0132,149425,0.0084602179,Amino acid transport and metabolism,#ff0000,
PA0133,PA0133,150906,0.0010719222,Transcription,#000000,
PA0134,PA0134,151936,-0.0053484439,Nucleotide transport and metabolism,#87ceeb,
PA0135,PA0135,153696,0.0096998307,No COG annotation,#00bfbf,
PA0136,PA0136,154417,0.0020141717,Function unknown,#0000ff,
PA0137,PA0137,155988,-0.0059916268,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0138,PA0138,157108,-0.0020073097,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0139,ahpC,158199,-0.004646946,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0140,ahpF,158907,-0.0030264232,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0141,PA0141,160552,0.0051074098000000005,Function unknown,#0000ff,
PA0142,PA0142,161906,-0.003090558,Nucleotide transport and metabolism,#87ceeb,
PA0143,nuh,163363,-0.006670793800000001,Carbohydrate transport and metabolism,#ffc0cb,
PA0144,PA0144,164443,0.006690367,Nucleotide transport and metabolism,#87ceeb,
PA0145,PA0145,165219,-0.0063391337,Nucleotide transport and metabolism,#87ceeb,
PA0146,PA0146,165976,-0.0020819469,Function unknown,#0000ff,
PA0147,PA0147,167146,-0.0029033678000000003,Energy production and conversion,#708090,
PA0148,PA0148,168213,-0.0001259759,Nucleotide transport and metabolism,#87ceeb,
PA0149,PA0149,169361,0.0051853148,Transcription,#000000,
PA0150,PA0150,169903,-0.0018086473000000001,Inorganic ion transport and metabolism,#8b4513,
PA0151,PA0151,171047,-0.008830610800000001,Inorganic ion transport and metabolism,#8b4513,
PA0152,pcaQ,173811,-0.0036951443,Transcription,#000000,
PA0153,pcaH,174773,0.0071342009,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0154,pcaG,175503,0.0054375229,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0155,pcaR,176315,-0.0052041735,Transcription,#000000,
PA0156,PA0156,177307,-0.0018719352,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PA0157,PA0157,178455,-0.0003509925,Cell wall/membrane/envelope biogenesis,#c71585,
PA0158,PA0158,179522,-0.001435211,Defense mechanisms,#90ee90,
PA0159,PA0159,182768,-0.00040815160000000003,Transcription,#000000,
PA0160,PA0160,183822,-0.0127413855,No COG annotation,#00bfbf,
PA0162,opdC,184594,-0.0138412811,Cell wall/membrane/envelope biogenesis,#c71585,
PA0163,PA0163,185957,-0.0012359882,Transcription,#000000,
PA0164,PA0164,186832,0.0052283259000000006,Amino acid transport and metabolism,#ff0000,
PA0165,PA0165,189120,-0.0045957086,Cell wall/membrane/envelope biogenesis,#c71585,
PA0166,PA0166,190198,-0.0024244934,Nucleotide transport and metabolism,#87ceeb,
PA0167,PA0167,191697,0.0009845001,Transcription,#000000,
PA0168,PA0168,192368,0.0018956091000000002,Function unknown,#0000ff,
PA0169,PA0169,192965,-0.0117006965,Signal transduction mechanisms,#f4a460,
PA0170,PA0170,193799,-0.014458765600000001,Function unknown,#0000ff,
PA0171,PA0171,194206,-0.0209118293,No COG annotation,#00bfbf,
PA0172,PA0172,194757,-0.0143605098,Transcription,#000000,
PA0173,PA0173,197011,0.0040341869,Cell motility,#da70d6,
PA0174,PA0174,198080,-0.0065415976,Cell motility,#da70d6,
PA0175,PA0175,198688,-0.007354344400000001,Cell motility,#da70d6,
PA0176,aer2,199600,0.0026286985000000002,Cell motility,#da70d6,
PA0177,PA0177,201675,-0.0027242839,Cell motility,#da70d6,
PA0178,PA0178,202147,-0.0036935057,Cell motility,#da70d6,
PA0179,PA0179,204094,-0.0031731449,Transcription,#000000,
PA0180,cttP,204657,0.0033771038,Cell motility,#da70d6,
PA0181,PA0181,206022,-0.007174062100000001,Transcription,#000000,
PA0182,PA0182,207071,-0.0091768829,Lipid transport and metabolism,#87cefa,
PA0183,atsA,207923,0.008510982,Inorganic ion transport and metabolism,#8b4513,
PA0184,PA0184,209621,0.010391164900000001,Inorganic ion transport and metabolism,#8b4513,
PA0185,PA0185,210457,0.0015060033,Inorganic ion transport and metabolism,#8b4513,
PA0186,atsR,212340,-0.0051174789,Inorganic ion transport and metabolism,#8b4513,
PA0187,PA0187,213819,-0.0061362466,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0188,PA0188,214631,-0.0173863463,Function unknown,#0000ff,
PA0189,PA0189,215550,-0.0099825833,Function unknown,#0000ff,
PA0190,PA0190,217156,-0.0014157573,Lipid transport and metabolism,#87cefa,
PA0191,PA0191,217905,-0.001535626,Transcription,#000000,
PA0192,PA0192,219172,-0.0017684928,Inorganic ion transport and metabolism,#8b4513,
PA0193,PA0193,221585,0.0148166315,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0194,PA0194,222555,0.004996777500000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0195,pntAA,224101,0.0071128075,Energy production and conversion,#708090,
PA0195.1,pntAB,225295,0.007617312,Energy production and conversion,#708090,
PA0196,pntB,225603,0.0115798997,Energy production and conversion,#708090,
PA0197,tonB2,227382,0.0019372936,Cell wall/membrane/envelope biogenesis,#c71585,
PA0198,exbB1,228223,0.0050217857,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0199,exbD1,228944,0.0047003356,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0200,PA0200,229526,-0.0053051639,Function unknown,#0000ff,
PA0201,PA0201,229954,-0.0060771796000000005,Function unknown,#0000ff,
PA0202,PA0202,230543,-0.0020651286,"Translation, ribosomal structure and biogenesis",#daa520,
PA0203,PA0203,232066,-0.002157079,Amino acid transport and metabolism,#ff0000,
PA0204,PA0204,233123,-0.0098708059,Amino acid transport and metabolism,#ff0000,
PA0205,PA0205,233929,-0.0041599323,Amino acid transport and metabolism,#ff0000,
PA0206,PA0206,234875,0.0052771855,Amino acid transport and metabolism,#ff0000,
PA0207,PA0207,236218,0.00029849200000000003,Transcription,#000000,
PA0208,mdcA,237232,-0.014856444500000001,Lipid transport and metabolism,#87cefa,
PA0209,PA0209,238896,-0.0168356591,Coenzyme transport and metabolism,#d3d3d3,
PA0210,mdcC,239779,-0.0046410251000000005,Energy production and conversion,#708090,
PA0211,mdcD,240071,-0.0045408513,Lipid transport and metabolism,#87cefa,
PA0212,mdcE,240931,-0.0145394142,Lipid transport and metabolism,#87cefa,
PA0213,PA0213,241753,-0.015780313,Coenzyme transport and metabolism,#d3d3d3,
PA0214,PA0214,242442,-0.0041982822,Lipid transport and metabolism,#87cefa,
PA0215,PA0215,243431,0.0029070745,Function unknown,#0000ff,
PA0216,PA0216,243841,0.0031019100000000003,Function unknown,#0000ff,
PA0217,mdcR,244690,-0.015204741400000001,Transcription,#000000,
PA0218,PA0218,245948,-0.0075356268,Transcription,#000000,
PA0219,PA0219,247219,-0.0037627961,Energy production and conversion,#708090,
PA0220,PA0220,248767,0.0081006047,Amino acid transport and metabolism,#ff0000,
PA0221,PA0221,250231,0.0052404086,Coenzyme transport and metabolism,#d3d3d3,
PA0222,PA0222,251777,0.0075081541,Amino acid transport and metabolism,#ff0000,
PA0223,PA0223,252913,-0.009119113600000001,Amino acid transport and metabolism,#ff0000,
PA0224,PA0224,253854,-0.0006011302,Carbohydrate transport and metabolism,#ffc0cb,
PA0225,PA0225,254791,0.0057811333000000005,Transcription,#000000,
PA0226,PA0226,255481,0.0145195558,Lipid transport and metabolism,#87cefa,
PA0227,PA0227,256329,0.0051969525,Lipid transport and metabolism,#87cefa,
PA0228,pcaF,257108,-0.0012429406,Lipid transport and metabolism,#87cefa,
PA0229,pcaT,258463,-0.008471986400000001,Amino acid transport and metabolism,#ff0000,
PA0230,pcaB,259784,0.0021986795,Nucleotide transport and metabolism,#87ceeb,
PA0231,pcaD,261179,-0.0034859514000000003,Function unknown,#0000ff,
PA0232,pcaC,261981,-0.0037891755000000003,Function unknown,#0000ff,
PA0233,PA0233,262557,0.0006793728,Transcription,#000000,
PA0234,PA0234,263689,-0.0025367267000000002,Cell wall/membrane/envelope biogenesis,#c71585,
PA0235,pcaK,264964,0.0029877039000000003,Amino acid transport and metabolism,#ff0000,
PA0236,PA0236,266616,-0.0013821925000000001,Transcription,#000000,
PA0237,PA0237,267638,0.0043327181,Function unknown,#0000ff,
PA0238,PA0238,268704,0.0060425921,Carbohydrate transport and metabolism,#ffc0cb,
PA0239,PA0239,269669,-0.0042020213,Amino acid transport and metabolism,#ff0000,
PA0240,PA0240,270573,-0.0054952901,Function unknown,#0000ff,
PA0241,PA0241,271904,0.0038196325,Carbohydrate transport and metabolism,#ffc0cb,
PA0242,PA0242,273775,0.0010897844,Amino acid transport and metabolism,#ff0000,
PA0243,PA0243,275772,0.0086541389,Transcription,#000000,
PA0244,PA0244,276480,0.0161215501,Amino acid transport and metabolism,#ff0000,
PA0245,aroQ2,277331,0.0030594303000000002,Amino acid transport and metabolism,#ff0000,
PA0246,PA0246,277894,-0.0018958836,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0247,pobA,279574,0.0024906867,Energy production and conversion,#708090,
PA0248,PA0248,280936,-0.0013388978,Transcription,#000000,
PA0249,PA0249,281799,-0.0047285454,Transcription,#000000,
PA0250,PA0250,282323,-0.0007569678,Signal transduction mechanisms,#f4a460,
PA0251,PA0251,282912,0.0104440702,Function unknown,#0000ff,
PA0252,PA0252,283818,0.0041224462,No COG annotation,#00bfbf,
PA0253,PA0253,284197,-0.0059204414,Transcription,#000000,
PA0254,PA0254,284714,-0.008526365400000001,Coenzyme transport and metabolism,#d3d3d3,
PA0255,PA0255,286338,-0.0022727637,Function unknown,#0000ff,
PA0256,PA0256,287188,0.0006207032,No COG annotation,#00bfbf,
PA0257,PA0257,288384,-0.0036995399000000003,"Replication, recombination and repair",#1e90ff,
PA0258,PA0258,289205,-0.0059627834,"Replication, recombination and repair",#1e90ff,
PA0259,PA0259,289562,-0.0033856221,Function unknown,#0000ff,
PA0260,PA0260,291154,-0.0021808942,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PA0261,PA0261,293301,-0.0075860669000000006,No COG annotation,#00bfbf,
PA0262,PA0262,293802,-0.0079072914,Function unknown,#0000ff,
PA0263,hcpC,297043,-0.0087817179,Function unknown,#0000ff,
PA0265,gabD,299522,0.0053389488,Energy production and conversion,#708090,
PA0266,PA0266,301218,0.0070257111,Amino acid transport and metabolism,#ff0000,
PA0267,PA0267,302824,-0.0009096928000000001,Signal transduction mechanisms,#f4a460,
PA0268,PA0268,304177,0.0026590878,Transcription,#000000,
PA0269,PA0269,305725,-0.0078066849,Function unknown,#0000ff,
PA0270,PA0270,306174,-0.0089530432,Function unknown,#0000ff,
PA0271,PA0271,306615,0.0093678944,Function unknown,#0000ff,
PA0272,PA0272,306896,-0.004144634,Transcription,#000000,
