,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.9122325925527757,2.0,0.0,-1.3521526334,1.0,1.3521526334,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,10.8248304317,0.34629278040454886,2.0,2.0,10.5799644584,3.0,11.069696405,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-3.822308959466666,0.5809041476608069,3.0,4.0,-3.3670788647,5.0,-3.6232815343,6.0,-4.4765664794,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,11.7570243143,0.61047231986044,2.0,7.0,11.3253551972,8.0,12.1886934314,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.08118613401453852,2.0,9.0,0.057407265900000004,10.0,-0.057407265900000004,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,2.7729953409499997,0.49198596096933933,2.0,11.0,3.1208819502,12.0,2.4251087317,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.2761458595720717,2.0,13.0,0.1952646099,14.0,-0.1952646099,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-2.150284741675,2.60749488826762,4.0,15.0,1.2548686425,16.0,-1.6853630459,17.0,-3.3446717359,18.0,-4.8259728274,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,17.169887388425,0.7422289497992467,4.0,19.0,17.9998157181,20.0,16.4910209596,21.0,16.5985435034,22.0,17.5901693726,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-4.387552346700001,0.8169870593405536,3.0,23.0,-4.5740635601,24.0,-5.095157546,25.0,-3.493435934,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,0.7714932475999998,3.271310166221903,2.0,26.0,-1.5416723543000002,27.0,3.0846588495,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,0.0,0.11912056798237843,3.0,28.0,0.0787749797,29.0,0.058262838600000005,30.0,-0.1370378183,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.8745975946691509,2.0,31.0,0.61843389,32.0,-0.61843389,,,,,,,,,,,,
13,Catabolite_repression__delHfq,7.37442385725,0.16350229516395906,2.0,33.0,7.2588102756,34.0,7.4900374389,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,4.43373824005,0.5728914310088175,2.0,35.0,4.8388336558,36.0,4.0286428243,,,,,,,,,,,,
