,A,Zur,NrdR
R2,,0.16212180105216112,0.009360291907879903
xmin,,-2.6558446079999998,-2.360162707
xmid,,0.17308241380424452,-0.16556764280712857
xmax,,3.541065575,1.150628173
ystart,,0.1348445310029488,0.6562901999748681
yend,,6.624137613116559,-0.8703302381019707
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,1.205476917,0.036420904000000004,0.050192973
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-1.205476917,-0.036420903000000004,-0.050192973
AB569_EDTA_NaNO2:NaNO2:1,7.484547435,1.7423610040000002,-0.292624679
AB569_EDTA_NaNO2:NaNO2:2,7.429736708,1.91949831,-0.20845321700000002
AB569_EDTA_NaNO2:EDTA:1,5.864077422,1.705644251,-0.070291834
AB569_EDTA_NaNO2:EDTA:2,6.013952091,1.8344030660000001,-0.285373663
AB569_EDTA_NaNO2:EDTA:3,6.7445454300000005,1.928251606,-0.165570725
AB569_EDTA_NaNO2:NaNO2_EDTA:1,4.9272096770000005,2.443156461,-0.462942648
AB569_EDTA_NaNO2:NaNO2_EDTA:2,4.47638006,2.6628054160000003,-0.42459734600000004
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,0.337346233,-0.148065379,-0.046064148000000006
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,-0.337346233,0.148065379,0.046064148000000006
Anthranilate_metabolism_GntR_AntP:antP:1,1.467662422,0.146111184,-0.432819347
Anthranilate_metabolism_GntR_AntP:antP:2,1.866139495,0.420846292,-0.390973134
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,0.10376214800000001,-0.000606658,-0.08251289
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,-0.10376214800000001,0.000606658,0.08251289
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,-1.635416639,-0.552079793,0.311990323
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,-1.182893411,-0.5333417260000001,0.154629693
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,1.660745565,-1.30516802,-0.736879766
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,0.16973074900000001,-1.155329912,-0.6062406210000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-1.9662683360000002,-0.496851295,0.043210426
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-0.9786829130000001,-0.41871815,-0.049097771000000005
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-1.381839656,-0.315730858,0.22779594400000003
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-1.151923572,-0.42033435500000005,-0.146269371
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.45946488500000005,-1.231053484,-0.548483242
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,-0.9922986580000001,-0.7418400740000001,-0.044307494
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,-1.246820771,-1.150822606,-0.165748964
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.9216201420000001,0.149700957,-0.07558951400000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.9216201420000001,-0.149700957,0.07558951400000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,8.368052811,1.003863667,-0.042121616
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,8.862313521,0.8650617220000001,-0.208696182
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,8.364433145,1.240709146,0.02361576
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,8.28253248,1.226140011,-0.152441779
Catabolite_repression:del_hfq_crc_wt:1,0.15576092500000002,0.767742555,-0.007868743000000001
Catabolite_repression:del_hfq_crc_wt:2,-0.15576092500000002,-0.767742555,0.007868743000000001
Catabolite_repression:delHfq:1,-1.9548071340000002,0.49786216200000005,0.17806437600000002
Catabolite_repression:delHfq:2,-1.6379505619999999,0.7513099350000001,0.19732017400000001
Catabolite_repression:deldcrc:1,-0.166542465,0.08427061200000001,-0.614926965
Catabolite_repression:deldcrc:2,-4.059891815,0.785001763,-0.500373065
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.959297362,0.233540302,-0.0099013
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.8823693680000001,-0.025130319,0.152747811
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.076927994,-0.20840998300000002,-0.142846512
Diallyl_disulphide_treatment:PAO1_DDS:1,-2.879962983,-0.9024420870000001,0.23364747900000002
Diallyl_disulphide_treatment:PAO1_DDS:2,-0.022475774,-0.690420656,0.39147459
Diallyl_disulphide_treatment:PAO1_DDS:3,-0.669140191,-0.6447060680000001,0.41277596
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.6619866710000001,0.319173011,0.006787752
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.6619866710000001,-0.31917301200000003,-0.0067877530000000005
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-1.5580144370000002,0.254803995,0.113778427
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,1.526067592,0.186798512,-0.091352321
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.022239405,0.03812005,0.11030811900000001
HapZ_SagS_mutant:delHapZp:1,-0.400072653,-0.007262814,0.114447194
HapZ_SagS_mutant:delHapZp:2,-1.050550117,0.17725537200000002,0.260352739
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,0.06375578800000001,-0.106861918,-0.321222503
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-0.041516384,0.068741867,0.210914383
HapZ_SagS_mutants:delHApZ:1,-0.300998195,-0.185445881,-0.8594943060000001
HapZ_SagS_mutants:delHApZ:2,-1.5266502860000002,-0.069480501,-0.12916329000000001
HapZ_SagS_mutants:delHApZ:3,-0.590716114,-0.23919572900000002,-0.206651944
HapZ_SagS_mutants:delSagS:1,-1.654322969,-0.10198158800000001,0.165080623
HapZ_SagS_mutants:delSagS:2,-0.53361835,-0.087572087,-0.47235215900000005
HapZ_SagS_mutants:delSagS:3,-0.57484596,-0.11733589300000001,-0.187916031
HapZ_SagS_mutants:delHapZp:1,-1.247458321,0.053540779000000004,-0.026907471000000002
yhjH_knockout:PA_delyhjH_wt:1,-0.18763068600000002,-0.065526296,-0.043372214000000006
yhjH_knockout:PA_delyhjH_wt:2,0.18763068600000002,0.065526296,0.043372214000000006
yhjH_knockout:PA_delyhjH:1,-2.893875276,-0.5505747430000001,0.539563119
yhjH_knockout:PA_delyhjH:2,-2.231614442,-0.737697853,0.5464833050000001
yhjH_knockout:PA_delwspF:1,-1.3525896720000001,-0.6721664580000001,-1.027111805
yhjH_knockout:PA_delwspF:2,-1.450240884,-0.9711349760000001,-2.360162707
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-0.313693948,-2.57210525,-0.057399067000000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-0.096927127,-2.6558446079999998,-0.29595646200000003
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,0.367951894,-2.2259943030000002,0.016828217
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,0.48083026500000003,-2.266291557,-0.24938305900000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-1.3972983,0.17499803600000002,0.20406242600000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-4.179837189,0.091143677,0.007988269000000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,5.890286992,-0.42630028600000003,-0.14647542900000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,-0.313151503,0.160158573,-0.06557526500000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-2.079269173,1.078880592,-1.111148905
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-2.609210798,1.208431365,-1.132597745
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-1.49526794,0.22838374300000003,0.182203523
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-4.287766154,0.1445351,-0.013864940000000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,5.783034094,-0.372918843,-0.168338584
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.395063476,-0.17901777300000002,0.05624219900000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-0.750304159,0.6918675,-0.63186377
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-1.002108034,0.700406364,-0.7418638070000001
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.395063476,0.17901777400000002,-0.05624219900000001
Lung_infection_transcriptome:PA01_LS1:1,4.080069402,0.22946984,0.534708733
Lung_infection_transcriptome:PA01_LS1:2,0.9218819730000001,0.054503207000000005,0.303689441
Lung_infection_transcriptome:PA01_CS1:1,-0.321972437,-0.155153442,0.113109783
Lung_infection_transcriptome:PA01_CS1:2,0.321972437,0.155153442,-0.113109783
Testosterone_treatment:Testosterone_Control:1,0.297340376,-0.15537219200000002,-0.12031735600000001
Testosterone_treatment:Testosterone_Control:2,-0.297340376,0.15537219200000002,0.12031735600000001
Testosterone_treatment:Testosterone_2.5:1,-0.917006324,0.326994075,0.108157902
Testosterone_treatment:Testosterone_2.5:2,-2.3161278640000003,0.142657787,0.5414632610000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,1.6518898910000002,0.407230252,-0.20043760300000002
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,0.9094883880000001,-0.10297790400000001,-0.450829617
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,0.6087097290000001,0.574512692,-0.30955966100000004
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,0.693194709,0.028492513,-0.200550675
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,0.8794864170000001,0.42568024200000004,0.460495409
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,0.38187847700000005,0.711860425,0.50374375
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,0.39500496300000004,-0.129847084,-0.24071338900000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,0.693742309,0.26871279600000003,-0.22907011
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,0.583504189,0.077805287,-0.28006215500000003
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-0.9156037850000001,-0.387317042,-0.012268999000000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-0.765016648,0.175568303,0.5583499310000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,0.008368971000000001,-0.004922261000000001,0.203764722
Dispersed_cells:PAO1_dispersed_wt:1,0.9531248320000001,0.410861168,-0.292874633
Dispersed_cells:PAO1_dispersed_wt:2,-0.9531248320000001,-0.410861168,0.292874633
Dispersed_cells:PyhjH_dispersed:1,4.063461866,-0.10010068100000001,0.34239271400000004
Dispersed_cells:PyhjH_dispersed:2,3.342761951,0.42426892400000005,0.43895201100000003
Dispersed_cells:PA01_Planktonic:1,7.305631381,1.553742292,-0.9531039160000001
Dispersed_cells:PA01_Planktonic:2,7.207298724,1.599819289,-0.64285574
Dispersed_cells:PAO1_Biofilm:1,0.11826312500000001,-0.61431632,-0.042617405000000004
Dispersed_cells:PAO1_Biofilm:2,1.0316036610000001,-0.7899228180000001,-0.519921735
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,1.8582444200000001,-0.261638917,0.146755892
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-0.199530383,-0.5254459330000001,-0.061250677
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-5.735997738,-1.21643112,-0.046235014000000005
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.610912534,0.008834504,-0.054920769
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,1.113361153,0.12152977400000001,0.015195241000000002
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,-1.7242736870000002,-0.130364278,0.039725529
gcsR_mutant:PAO1_rep_wt:1,0.254151232,0.031533974,-0.189447939
gcsR_mutant:PAO1_rep_wt:2,-0.254151232,-0.031533974,0.189447939
gcsR_mutant:GcsR_rep:1,-0.771557103,-0.005463236000000001,-0.090375008
gcsR_mutant:GcsR_rep:2,-0.8918852330000001,-0.12287835100000001,0.026470016000000002
ampC_mutation:PA_Cef_taz_wt:1,0.30152563600000004,0.219417941,0.041439471000000005
ampC_mutation:PA_mutS_Cef_taz:1,0.8033304490000001,0.144738796,-0.04223713
