k,Name,in_iM,gene_weight,Regulator,Function,Category
43,Uncharacterized 2,False,0.040781408,,"Contains cold shock, sporulation onset, toxin, amino acid homeostasis, translataional, other proteins, many RNAs",Uncharacterized
63,Noise – Carbon Source Transition 2,False,-0.036562347,,Likely accounting for noise in carbon source transition and gluconnate experiments,Uncharacterized
62,Noise – S144,False,-0.034245802,,"Likely accounting for noisey RNA S144, an independent transcript",Uncharacterized
39,MtrB – Tryptophan,False,-0.026333682,MtrB,Biosynthesis of tryptophan,Amino Acids
37,Noise – Diamide 15,False,-0.01837872,,Likely accounting for noise in the diamide after 15 minutes and LBG exponential conditions,Uncharacterized
42,Noise – Carbon Source Transition 1,False,0.01672661,,Likely accounting for noise in the carbon source transition experiments,Uncharacterized
59,FruR – Fructose,False,0.016569142,FruR,Fructose uptake and utilization,Carbon
78,Empty 3,False,0.016297445,,Contains no genes,Uncharacterized
21,StrRes – Translation,False,-0.014911928999999999,[stringent response] / [RplJ],"Production of ribosomes, translation initiation factors, ADP formation, protein processing and secretory machinery, DNA replication, RNA polymerase",Lifestyles
53,ComA – Surfactants,False,0.014463231000000002,[ComA + CcpA + TnrA] / [Abh + SigA + ComA + Spx + PhoP + CodY + PerR],"Activated during transition to stationary phase (quorum sensing), production of surfactant and exoenzymes to improve nutrient delivery in the biofilm, ComS for activation of competence ",Lifestyles
4,SigW – Cell Wall Stress,False,-0.013524743999999998,SigW,"Adaptation to membrane active agents such as cefuroxime, antimicrobials from B. amyloliquefaciens, sdpC, and nisin. Control of membrane fluidity. Contains many unknown proteins.",Stress
75,HutP – Histidine Utilization,False,-0.013117749,HutP,Histidine uptake and utilization,Amino Acids
35,Spo0A – Sporulation 1,False,-0.012120593,[Spo0A] / [DnaA],"Initiation of sporulation through sigma factor, transcription factor, and regulatory protein expression, as well as septum formation and chromosome anchoring",Sporulation
29,Noise – S1235,False,0.011819399,,"Independent transcript S1235, behaves similar to late sporulation I-modulons",Uncharacterized
15,GerE / GerR – Mid-late Spore Coat,False,-0.011037423000000001,[SigK + GerE] / [SigK + GerR],"Production of spore coat and crust proteins. Omitted from sporulation analysis because all genes are contained by SigK1 & 2, and activity levels are very noisy in non-sporulating conditions.",Sporulation
61,FrlR – Amino Sugars,False,0.010940143000000001,FrlR,Amino sugar uptake and metabolism,Carbon
9,ResD – Oxygen Limitation,False,0.010893884,ResD,"Anaerobic nitrate respiration, bacteriocin production, heme, cytochrome, and ATP synthesis, copper homeostasis",Oxygen Limitation
12,Yrk – Putative Sulfur Carriers,False,0.010662139,,Putative sulfur carriers. High activity under diamide stress,Elements
16,Ybc – Uncharacterized Operon,False,0.010199464,,Contains one subunit of NADH dehydrogenase with several unknown genes. Categorized as prophage. Responds to heat shock.,Stress
34,Uncharacterized 4,False,0.010036782,,Contains many poorly characterized RNAs with noisy activity ,Uncharacterized
1,FadR – Fatty Acids,False,0.010016571,FadR,Fatty acid degradation,Carbon
66,SigG – Sporulation 4,False,-0.009728957,SigG,"Calcium and nutrient delivery to the spore, endospore cortex maturation, lipoproteins, forespore-specific metabolic proteins, many unknown sporulation proteins, stress resistance, proteins required for germination",Sporulation
0,PchR – Pulcherrimin,False,-0.009724996,PchR,Extracellular synthesis and import of pulcherrimin for iron acquisition,Elements
70,Thi-Box – Thiamine,False,-0.009696718,Thi-box,Synthesis and uptake of thiamine,Other Organics
