,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,9.30439781415,0.13725070036401824,2.0,0.0,9.4014487151,5.0,9.2073469132
1,U01-Set001__USA300 LAC CA-MHB Control,10.056023457550001,0.14616053034673648,2.0,1.0,10.1593745597,6.0,9.9526723554
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,10.22890347805,0.12697959762079028,2.0,2.0,10.3186916126,7.0,10.1391153435
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,10.1177150202,0.08332672485636275,2.0,3.0,10.1766359124,8.0,10.058794128
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,10.1141224749,0.066734084519479,2.0,4.0,10.1613105986,9.0,10.0669343512
5,U01-Set000__USA300 TCH1516 CA-MHB Control,9.59311408365,0.044714316693363204,2.0,10.0,9.5614962871,29.0,9.6247318802
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,9.60633496,0.006340585211864222,2.0,11.0,9.6108184308,30.0,9.6018514892
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,9.7004817063,0.09157828693332332,2.0,12.0,9.765237334,31.0,9.6357260786
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,9.429281528099999,0.17160399380753139,2.0,13.0,9.5506238758,14.0,9.3079391804
9,U01-Set001__USA300 LAC RPMI+10%LB Control,10.018475655300001,0.07365067354128581,2.0,15.0,9.9663967646,18.0,10.070554546
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,10.043398550900001,0.16273512270226945,2.0,16.0,10.1584696597,19.0,9.9283274421
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,9.857491445099999,0.12081636150716255,2.0,17.0,9.7720613766,20.0,9.9429215136
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,10.05991967305,0.08527621294879331,2.0,21.0,10.1202190615,24.0,9.9996202846
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,10.109080447650001,0.03309417526831332,2.0,22.0,10.0856793319,25.0,10.1324815634
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,10.169357149349999,0.1938750498474338,2.0,23.0,10.3064475118,26.0,10.0322667869
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,9.25084174675,0.045269261873412334,2.0,27.0,9.2828519488,28.0,9.2188315447
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,9.55123676395,0.07634762483738293,2.0,32.0,9.4972508407,33.0,9.6052226872
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,10.39726710695,0.034847510454717213,2.0,34.0,10.372626196,38.0,10.4219080179
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,10.290914948400001,0.019219266823033404,2.0,35.0,10.3045050223,39.0,10.2773248745
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,10.09936075775,0.08627834221533966,2.0,36.0,10.1603687586,40.0,10.0383527569
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,9.7161856721,0.01899811790442439,2.0,37.0,9.7296193701,41.0,9.7027519741
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,10.499826659450001,0.06028778535890363,2.0,42.0,10.4571967576,45.0,10.5424565613
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,10.5156854086,0.004042681920266021,2.0,43.0,10.5128268008,46.0,10.5185440164
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,10.3591556323,0.05596943609222657,2.0,44.0,10.3987320001,47.0,10.3195792645
24,U01-Set003__USA300 TCH1516 CA-MHB Control,9.32243305045,0.00802793142568229,2.0,48.0,9.3281096552,52.0,9.3167564457
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,9.2999815294,0.042542819274792684,2.0,49.0,9.3300638454,53.0,9.2698992134
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,9.3474485228,0.1908218684787331,2.0,50.0,9.48237996,54.0,9.2125170856
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,9.4388684657,0.007168473468030456,2.0,51.0,9.4439373419,55.0,9.4337995895
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,10.1320505374,0.04005743100422485,2.0,56.0,10.1037256563,57.0,10.1603754185
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,10.0873968005,0.07424608120983249,2.0,58.0,10.139896708,59.0,10.034896893
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,10.09310828475,0.023653751448874022,2.0,60.0,10.1098340128,61.0,10.0763825567
