,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,2.6647803325236277,2.0,0.0,1.8842842435,1.0,-1.8842842435,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,7.5381313191,2.3158225768280234,2.0,2.0,9.1756651672,3.0,5.900597471,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,19.334949810599998,0.22810249819931228,3.0,4.0,19.0832441299,5.0,19.5279884933,6.0,19.3936168086,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,12.900754810799999,2.264546093042706,2.0,7.0,14.5020307095,8.0,11.2994789121,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.07269104393787403,2.0,9.0,-0.0514003301,10.0,0.0514003301,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.1175103912,0.16407074431576268,2.0,11.0,0.0014948553000000001,12.0,0.2335259271,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.1881358062735135,2.0,13.0,0.13303210440000002,14.0,-0.13303210440000002,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.042665355600000024,0.6511899293604413,4.0,15.0,-0.3588363281,16.0,-0.5985303047,17.0,0.8434783544000001,18.0,0.2845497008,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,7.49964515465,0.5430743937011832,4.0,19.0,7.7178010239,20.0,6.6884909338,21.0,7.7548968124,22.0,7.8373918485,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.18110359423333333,0.17252739665698086,3.0,23.0,0.2085232324,24.0,0.3382791905,25.0,-0.0034916402,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-0.31166269,0.6115621020835813,2.0,26.0,0.1207770195,27.0,-0.7441023995,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,1.850371707708594e-17,0.9965137427003642,3.0,28.0,-0.6736532708,29.0,1.1447146799,30.0,-0.4710614091,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.3939357186372567,2.0,31.0,-0.27855461800000003,32.0,0.27855461800000003,,,,,,,,,,,,
13,Catabolite_repression__delHfq,6.86808270185,0.7131088914235304,2.0,33.0,7.3723268347,34.0,6.363838569,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,-0.5596422911,0.8859139856484207,2.0,35.0,-1.1860780779,36.0,0.0667934957,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,1.850371707708594e-17,0.6866970700098902,3.0,37.0,-0.7919192572,38.0,0.430611952,39.0,0.36130730520000004,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,23.8763258762,1.8733536780584614,3.0,40.0,21.7151326772,41.0,24.8770039513,42.0,25.0368410001,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,0.7532223352550317,2.0,43.0,0.5326086210000001,44.0,-0.5326086210000001,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,5.402196944,0.09738168156788403,2.0,45.0,5.4710561914,46.0,5.3333376966,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,28.98587595895,0.3343674905129014,2.0,47.0,29.2223094789,48.0,28.749442439,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,14.7111345056,1.6045064718459874,2.0,49.0,13.5765770989,50.0,15.8456919123,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,2.6140244696333332,0.3535560158738386,3.0,51.0,2.8850269564,52.0,2.7429473089,53.0,2.2140991436,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,0.0,0.04769652950260418,3.0,54.0,0.0478833563,55.0,-0.00037587520000000003,56.0,-0.0475074811,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,0.0,1.005306217487209,3.0,57.0,-0.2734652054,58.0,1.1137449757,59.0,-0.8402797703,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,1.5910966237666668,1.07529467449279,3.0,60.0,0.3504287649,61.0,2.1688150047,62.0,2.2540461017,,,,,,,,,,
25,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.6352317596873662,2.0,63.0,0.4491766849,64.0,-0.4491766849,,,,,,,,,,,,
26,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,0.9366233527500001,0.34774482495753223,2.0,65.0,0.6907306289,66.0,1.1825160766,,,,,,,,,,,,
27,Glucose_uptake_defective_mutants__PAO1_glu_wt,0.0,2.0613081464197833,4.0,67.0,-1.1991018601,68.0,3.0599312303,70.0,-1.2579863917,71.0,-0.6028429785,,,,,,,,
28,Glucose_uptake_defective_mutants__PAO1_delglucose_60min,0.94770881795,1.2462615372903814,2.0,69.0,0.0664688338,72.0,1.8289488021,,,,,,,,,,,,
29,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-3.333329908391155e-11,1.6982749251710678,3.0,73.0,-1.3258770732,76.0,1.9142079766000002,77.0,-0.5883309035000001,,,,,,,,,,
30,HapZ_SagS_mutant__delHapZp,-0.8139227078666668,0.7052302228313652,3.0,74.0,-0.12360760500000001,75.0,-0.7849833985,84.0,-1.5331771201,,,,,,,,,,
31,HapZ_SagS_mutant__delHApZ,-2.526534359433333,0.44087284936318594,3.0,78.0,-2.040258678,79.0,-2.6392082567,80.0,-2.9001361436,,,,,,,,,,
32,HapZ_SagS_mutant__delSagS,-1.9708820211000002,1.409477318539965,3.0,81.0,-2.494013196,82.0,-3.0439986587,83.0,-0.3746342086,,,,,,,,,,
33,Lung_infection_transcriptome__PA01_LS1,0.44442246215000003,0.3418299423524161,2.0,85.0,0.2027121919,86.0,0.6861327324000001,,,,,,,,,,,,
34,Lung_infection_transcriptome__PA01_CS1,0.0,0.8128824419353982,2.0,87.0,-0.574794687,88.0,0.574794687,,,,,,,,,,,,
35,Metabolic_fitness_plasmid__PAO1_metabolites_wt,0.0,3.8637983222497456,2.0,89.0,2.7321179948000003,90.0,-2.7321179948000003,,,,,,,,,,,,
36,Metabolic_fitness_plasmid__PAO1_pAKD1,4.6632420575,0.2840791386032622,2.0,91.0,4.4623677722,92.0,4.8641163428,,,,,,,,,,,,
