,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,8.74239743045,0.04363274002015336,2.0,0.0,8.7115444241,5.0,8.7732504368
1,U01-Set001__USA300 LAC CA-MHB Control,6.7906216737000005,0.06378902790935082,2.0,1.0,6.8357273279,6.0,6.7455160195
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,6.3564424697,0.0184642486076731,2.0,2.0,6.3433862743,7.0,6.3694986651
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,6.35404513545,0.006187040863416475,2.0,3.0,6.3496702369,8.0,6.358420034
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,6.345381901850001,0.0033762871655591805,2.0,4.0,6.3477692974,9.0,6.3429945063
5,U01-Set000__USA300 TCH1516 CA-MHB Control,7.004548176,0.05643994056036502,2.0,10.0,6.9646391113,29.0,7.0444572407
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,6.5721836358,0.19614871443781096,2.0,11.0,6.7108817219,30.0,6.4334855497
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,6.36744673175,0.12907818844113317,2.0,12.0,6.4587187941,31.0,6.2761746694
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,8.463900090300001,0.0031459341915343712,2.0,13.0,8.4616755789,14.0,8.4661246017
9,U01-Set001__USA300 LAC RPMI+10%LB Control,7.76840823495,0.17992689143287252,2.0,15.0,7.6411807099,18.0,7.89563576
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.692177897700001,0.13098617785078867,2.0,16.0,7.5995566831,19.0,7.7847991123
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,7.55375425055,0.13382015654158458,2.0,17.0,7.4591291104,20.0,7.6483793907
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,7.54710803085,0.163736712375631,2.0,21.0,7.4313286912,24.0,7.6628873705
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,7.1695242811,0.13513993139713676,2.0,22.0,7.0739659192,25.0,7.265082643
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,6.95206723455,0.19490498863373334,2.0,23.0,6.8142485954000005,26.0,7.0898858737
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,7.096080069,0.06724834475523889,2.0,27.0,7.0485283084,28.0,7.1436318296
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,6.2117343291000005,0.12938736967912476,2.0,32.0,6.1202436426,33.0,6.3032250156
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,6.33858113635,0.02888389772719772,2.0,34.0,6.3590051363,38.0,6.3181571364
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,6.85629980035,0.07830840634434777,2.0,35.0,6.9116722055,39.0,6.8009273952000004
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,7.2096440911999995,0.013699917123895641,2.0,36.0,7.1999567869,40.0,7.2193313955
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,8.3473161785,0.09870912209734031,2.0,37.0,8.4171140681,41.0,8.2775182889
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,8.4045648964,0.05890633537710584,2.0,42.0,8.3629118272,45.0,8.4462179656
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,7.51207510345,0.07168417514670627,2.0,43.0,7.4613867371,46.0,7.5627634698
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,7.37611755055,0.014577156271508379,2.0,44.0,7.3864251566,47.0,7.3658099445000005
24,U01-Set003__USA300 TCH1516 CA-MHB Control,7.10589999285,0.09375517406120082,2.0,48.0,7.0396050735,52.0,7.1721949122
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,6.6030146531,0.35260587542607985,2.0,49.0,6.3536846475,53.0,6.8523446587
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,7.63354247915,0.014328014975332535,2.0,50.0,7.6436739157,54.0,7.6234110426
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,7.1125814933000004,0.04190944350763075,2.0,51.0,7.0829470416,55.0,7.142215945
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,7.92035841795,0.03225577530415878,2.0,56.0,7.9431666954,57.0,7.8975501405
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,7.97710943725,0.008768267417257952,2.0,58.0,7.9833095386,59.0,7.9709093359
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,8.33692856075,0.11417051497445793,2.0,60.0,8.2561978154,61.0,8.4176593061
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,9.88107608985,0.20023978445293156,2.0,62.0,9.739485180399999,63.0,10.0226669993
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,7.1905145235,0.5912942224912635,2.0,64.0,7.6086226779,65.0,6.7724063691000005
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,8.24261257255,0.5039235881065527,2.0,66.0,8.5989403589,67.0,7.8862847862
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,6.75677010145,0.12638549428141208,2.0,68.0,6.6674020614,69.0,6.8461381415
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,7.1468374592499995,0.28922115469862303,2.0,70.0,6.9423272195,71.0,7.351347699
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,6.63874964785,0.0494028194601404,2.0,72.0,6.6038165792,73.0,6.6736827165
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,6.6665268067,0.05923087688357288,2.0,74.0,6.624644252,75.0,6.7084093614
38,ICA-Set002__USA300 LAC CA-MHB Control,6.3080534006,0.07502284861556813,2.0,76.0,6.2550042356,77.0,6.3611025656
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,7.1143211865,0.10745366841554113,2.0,78.0,7.0383399689,79.0,7.1903024041
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,6.04898230335,0.013826712188495854,2.0,80.0,6.0392053414,81.0,6.0587592653
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,6.4462371454500005,0.050998125473338214,2.0,82.0,6.4101760251,83.0,6.4822982658
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,6.41259280755,0.04171793530320818,2.0,84.0,6.4420918425,85.0,6.3830937726
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,6.852160825,0.021714603661747628,2.0,86.0,6.8675153685,87.0,6.8368062815
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,6.7660390785499995,0.015640109590580323,2.0,88.0,6.7770983061,89.0,6.754979851
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,6.0008126681,0.008438040135873388,2.0,90.0,6.0067792635,91.0,5.9948460727
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,7.656972833399999,0.3889463652696085,2.0,92.0,7.9319994458,93.0,7.381946221
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,7.1762865523,0.025669262384306783,2.0,94.0,7.1581356428,96.0,7.1944374618
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,9.6368037176,0.07637767199654691,2.0,95.0,9.5827965478,97.0,9.6908108874
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,7.60134981735,0.49016978746603235,2.0,98.0,7.2547474367,99.0,7.947952198
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,7.6166730629,0.05033100169154058,2.0,100.0,7.5810836703,101.0,7.6522624555
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,7.61989616435,0.38145441668284735,2.0,102.0,7.3501671596,103.0,7.8896251691
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,7.33987489965,0.33625852456260313,2.0,104.0,7.1021042167,105.0,7.5776455826
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,6.977265274900001,0.42035818861929924,2.0,106.0,6.6800271492,107.0,7.2745034006000004
