,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,7.9239016683,0.09561238019320274,2.0,0.0,7.8562935059,5.0,7.9915098307,,
1,U01-Set001__USA300 LAC CA-MHB Control,8.0324129474,0.05620336342031891,2.0,1.0,8.0721547268,6.0,7.992671168,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,7.75462821315,0.04874786477391445,2.0,2.0,7.7890981589,7.0,7.7201582674,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,7.66100464875,0.058105516512025196,2.0,3.0,7.7020914535,8.0,7.619917844,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,7.7131468866,0.05633126234931613,2.0,4.0,7.673314669,9.0,7.7529791042,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,7.22770741385,0.0003955367950659072,2.0,10.0,7.2274277271,29.0,7.2279871006,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,6.8968276871,0.26571804386420006,2.0,11.0,7.0847187178,30.0,6.7089366564,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,6.87654943035,0.1839196221987442,2.0,12.0,7.0066002424,31.0,6.7464986183,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,7.43414368715,0.24883434897165924,2.0,13.0,7.2581912316,14.0,7.6100961427,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,5.9839062207,0.24813601901197277,2.0,15.0,5.808447559,18.0,6.1593648824,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,5.8936483951500005,0.07060936774813334,2.0,16.0,5.9435767579,19.0,5.8437200324,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,6.02337168335,0.05855960903177345,2.0,17.0,6.06477958,20.0,5.9819637867,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,5.86989351525,0.39102543152821917,2.0,21.0,5.593396781,24.0,6.1463902495,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,5.3325983903,0.13552681426586105,2.0,22.0,5.4284303197,25.0,5.2367664609,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,5.524489245450001,0.27386530549890337,2.0,23.0,5.7181412601,26.0,5.3308372308,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,7.549387846,0.0067282461808902206,2.0,27.0,7.5446302575,28.0,7.5541454345,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,7.0944521048,0.052227536466316206,2.0,32.0,7.0575216596,33.0,7.13138255,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,7.75120445835,0.2893248202297004,2.0,34.0,7.9557880007,38.0,7.546620916,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,7.87492506105,0.02674781596389484,2.0,35.0,7.8938386231,39.0,7.856011499,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,7.866085261,0.06266733042164072,2.0,36.0,7.9103977553,40.0,7.8217727667,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,7.9996925796,0.05206945892700544,2.0,37.0,7.9628739121,41.0,8.0365112471,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,7.4910261315,0.058230301413467966,2.0,42.0,7.4498510905,45.0,7.5322011725,,
