,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,8.963752310899999,0.07839021216425901,2.0,0.0,8.9083220603,5.0,9.0191825615,,
1,U01-Set001__USA300 LAC CA-MHB Control,9.49450350895,0.021882056659160203,2.0,1.0,9.4790305583,6.0,9.5099764596,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,8.7433283383,0.0161814693401753,2.0,2.0,8.7318863116,7.0,8.754770365,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,8.45992586145,0.019802981985978168,2.0,3.0,8.4459230386,8.0,8.4739286843,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,8.18017934255,0.06373746037956662,2.0,4.0,8.1351101521,9.0,8.225248533,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,8.42038394845,0.038857313041029115,2.0,10.0,8.3929076789,29.0,8.447860218,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,7.8711923594,0.11988110941003177,2.0,11.0,7.9559611048,30.0,7.786423614,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,7.38577171455,0.043285831170561354,2.0,12.0,7.4163794193,31.0,7.3551640098,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,9.58364419095,0.057119938211063696,2.0,13.0,9.6240340866,14.0,9.5432542953,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,9.4088880718,0.05421290096479286,2.0,15.0,9.4472223817,18.0,9.3705537619,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,8.581080992,0.05780535823940345,2.0,16.0,8.6219555528,19.0,8.5402064312,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,8.5559675153,0.021317083361450245,2.0,17.0,8.5710409695,20.0,8.5408940611,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,9.45972210395,0.08890670196163032,2.0,21.0,9.3968555721,24.0,9.5225886358,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,8.7550156713,0.048613463785932426,2.0,22.0,8.7206407614,25.0,8.7893905812,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,8.5772907062,0.04631341244535497,2.0,23.0,8.5445421782,26.0,8.6100392342,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,9.39739756525,0.006089735192150939,2.0,27.0,9.3930914722,28.0,9.4017036583,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,7.66872587895,0.14788466499292774,2.0,32.0,7.7732961284,33.0,7.5641556295,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,9.85037590495,0.06253688315051495,2.0,34.0,9.806155650800001,38.0,9.8945961591,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,9.8293638794,0.048349097349386895,2.0,35.0,9.7951759048,39.0,9.863551854,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,9.908828576800001,0.01482674919678631,2.0,36.0,9.8983444819,40.0,9.9193126717,,
