,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.4306187058325907,2.0,0.0,0.304493407,1.0,-0.304493407,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,0.1509173815,0.1750310501793199,2.0,2.0,0.027151739,3.0,0.274683024,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-0.29667866966666673,0.13329141699299904,3.0,4.0,-0.21406944300000003,5.0,-0.22551822800000002,6.0,-0.450448338,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-0.256823864,0.3477889415617425,2.0,7.0,-0.010899945000000001,8.0,-0.502747783,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.30134800665104117,2.0,9.0,-0.21308521900000002,10.0,0.21308521900000002,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.6549431315,0.23640586817664686,2.0,11.0,0.487778939,12.0,0.8221073240000001,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.12212551667952085,2.0,13.0,-0.086355781,14.0,0.086355781,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.12940578175,0.940707624652383,4.0,15.0,-0.813180502,16.0,-0.546402187,17.0,0.940502123,18.0,0.936703693,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-2.25244716025,0.14746643992160247,4.0,19.0,-2.391340717,20.0,-2.088032611,21.0,-2.361617791,22.0,-2.168797522,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.5316433773333333,0.5713483411835749,3.0,23.0,1.152117533,24.0,0.027247103,25.0,0.41556549600000003,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.11764033270960031,2.0,26.0,-0.083184277,27.0,0.083184277,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-0.1782243145,0.2792464175900857,2.0,28.0,0.019232721,29.0,-0.37568135,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-0.241201846,0.23148434346129848,2.0,30.0,-0.07751769700000001,31.0,-0.404885995,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.19620174164812465,2.0,32.0,-0.138735582,33.0,0.138735582,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-0.7335248890000001,0.2583341892061538,2.0,34.0,-0.9161947460000001,35.0,-0.5508550320000001,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-1.0462043925,0.030713743776515173,2.0,36.0,-1.024486496,37.0,-1.067922289,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,1.1564823173178713e-18,0.33014893008754903,3.0,38.0,0.317093493,39.0,-0.341814593,40.0,0.0247211,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,1.2597744439999998,0.20643497645760522,3.0,41.0,1.076022367,42.0,1.220152269,43.0,1.483148696,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,4.999999997368221e-10,0.07812963751711655,2.0,44.0,-0.055245996000000006,45.0,0.055245997000000005,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,0.2463192425,0.2914385917133962,2.0,46.0,0.040241038,47.0,0.452397447,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-0.24440641000000002,,1.0,48.0,-0.24440641000000002,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,-0.210581699,0.31399147187845405,2.0,49.0,0.011443799999999999,50.0,-0.432607198,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,0.1222032045,0.35736531203387567,2.0,51.0,0.37489864,52.0,-0.13049223100000001,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,-0.18117652066666667,0.20731477191202835,3.0,53.0,-0.35445622800000004,54.0,-0.2375752,55.0,0.048501866000000005,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,-0.14361391033333332,0.4488985663241595,3.0,56.0,-0.208339992,57.0,-0.556635898,58.0,0.33413415900000004,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,-0.040900416,,1.0,59.0,-0.040900416,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,4.999999997368221e-10,0.04942210346414487,2.0,60.0,0.034946705,61.0,-0.034946704,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,-0.5558945745,0.10507638234683861,2.0,62.0,-0.630194797,63.0,-0.481594352,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,-0.55057164,0.28836198354348236,2.0,64.0,-0.34666892600000004,65.0,-0.7544743540000001,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,-0.16395786275000002,0.3168360919303802,4.0,66.0,0.17632973100000002,67.0,-0.42362528400000005,68.0,0.035192596,69.0,-0.44372849400000003,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,-2.5000000680730494e-10,0.6509127964581682,4.0,70.0,0.958115845,71.0,-0.22893105500000002,72.0,-0.23266102,73.0,-0.49652377100000006,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,-1.135689329,0.36538988293457964,2.0,74.0,-0.877319665,75.0,-1.394058993,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,-3.3333334240973994e-10,0.686420680788501,3.0,76.0,0.79260739,77.0,-0.39443430900000004,78.0,-0.398173082,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,5.000000136146099e-10,0.6356039659891618,2.0,79.0,0.44943987500000004,82.0,-0.449439874,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,-0.7679131995,0.013800204947300077,2.0,80.0,-0.758154981,81.0,-0.7776714180000001,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,-0.5080146900000001,0.6901544830062285,2.0,83.0,-0.020001775000000003,84.0,-0.9960276050000001,,,,,,,,,,,,
36,Lung_infection_transcriptome__PA01_CS1,0.0,0.04650674392461283,2.0,85.0,0.032885234,86.0,-0.032885234,,,,,,,,,,,,
37,Testosterone_treatment__Testosterone_Control,0.0,0.04584602900512637,2.0,87.0,0.032418038,88.0,-0.032418038,,,,,,,,,,,,
38,Testosterone_treatment__Testosterone_2.5,-0.1167527415,0.06913407536266182,2.0,89.0,-0.067867568,90.0,-0.165637915,,,,,,,,,,,,
39,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,-0.09564587266666669,0.05713284455460368,3.0,91.0,-0.030138395000000002,92.0,-0.135162725,93.0,-0.12163649800000001,,,,,,,,,,
40,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,0.40807659600000007,0.26131929795214043,3.0,94.0,0.141105543,95.0,0.419772886,96.0,0.6633513590000001,,,,,,,,,,
41,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,-4.999999951108928e-10,0.2622713292018599,6.0,97.0,-0.24194848600000002,98.0,-0.20261595500000001,99.0,-0.26701635,100.0,0.237440634,101.0,0.190925051,102.0,0.283215103,,,,
42,Dispersed_cells__PAO1_dispersed_wt,0.0,0.4992512056066196,2.0,103.0,-0.353023913,104.0,0.353023913,,,,,,,,,,,,
43,Dispersed_cells__PyhjH_dispersed,0.6619311755000001,0.056707711716063015,2.0,105.0,0.6218327680000001,106.0,0.7020295830000001,,,,,,,,,,,,
44,Dispersed_cells__PA01_Planktonic,-0.397752277,0.4676442806065554,2.0,107.0,-0.728426719,108.0,-0.067077835,,,,,,,,,,,,
45,Dispersed_cells__PAO1_Biofilm,0.7835881465,0.3653268422437164,2.0,109.0,0.525263059,110.0,1.041913234,,,,,,,,,,,,
46,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,0.05323788900000002,0.49086683355504834,3.0,111.0,0.5871850710000001,112.0,-0.049037331,113.0,-0.37843407300000004,,,,,,,,,,
47,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,3.3333332390602283e-10,0.29362851506907967,3.0,114.0,0.32576716,115.0,-0.081492406,116.0,-0.244274753,,,,,,,,,,
48,gcsR_mutant__PAO1_rep_wt,0.0,0.12099950711323731,2.0,117.0,0.085559572,118.0,-0.085559572,,,,,,,,,,,,
49,gcsR_mutant__GcsR_rep,-0.264782622,0.006403495370815067,2.0,119.0,-0.260254667,120.0,-0.269310577,,,,,,,,,,,,
50,ampC_mutation__PA_Cef_taz_wt,-4.999999997368221e-10,0.2006782543675875,2.0,121.0,-0.141900955,126.0,0.141900954,,,,,,,,,,,,
51,ampC_mutation__PA_mutS_Cef_taz,0.902329782,0.7289492785447016,2.0,122.0,0.386884804,127.0,1.41777476,,,,,,,,,,,,
52,ampC_mutation__PA_mutS,0.05659663966666665,0.8249693893753144,6.0,123.0,-1.071761616,124.0,-0.6600719780000001,125.0,0.7510617540000001,128.0,0.9594885040000001,129.0,-0.198976178,130.0,0.559839352,,,,
53,Riboregulatory_protein_RsmN__Prelim_Total_Lib_wt,-2.0000001099695907e-10,0.40791251637753956,5.0,131.0,0.48519872000000003,132.0,0.263780069,135.0,-0.089873665,136.0,-0.589634956,137.0,-0.069470169,,,,,,
