,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.1802593710098017,2.0,0.0,0.8345694048000001,1.0,-0.8345694048000001,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,5.22818376685,0.6662756075672652,2.0,2.0,4.7570557666,3.0,5.6993117671,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-0.4876775683333334,0.4040412003729871,3.0,4.0,-0.2879654458,5.0,-0.9526850950000001,6.0,-0.2223821642,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,4.2255188572,0.8307470383953597,2.0,7.0,4.8129457215,8.0,3.6380919929,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.19223904269719946,2.0,9.0,-0.1359335307,10.0,0.1359335307,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.60890330685,0.2859964466903452,2.0,11.0,0.40667328,12.0,0.8111333337000001,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.170268880320972,2.0,13.0,-0.1203982799,14.0,0.1203982799,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,1.20558388995,0.4844424795068185,4.0,15.0,0.6199463565000001,16.0,1.5731629014,17.0,0.9966562843000001,18.0,1.6325700176,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-2.66081235095,0.12445420371963001,4.0,19.0,-2.6989364131,20.0,-2.4758973019,21.0,-2.7389895843,22.0,-2.7294261045,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,1.0872104393666666,0.23595589978476358,3.0,23.0,1.2263841502,24.0,1.2204737634,25.0,0.8147734045,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-1.8232004857000002,2.849820651583276,2.0,26.0,0.19192702220000002,27.0,-3.8383279936,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,0.0,0.7297802074885442,3.0,28.0,0.5561955831000001,29.0,0.2701393891,30.0,-0.8263349722000001,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.0008672756595134559,2.0,31.0,0.0006132565,32.0,-0.0006132565,,,,,,,,,,,,
13,Catabolite_repression__delHfq,-0.4997115414500001,0.11961403114826911,2.0,33.0,-0.584291434,34.0,-0.41513164890000004,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,-0.71314694915,0.12313095386229968,2.0,35.0,-0.8002136816000001,36.0,-0.6260802167,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,0.5179184843916895,3.0,37.0,0.4394806781,38.0,0.1315175529,39.0,-0.570998231,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,2.089395517766667,0.7420196394055069,3.0,40.0,1.3382647298,41.0,2.8219553792000003,42.0,2.1079664443,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,2.1406339319219034,2.0,43.0,-1.5136567693,44.0,1.5136567693,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,-3.29390396295,0.9661697418650034,2.0,45.0,-2.6107187867,46.0,-3.9770891392000003,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,0.81188478725,0.27441363046242495,2.0,47.0,0.6178450483,48.0,1.0059245262,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,2.6191419305499997,0.06367594265528813,2.0,49.0,2.6641676214,50.0,2.5741162397,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-0.27242776659999995,0.46754049513579676,3.0,51.0,-0.6540381691,52.0,0.24909519970000002,53.0,-0.4123403304,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,0.0,0.5405123266773646,3.0,54.0,0.11880285510000001,55.0,0.4712283742,56.0,-0.5900312293000001,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,3.33333360913457e-11,0.40055582071588774,3.0,57.0,-0.3977343875,58.0,-0.005584471000000001,59.0,0.4033188586,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,-0.5694143469666667,0.8320658672657096,3.0,60.0,0.3889053322,61.0,-1.1081657284,62.0,-0.9889826447000001,,,,,,,,,,
25,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,1.0533080906821455,2.0,63.0,-0.7448012936,64.0,0.7448012936,,,,,,,,,,,,
26,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.7835235756,0.5621153232797789,2.0,65.0,-0.3860480187,66.0,-1.1809991325,,,,,,,,,,,,
27,Glucose_uptake_defective_mutants__PAO1_glu_wt,0.0,1.1626430755705557,4.0,67.0,0.5432453700000001,68.0,-1.3024614469,70.0,-0.562594404,71.0,1.3218104809,,,,,,,,
28,Glucose_uptake_defective_mutants__PAO1_delglucose_60min,1.57035534755,1.1260361159511223,2.0,69.0,2.366583121,72.0,0.7741275741,,,,,,,,,,,,
29,HapZ_SagS_mutant__PA_HapZ_SagS_wt,3.333335459506278e-11,0.6030910763127022,3.0,73.0,-0.5165838784,76.0,0.6627355926,77.0,-0.1461517141,,,,,,,,,,
30,HapZ_SagS_mutant__delHapZp,-0.1103825686,0.10077950173335623,3.0,74.0,-0.2263266552,75.0,-0.0610264731,84.0,-0.0437945775,,,,,,,,,,
31,HapZ_SagS_mutant__delHApZ,-0.8192585393666666,0.22928330064299104,3.0,78.0,-1.0834178649,79.0,-0.6718257009,80.0,-0.7025320523,,,,,,,,,,
32,HapZ_SagS_mutant__delSagS,-1.0322043376,0.9731819096718011,3.0,81.0,-1.2445324857,82.0,-1.8816921863,83.0,0.0296116592,,,,,,,,,,
33,Lung_infection_transcriptome__PA01_LS1,-0.44226080955,0.41005312912351444,2.0,85.0,-0.1523094613,86.0,-0.7322121578,,,,,,,,,,,,
34,Lung_infection_transcriptome__PA01_CS1,0.0,0.8476238773926817,2.0,87.0,0.5993605916,88.0,-0.5993605916,,,,,,,,,,,,
35,Metabolic_fitness_plasmid__PAO1_metabolites_wt,0.0,0.09546419451207525,2.0,89.0,-0.0675033793,90.0,0.0675033793,,,,,,,,,,,,
36,Metabolic_fitness_plasmid__PAO1_pAKD1,-0.008581110000000003,0.20702219197270083,2.0,91.0,0.1378056858,92.0,-0.1549679058,,,,,,,,,,,,
37,Metabolic_fitness_plasmid__PAO1_PAMBL1,-0.08661591225000001,0.37011222606413735,2.0,93.0,0.17509295260000002,94.0,-0.34832477710000004,,,,,,,,,,,,
38,Metabolic_fitness_plasmid__PAO1_PAMBL2,-0.3152594986,0.542271255773519,2.0,95.0,0.0681841836,96.0,-0.6987031808,,,,,,,,,,,,
39,Metabolic_fitness_plasmid__PAO1_pBS228,-0.0275066178,0.07211813145735699,2.0,97.0,0.023488602,98.0,-0.0785018376,,,,,,,,,,,,
40,Metabolic_fitness_plasmid__PAO1_RmS149,-0.94733457375,0.9083397572177312,2.0,99.0,-1.5896277757,100.0,-0.3050413718,,,,,,,,,,,,
41,Mucin_glycans__ABTGC,1.9999979450346926e-11,0.48107215500689704,5.0,101.0,0.3464841796,102.0,0.1554535843,103.0,-0.6517992704000001,104.0,-0.34066102070000004,105.0,0.4905225273,,,,,,
42,Mucin_glycans__MUC5B,-1.2485302700499998,0.08796191806508914,2.0,106.0,-1.3107287388,107.0,-1.1863318013,,,,,,,,,,,,
43,Mucin_glycans__Glycans,-0.18961613215,0.6766179689963667,2.0,108.0,0.28882502200000004,109.0,-0.6680572863,,,,,,,,,,,,
44,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,0.3681162453,1.1866988415341069,3.0,110.0,-0.5239398743,111.0,-0.08665037190000001,112.0,1.7149389821,,,,,,,,,,
45,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,0.7178079509666667,0.539582214396661,3.0,113.0,1.2166030938,114.0,0.14506610450000001,115.0,0.7917546546,,,,,,,,,,
46,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,-6.47630097698008e-17,1.0513156096255771,6.0,116.0,-0.49446073840000004,117.0,-1.4103657751,118.0,-0.7034873087,119.0,0.8958148420000001,120.0,1.3705424565,121.0,0.3419565237,,,,
47,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.07044104486795948,2.0,122.0,0.0498093405,123.0,-0.0498093405,,,,,,,,,,,,
48,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,3.4006385309500002,0.27845312120978677,2.0,124.0,3.2037424407,125.0,3.5975346212,,,,,,,,,,,,
49,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-1.5871087022500001,0.19215351028312963,2.0,126.0,-1.7229817524,127.0,-1.4512356521,,,,,,,,,,,,
