,A,CzcR,Fur
R2,,0.6612213430215155,0.00901727673100472
xmin,,-4.213270692,-4.509184974
xmid,,0.4524249111084821,
xmax,,7.410879282,1.163489762
ystart,,0.46094032993263134,5.86049762538541
yend,,40.27370955522485,0.3454110922152114
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,0.8345694048000001,0.12110260900000001,0.182171997
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-0.8345694048000001,-0.12110260900000001,-0.182171997
AB569_EDTA_NaNO2:NaNO2:1,4.7570557666,0.20228847600000002,-0.341165378
AB569_EDTA_NaNO2:NaNO2:2,5.6993117671,0.6770245020000001,-0.41211418200000005
AB569_EDTA_NaNO2:EDTA:1,-0.2879654458,0.27707505200000004,0.068557724
AB569_EDTA_NaNO2:EDTA:2,-0.9526850950000001,-0.542290944,0.12460106700000001
AB569_EDTA_NaNO2:EDTA:3,-0.2223821642,-0.193300633,0.15854884900000002
AB569_EDTA_NaNO2:NaNO2_EDTA:1,4.8129457215,0.842029325,-0.32753739
AB569_EDTA_NaNO2:NaNO2_EDTA:2,3.6380919929,0.241643716,-0.44376267
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,-0.1359335307,-0.09677236500000001,0.03229004
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,0.1359335307,0.09677236500000001,-0.03229004
Anthranilate_metabolism_GntR_AntP:antP:1,0.40667328,0.041150551,0.332420714
Anthranilate_metabolism_GntR_AntP:antP:2,0.8111333337000001,-0.029261502,0.150288903
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.1203982799,-0.009174296,0.10287892
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.1203982799,0.009174296,-0.10287892
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,0.6199463565000001,-0.68305951,-0.047232347
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,1.5731629014,-0.317793093,0.297504046
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,0.9966562843000001,0.5585224470000001,0.567768098
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,1.6325700176,0.486337903,0.027716354000000002
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-2.6989364131,-2.841218487,0.032932043
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-2.4758973019,-2.583367279,0.02413887
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-2.7389895843,-2.425166662,0.363186076
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-2.7294261045,-2.605455569,0.10771931900000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,1.2263841502,0.301726366,0.43956983200000005
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,1.2204737634,0.31122512700000005,0.024676782
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.8147734045,0.23363460900000002,-0.07338425600000001
Catabolise_Nucleic_Acids:L_asp:1,0.19192702220000002,-0.053323495000000005,-1.13218781
Catabolise_Nucleic_Acids:L_asp:2,-3.8383279936,-1.19192024,-1.282258627
Catabolise_Nucleic_Acids:DNA_1:1,0.5561955831000001,0.070363877,0.060413275
Catabolise_Nucleic_Acids:DNA_1:2,0.2701393891,0.13221612900000002,-0.010172603
Catabolise_Nucleic_Acids:DNA_1:3,-0.8263349722000001,-0.202580006,-0.050240672
Catabolite_repression:del_hfq_crc_wt:1,0.0006132565,-0.354590132,0.001519783
Catabolite_repression:del_hfq_crc_wt:2,-0.0006132565,0.354590132,-0.001519783
Catabolite_repression:delHfq:1,-0.584291434,-0.648379555,-0.348127964
Catabolite_repression:delHfq:2,-0.41513164890000004,-0.631162467,-0.438953853
Catabolite_repression:deldcrc:1,-0.8002136816000001,0.715648076,-0.61110875
Catabolite_repression:deldcrc:2,-0.6260802167,0.07645011900000001,-0.786493149
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.4394806781,-0.133455148,-0.027768213000000003
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,0.1315175529,0.09602055400000001,0.040663551
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.570998231,0.037434594,-0.012895339
Diallyl_disulphide_treatment:PAO1_DDS:1,1.3382647298,1.09356607,0.7305943030000001
Diallyl_disulphide_treatment:PAO1_DDS:2,2.8219553792000003,1.389105001,0.6852257690000001
Diallyl_disulphide_treatment:PAO1_DDS:3,2.1079664443,1.4034839190000001,0.463391631
Dispersed_cells:PAO1_dispersed_wt:1,-1.5136567693,-0.280148129,-0.021255502000000003
Dispersed_cells:PAO1_dispersed_wt:2,1.5136567693,0.280148129,0.021255502000000003
Dispersed_cells:PyhjH_dispersed:1,-2.6107187867,-0.5395635710000001,0.005665046
Dispersed_cells:PyhjH_dispersed:2,-3.9770891392000003,-0.7377973990000001,-0.18990615700000002
Dispersed_cells:PA01_Planktonic:1,0.6178450483,-3.777070111,0.586670706
Dispersed_cells:PA01_Planktonic:2,1.0059245262,-2.513858364,0.19012541
Dispersed_cells:PAO1_Biofilm:1,2.6641676214,-0.973969717,0.933217955
Dispersed_cells:PAO1_Biofilm:2,2.5741162397,-0.6668440760000001,0.8355992090000001
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-0.6540381691,0.528381879,-0.26387133100000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,0.24909519970000002,0.6189830550000001,-0.40340562300000005
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-0.4123403304,0.7851709370000001,-0.515010739
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,0.11880285510000001,0.251365932,-0.019606423
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.4712283742,-0.392714078,0.009018963000000001
