,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,10.4045497884,0.0009040466263494113,2.0,0.0,10.4051890459,5.0,10.4039105309
1,U01-Set001__USA300 LAC CA-MHB Control,10.34235696705,0.035242619379470846,2.0,1.0,10.3174366719,6.0,10.3672772622
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,10.248430190099999,0.017173293091070206,2.0,2.0,10.2605735421,7.0,10.2362868381
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,10.3838883606,0.017268948657951547,2.0,3.0,10.3716773699,8.0,10.3960993513
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,10.801651649850001,0.046686176725111314,2.0,4.0,10.7686395377,9.0,10.834663762
5,U01-Set000__USA300 TCH1516 CA-MHB Control,11.3307258838,0.0570554098382441,2.0,10.0,11.2903816166,29.0,11.371070151
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,11.4713092205,0.030105212630373447,2.0,11.0,11.4925968205,30.0,11.4500216205
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,11.535683345799999,0.00614851803953009,2.0,12.0,11.5400310046,31.0,11.531335687
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,11.0429881119,0.2111321261118185,2.0,13.0,11.19228107,14.0,10.8936951538
9,U01-Set001__USA300 LAC RPMI+10%LB Control,11.852779990150001,0.014615256599091964,2.0,15.0,11.8631145372,18.0,11.8424454431
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,12.0186094932,0.02049219083387235,2.0,16.0,12.0330996603,19.0,12.0041193261
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,11.82601323255,0.07440624153216749,2.0,17.0,11.7734000746,20.0,11.8786263905
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,11.80506337185,0.18390197521764892,2.0,21.0,11.9351017056,24.0,11.6750250381
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,12.18332297635,0.011195534055995911,2.0,22.0,12.1754065383,25.0,12.1912394144
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,12.09213596725,0.14042800096383687,2.0,23.0,11.9928383755,26.0,12.191433559
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,9.773107446400001,0.04112646091613132,2.0,27.0,9.8021882458,28.0,9.744026647
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,11.2726932307,0.13322227152442975,2.0,32.0,11.1784908591,33.0,11.3668956023
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,10.332761356599999,0.06053115829009188,2.0,34.0,10.3755633491,38.0,10.2899593641
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,10.3186073303,0.004209173323166428,2.0,35.0,10.3156309953,39.0,10.3215836653
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,10.105538915650001,0.11237690878407232,2.0,36.0,10.1850013899,40.0,10.0260764414
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,10.81348797235,0.06423164090405903,2.0,37.0,10.8589066012,41.0,10.7680693435
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,11.72696854725,0.051725853326742476,2.0,42.0,11.6903928456,45.0,11.7635442489
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,11.83816007235,0.011897394104867403,2.0,43.0,11.8297473443,46.0,11.8465728004
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,11.525117797850001,0.014289550346335288,2.0,44.0,11.5352220358,47.0,11.5150135599
24,U01-Set003__USA300 TCH1516 CA-MHB Control,11.399885992800002,0.04578123412376069,2.0,48.0,11.3675137717,52.0,11.4322582139
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,11.4408474299,0.02724876286388925,2.0,49.0,11.4215796449,53.0,11.4601152149
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,11.4039912907,0.07151968365391477,2.0,50.0,11.454563344,54.0,11.3534192374
