,BSU_36890
LBexp_1,0.857166666666668
LBexp_2,0.39706666666666734
LBexp_3,0.12456666666666649
LBtran_1,-1.6999333333333322
LBtran_2,-1.3100333333333332
LBtran_3,-0.9626333333333328
LBstat_1,-2.422233333333333
LBstat_2,-2.8835333333333324
LBstat_3,-2.890933333333333
LBGexp_1,0.900266666666667
LBGexp_2,1.5567666666666664
LBGexp_3,1.157466666666668
LBGtran_2,-0.4260333333333328
LBGtran_3,0.2527666666666679
LBGstat_1,-0.8853333333333335
LBGstat_2,-1.5598333333333336
LBGstat_3,-1.473233333333333
S0_1,-1.1333333333333329
S0_2,-0.8502333333333336
S0_3,-0.9856333333333325
S1_1,-0.1213333333333324
S1_2,-0.14163333333333306
S1_3,-0.03293333333333237
S2_1,-1.2741333333333333
S2_2,-1.282633333333333
S2_3,-1.5952333333333328
S3_1,-1.4139333333333326
S3_2,-1.2553333333333327
S4_1,-1.3197333333333336
S4_2,-1.922133333333333
S4_3,-1.931333333333333
S5_1,-2.1875333333333327
S5_2,-2.336033333333333
S5_3,-1.8723333333333336
S6_1,-3.1266333333333325
S6_2,-6.228733333333333
S6_3,-3.084133333333332
S6/t_1,-3.6021333333333327
S6/t_2,-6.277833333333333
S6_4,-3.278133333333333
S6_5,-2.8144333333333336
S6_6,-2.7885333333333335
S7_4,-2.9219333333333335
S7_5,-3.1487333333333325
S7_6,-2.7725333333333335
S8_4,-3.510933333333332
S8_5,-4.331333333333333
G135_1,0.4176666666666673
G135_3,-1.0038333333333327
G150_1,0.14406666666666723
G150_2,0.7924666666666678
G150_3,0.15596666666666792
G180_1,0.8729666666666667
G180_2,1.2035666666666671
G180_3,0.22026666666666728
C30_1,-0.26753333333333273
C30_2,-0.15493333333333226
C90_1,-0.738133333333332
C90_2,-0.6076333333333324
BI_1,-0.4014333333333333
BI_2,-0.01793333333333358
BC_2,-0.6214333333333322
BC/t_1,-1.4868333333333332
BC/t_2,-1.1234333333333328
BC_1,-1.3466333333333331
Sw_1,-1.1620333333333335
Sw_2,-0.8630333333333322
BT_1,-1.2408333333333328
BT_2,-1.911933333333332
B36_1,0.27956666666666763
B36_2,0.01596666666666735
B60_1,-0.9618333333333329
B60_2,-0.9936333333333334
M9exp_1,0.25046666666666795
M9exp_2,-0.09603333333333275
M9exp_3,-0.15443333333333342
M9tran_1,-0.47573333333333245
M9tran_2,-0.583733333333333
M9tran_3,-0.21033333333333282
M9stat_1,-3.020133333333332
M9stat_2,-3.334133333333332
M9stat_3,-3.4466333333333328
M+G_1,-0.8480333333333334
M+G_2,-0.2936333333333323
M+G_3,-0.24623333333333264
Glu_1,0.0064666666666663986
Glu_2,0.06456666666666777
Glu_3,0.1698666666666675
Fru_1,0.18386666666666684
Fru_2,0.005466666666666953
Fru_3,-0.5457333333333327
Mal_1,-1.062833333333332
Mal_2,-0.6030333333333324
Mal_3,-0.5575333333333337
G+S_2,-0.8824333333333332
G+S_3,-0.7337333333333333
Pyr_1,-1.4499333333333322
Pyr_2,-1.128733333333333
Pyr_3,-1.304733333333333
Gly_1,-2.331433333333333
Gly_2,-0.9800333333333331
Gly_3,-3.1403333333333325
Glucon_1,-1.2771333333333335
Glucon_2,-0.7731333333333321
Glucon_3,-1.7184333333333335
aero_1,0.7663666666666664
aero_2,-0.6560333333333332
aero_3,0.36696666666666644
nit_1,-1.0741333333333323
nit_2,-0.5237333333333325
nit_3,-1.0226333333333333
ferm_1,-1.4965333333333337
ferm_2,-1.2075333333333322
ferm_3,-1.0695333333333323
T-5.40H_1,0.02276666666666749
T-4.40H_1,-0.0284333333333322
T-3.40H_1,-0.052233333333333576
T-2.40H_1,-0.4708333333333332
T-1.40H_1,-0.40823333333333345
T-1.10H_1,-0.452633333333333
T-0.40H_1,-0.5322333333333322
T0.0H_1,-0.7180333333333326
T0.30H_1,-1.4605333333333324
T1.0H_1,-1.9352333333333327
T1.30H_1,-2.425533333333332
T2.0H_1,-2.650133333333333
T2.30H_1,-1.9984333333333328
T3.0H_1,-2.489933333333333
T3.30H_1,-2.1953333333333322
T4.0H_1,-2.2801333333333336
T5.0H_1,-3.166733333333333
HPh_1,0.7594666666666665
HPh_2,0.4110666666666667
HPh_3,0.5564666666666671
LPh_1,0.6766666666666676
LPh_2,0.9552666666666667
LPh_3,0.5296666666666674
LPhT_1,-1.2252333333333336
LPhT_2,-1.520433333333333
LPhT_3,-1.3910333333333327
SMMPr_1,-0.5049333333333337
SMMPr_2,-0.35323333333333373
SMMPr_3,-0.24783333333333246
HiTm_1,-0.8331333333333326
HiTm_2,-0.4048333333333325
HiTm_3,-0.8792333333333335
LoTm_1,-0.6471333333333327
LoTm_2,-0.7912333333333326
LoTm_3,-0.8979333333333326
