,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,8.1813933145,0.029836879890470545,2.0,0.0,8.1602954544,5.0,8.2024911746
1,U01-Set001__USA300 LAC CA-MHB Control,8.6654920856,0.0058362189556077256,2.0,1.0,8.6613652556,6.0,8.6696189156
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,8.378135991899999,0.05603030893511847,2.0,2.0,8.4177554033,7.0,8.3385165805
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,8.50844044275,0.04668968185342552,2.0,3.0,8.4754258521,8.0,8.5414550334
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,8.619799968799999,0.02109469912729403,2.0,4.0,8.604883764,9.0,8.6347161736
5,U01-Set000__USA300 TCH1516 CA-MHB Control,8.06621347095,0.047206051388713616,2.0,10.0,8.09959319,29.0,8.0328337519
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,7.79773628185,0.05416516255964981,2.0,11.0,7.8360368356,30.0,7.7594357281
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,7.8760855606,0.05711545069929875,2.0,12.0,7.9164722831,31.0,7.8356988381
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,7.99413895665,0.015634146559094834,2.0,13.0,7.9830839456,14.0,8.0051939677
9,U01-Set001__USA300 LAC RPMI+10%LB Control,7.96205010495,0.002460019471289758,2.0,15.0,7.9603106085,18.0,7.9637896014
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.88031191525,0.00782656099084966,2.0,16.0,7.8747777009,19.0,7.8858461296
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,8.1077385498,0.08522088134819095,2.0,17.0,8.1679988129,20.0,8.0474782867
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,7.78866093435,0.07742136337334492,2.0,21.0,7.7339157633,24.0,7.8434061054
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,7.73481266055,0.017176836756704034,2.0,22.0,7.7469585183,25.0,7.7226668028
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,7.8260727495,0.10866553205876937,2.0,23.0,7.9029108841,26.0,7.7492346149
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,8.4176278622,0.023466008022375834,2.0,27.0,8.4342208356,28.0,8.4010348888
