,A,AmiE
R2,,0.07617847165551106
xmin,,-2.09369155
xmid,,
xmax,,6.032104437
ystart,,-4.317792279862092
yend,,5.357728729198865
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,0.8176645250000001,0.257697153
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,-0.8176645250000001,-0.25769715200000004
AB569_EDTA_NaNO2:NaNO2:1,-2.070577165,2.631402179
AB569_EDTA_NaNO2:NaNO2:2,-1.5847566240000002,2.529867935
AB569_EDTA_NaNO2:EDTA:1,2.784720015,1.575122392
AB569_EDTA_NaNO2:EDTA:2,1.093849568,1.547338979
AB569_EDTA_NaNO2:EDTA:3,2.167961038,1.635360219
AB569_EDTA_NaNO2:NaNO2_EDTA:1,-2.8157992380000003,2.681037941
AB569_EDTA_NaNO2:NaNO2_EDTA:2,-2.26566796,2.961733407
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,-0.28175331400000003,-0.004091476
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,0.28175331400000003,0.004091476
Anthranilate_metabolism_GntR_AntP:antP:1,-2.37611958,0.301394155
Anthranilate_metabolism_GntR_AntP:antP:2,-2.023051464,0.29794301100000004
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.37785562300000003,-0.027462272000000003
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.37785562300000003,0.027462272000000003
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,3.90769922,-0.296272393
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,1.805567023,0.132848156
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,-0.689428922,-0.07818672900000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,0.396751609,-0.106631372
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-5.56174845,-1.3683597760000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-4.3458173890000005,-1.244309847
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-5.660549987,-1.147555832
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-5.455287469,-1.171460961
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.40272381300000004,-0.059047702
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,1.048975665,0.17109955500000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,1.337011744,0.19736146400000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,0.23787527100000003,0.10600846500000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,-0.23787527100000003,-0.10600846500000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-1.031500095,-0.078202508
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-0.6665939310000001,-0.18034858
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,0.7647539710000001,1.070272233
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,0.8829063620000001,1.078739871
Catabolite_repression:del_hfq_crc_wt:1,-0.163036802,-0.20546391600000002
Catabolite_repression:del_hfq_crc_wt:2,0.163036802,0.20546391500000002
Catabolite_repression:delHfq:1,0.181113555,2.9994593700000003
Catabolite_repression:delHfq:2,-0.122115869,2.97623665
Catabolite_repression:deldcrc:1,0.008161778,4.8481521999999995
Catabolite_repression:deldcrc:2,0.020676538,4.85544817
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.340765755,0.011759014
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.033637263,0.092067802
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.30712849200000003,-0.103826817
Diallyl_disulphide_treatment:PAO1_DDS:1,-5.780397446,-0.860863605
Diallyl_disulphide_treatment:PAO1_DDS:2,-6.614612727,-0.793954738
Diallyl_disulphide_treatment:PAO1_DDS:3,-5.180511517,-0.630313734
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.556926575,-0.06509385
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.556926575,0.06509385
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-1.036207771,-0.336551403
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-0.675670277,-0.071473355
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.692270636,0.012658807000000001
HapZ_SagS_mutant:delHapZp:1,-0.8497859600000001,-0.069090572
HapZ_SagS_mutant:delHapZp:2,-1.94164965,-0.127308069
