,BSU__misc_RNA_55
LBexp_1,-0.013433333333328079
LBexp_2,-0.0037333333333293695
LBexp_3,-0.03353333333332742
LBtran_1,-0.010433333333327965
LBtran_2,-3.333333332733446e-05
LBtran_3,-0.008933333333327909
LBstat_1,-0.008633333333328608
LBstat_2,-0.026033333333330688
LBstat_3,-0.024733333333330165
LBGexp_1,-0.438333333333329
LBGexp_2,-0.018733333333329938
LBGexp_3,-0.03903333333332881
LBGtran_2,0.0027666666666696926
LBGtran_3,-0.012333333333330643
LBGstat_1,-0.0049333333333301255
LBGstat_2,-0.009733333333329597
LBGstat_3,-0.28583333333332916
S0_1,0.019466666666669852
S0_2,-0.018433333333330637
S0_3,0.00906666666666922
S1_1,-0.010833333333330586
S1_2,0.004766666666672137
S1_3,-0.0024333333333288465
S2_1,-0.03203333333332736
S2_2,-0.014233333333329767
S2_3,-0.018333333333327317
S3_1,-0.014233333333329767
S3_2,-0.005033333333329892
S4_1,-0.03813333333332736
S4_2,-0.007233333333328318
S4_3,0.002466666666670392
S5_1,-0.007033333333328784
S5_2,-0.031233333333329227
S5_3,-0.009033333333327676
S6_1,-0.0028333333333279143
S6_2,-0.006933333333329017
S6_3,-0.014433333333329301
S6/t_1,0.0223666666666702
S6/t_2,0.02096666666666991
S6_4,-0.026833333333328824
S6_5,0.01776666666667026
S6_6,0.017866666666670028
S7_4,-0.003033333333327448
S7_5,-0.01513333333332767
S7_6,-0.007533333333327619
S8_4,-0.021233333333327664
S8_5,-0.039733333333330734
G135_1,-0.054233333333328915
G135_3,-0.455533333333328
G150_1,-0.11203333333332921
G150_2,-0.020633333333329062
G150_3,-0.06993333333332785
G180_1,-0.25353333333332984
G180_2,-0.019933333333330694
G180_3,-0.38303333333333
C30_1,-0.07273333333332843
C30_2,-0.02043333333332953
C90_1,-0.015633333333330057
C90_2,0.010566666666669278
BI_1,-0.016833333333330813
BI_2,0.004466666666669283
BC_2,-0.0005333333333297219
BC/t_1,0.022966666666672353
BC/t_2,-0.015433333333330523
BC_1,-0.006633333333329716
Sw_1,0.024566666666672177
Sw_2,0.014966666666669681
BT_1,-0.016333333333328426
