k,name,in_iM,gene_weight,regulator,function,category
63,Uncharacterized-11,False,-0.0292350944,,,Uncharacterized
22,Singlet-1,False,0.0211205899,,,Singlet
102,AcoR,False,0.0207004839,AcoR,"2,3-butanediol and acetoin catabolism",Carbon Source Utilization
85,MvfR,False,0.019756153800000002,MvfR,PQS signalling,Miscellaneous Metabolism
87,DguR,False,-0.0188764695,DguR,D-glu utilization,Amino Acid and Nucleotide Biosynthesis
100,Uncharacterized-16,False,0.0185079813,,,Uncharacterized
15,LasR,False,-0.017267930600000002,LasR/MvfR,Pyochelin biosynthesis and Secretion (I) system,Metal Homeostasis
29,Singlet-2,False,0.0170070865,,,Singlet
28,PA1226,False,-0.015822485600000002,PA1226,Lipopolysaccharide synthesis,Structural Components
57,Uncharacterized-7,False,0.015651959400000002,,,Uncharacterized
25,EsrC,False,-0.014946972900000001,NfxB/EsrC,RND efflux pump,Defense Mechanisms
2,Uncharacterized-1,False,-0.0149049983,,,Uncharacterized
64,SoxR,False,0.013957975000000001,SoxR,RND efflux pump,Defense Mechanisms
84,PhhR,False,0.0134150128,PhhR/HmgR,"Phenylalanine, tyrosine and tryptophan biosynthesis",Amino Acid and Nucleotide Biosynthesis
78,MexS,False,0.013228015400000001,GlcC/MexS,RND efflux pump,Stress Response
7,AntR,False,0.012756617000000001,AntR,Degradation of anthranilate to tricarboxylic acid cycle intermediates,Miscellaneous Metabolism
21,Anr-1,False,0.0123842914,NrdR/Anr,Molybdenum cofactor biosynthesis,Metal Homeostasis
54,Sfa2,False,-0.0122267196,Sfa2,H2-T6SS/Secretion system (VI),Secretion System
48,BexR,False,-0.011963408,BexR,Virulence factor AprA,Miscellaneous Metabolism
70,PhnR-2,False,-0.0106559179,PhnF/PhnR,Phosphate transport,Metal Homeostasis
33,Uncharacterized-3,False,-0.0105384619,,,Uncharacterized
18,MexZ,False,-0.009886173600000001,MexZ,Aminoglycoside resistance,Defense Mechanisms
