,BSU__misc_RNA_39
LBexp_1,-0.4938
LBexp_2,-0.7399
LBexp_3,-1.2079
LBtran_1,-1.012
LBtran_2,-1.0748
LBtran_3,-0.9997
LBstat_1,-0.021
LBstat_2,-0.3821
LBstat_3,-1.0167
LBGexp_1,-1.0938
LBGexp_2,-0.8058000000000001
LBGexp_3,-0.5027
LBGtran_2,-1.7477
LBGtran_3,-1.0179
LBGstat_1,-0.9478000000000001
LBGstat_2,-1.3672
LBGstat_3,-1.8522
S0_1,-1.4828000000000001
S0_2,-1.4965
S0_3,-1.3092000000000001
S1_1,-0.4383
S1_2,-0.336
S1_3,-0.32530000000000003
S2_1,-0.36110000000000003
S2_2,-0.7155
S2_3,-0.7317
S3_1,-0.405
S3_2,-0.5631
S4_1,-0.0497
S4_2,-0.3025
S4_3,-0.5670000000000001
S5_1,-0.3551
S5_2,0.0049
S5_3,0.39390000000000003
S6_1,-0.0964
S6_2,-1.2451
S6_3,-0.21130000000000002
S6/t_1,-0.1327
S6/t_2,-2.1655
S6_4,-1.0787
S6_5,-0.5574
S6_6,-0.4602
S7_4,-0.7516
S7_5,-0.8318000000000001
S7_6,-0.8204
S8_4,-1.0578
S8_5,-0.8984000000000001
G135_1,-1.1451
G135_3,-2.7800000000000002
G150_1,-1.3507
G150_2,-0.7381000000000001
G150_3,-1.1865
G180_1,-1.2253
G180_2,-0.7953
G180_3,-1.9439000000000002
C30_1,-1.6127
C30_2,-1.2711000000000001
C90_1,-0.7228
C90_2,-0.5005000000000001
BI_1,-0.9188000000000001
BI_2,-1.0341
BC_2,-1.0092
BC/t_1,-1.3036
BC/t_2,-0.9608000000000001
BC_1,-1.53
Sw_1,-2.2451
Sw_2,-2.0173
BT_1,-1.6503999999999999
BT_2,-2.4304
B36_1,-1.002
B36_2,-1.3757000000000001
B60_1,-0.5142
B60_2,-0.2602
M9exp_1,0.459
M9exp_2,-0.2376
M9exp_3,-0.2214
M9tran_1,-0.44260000000000005
M9tran_2,-0.6848000000000001
M9tran_3,-0.3663
M9stat_1,-0.9667
M9stat_2,-1.4672
M9stat_3,-1.5510000000000002
M+G_1,-0.7466
M+G_2,-0.8098000000000001
M+G_3,-0.7209
Glu_1,-0.3309
Glu_2,-0.38680000000000003
Glu_3,-0.30460000000000004
Fru_1,-0.3967
Fru_2,-0.25
Fru_3,-0.9735
Mal_1,-1.4896
Mal_2,-0.9779
Mal_3,-0.9251
G+S_2,-0.8676
G+S_3,-0.3894
Pyr_1,-0.6227
Pyr_2,-0.1797
Pyr_3,-0.4418
Gly_1,-1.9524
Gly_2,-1.3222
Gly_3,-3.2084
Glucon_1,-1.0348
Glucon_2,-0.5889
Glucon_3,-3.4141
aero_1,-0.19190000000000002
aero_2,-1.0993
aero_3,-0.049800000000000004
nit_1,0.1942
nit_2,-0.0298
nit_3,-0.311
ferm_1,-0.153
ferm_2,-0.245
ferm_3,-0.1272
T-5.40H_1,0.1849
T-4.40H_1,-0.14730000000000001
T-3.40H_1,-0.056400000000000006
T-2.40H_1,-0.4763
T-1.40H_1,-0.3529
T-1.10H_1,-0.7838
T-0.40H_1,-0.3108
T0.0H_1,-0.522
T0.30H_1,-1.054
T1.0H_1,-1.0929
T1.30H_1,-0.7181000000000001
T2.0H_1,-1.0874
T2.30H_1,-0.6868000000000001
T3.0H_1,-0.7407
T3.30H_1,-0.2383
T4.0H_1,-0.4343
T5.0H_1,-0.6207
HPh_1,0.3436
HPh_2,0.022600000000000002
HPh_3,0.2676
LPh_1,0.019100000000000002
LPh_2,0.3637
LPh_3,-0.1713
LPhT_1,-0.9337000000000001
LPhT_2,-1.1287
LPhT_3,-0.9398000000000001
