,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,-6.938893903907228e-18,0.19463473268544745,4.0,0.0,0.1766194639,1.0,-0.1389731261,2.0,0.1578565545,3.0,-0.1955028923
1,2AA__del_ridA,0.270761535975,0.4398758188856188,4.0,4.0,0.5547389929000001,5.0,0.7311869825,6.0,-0.028058791000000003,7.0,-0.1748210405
2,GC_MS__WT,4.625929269271485e-18,0.1580981867347416,3.0,8.0,0.08273772580000001,9.0,-0.1822975264,10.0,0.0995598006,,
3,GC_MS__del_slyA,0.53735953495,0.34190853302850427,2.0,11.0,0.7791253772000001,12.0,0.2955936927,,,,
4,Rho__WT,3.33333360913457e-11,0.5623543032485977,3.0,13.0,-0.2097036454,14.0,0.63707419,15.0,-0.4273705445,,
5,Rho__rho_Y80C,0.8972044258666666,0.2436990494660055,3.0,16.0,1.0462986249,17.0,1.0293392476,18.0,0.6159754051,,
6,Rho__rho_K130Q,0.4294140521666667,0.13468116434199023,3.0,19.0,0.30930541240000003,20.0,0.5750221681000001,21.0,0.403914576,,
7,flagella__WT,0.0,0.3278014228785192,2.0,22.0,0.231790609,23.0,-0.231790609,,,,
8,flagella__del_rfaL,-0.3108737681,0.7168776616021001,2.0,24.0,-0.8177828239,25.0,0.1960352877,,,,
9,flagella__del_rfaG,-0.23502164215000002,0.3471927489339578,2.0,26.0,-0.4805239893,27.0,0.010480705,,,,
10,flagella__del_rfaD,0.40759680815,0.014525755972477766,2.0,28.0,0.41786806870000004,29.0,0.3973255476,,,,
11,nusG__WT_OD08,0.0,0.1662394965336762,2.0,30.0,0.1175490753,31.0,-0.1175490753,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,0.4607780681333333,0.7525381796092798,3.0,32.0,1.2541998788,33.0,-0.2428124301,45.0,0.3709467557,,
13,omv__spi2_ind_highOD_intracellularRNAs,1.5809368688333334,1.2462394683082592,3.0,34.0,1.8772669951,36.0,0.21324150490000002,37.0,2.6523021065,,
14,omv__spi1_ind_highOD_intracellularRNAs,-0.18664850913333333,0.30169961218500185,3.0,35.0,-0.058955523,41.0,0.030206853800000003,42.0,-0.5311968582000001,,
