,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,10.662598514999999,0.03182306604702772,2.0,0.0,10.6400962092,5.0,10.6851008208,,
1,U01-Set001__USA300 LAC CA-MHB Control,10.9419860756,0.03693943035897578,2.0,1.0,10.9158659539,6.0,10.9681061973,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,10.8940140276,0.017601899219682984,2.0,2.0,10.8815676053,7.0,10.9064604499,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,10.87121280785,0.0170904336820545,2.0,3.0,10.8591280463,8.0,10.8832975694,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,10.68597599625,0.07147501904194889,2.0,4.0,10.6354355256,9.0,10.7365164669,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,8.732250392400001,0.10221816990456982,2.0,10.0,8.6599712313,29.0,8.8045295535,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,8.327893870499999,0.20842972054756434,2.0,11.0,8.4752759393,30.0,8.1805118017,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,8.29383286815,0.012482169574429105,2.0,12.0,8.3026590949,31.0,8.2850066414,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,10.94152935935,0.039281464962605324,2.0,13.0,10.9137531691,14.0,10.9693055496,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,10.83398043015,0.006600024457648314,2.0,15.0,10.8293135081,18.0,10.8386473522,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,10.7202022323,0.06925978735180485,2.0,16.0,10.671228167,19.0,10.7691762976,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,10.630923953549999,0.05636656854445504,2.0,17.0,10.5910667707,20.0,10.6707811364,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,10.5290387502,0.06237021178893891,2.0,21.0,10.4849363505,24.0,10.5731411499,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,10.14917936885,0.01632050244325842,2.0,22.0,10.1607197068,25.0,10.1376390309,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,10.070123670600001,0.06372677253127963,2.0,23.0,10.0250620376,26.0,10.1151853036,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,10.67384700965,0.027900112649033453,2.0,27.0,10.6541186508,28.0,10.6935753685,,
