,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.04113523837402759,2.0,0.0,-0.029087006000000002,1.0,0.029087006000000002,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,2.4135956050000003,0.19383672685192402,2.0,2.0,2.2765323410000002,3.0,2.5506588690000003,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,0.8573808446666668,0.12583629739052027,3.0,4.0,0.797101413,5.0,1.002017575,6.0,0.773023546,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,2.41043385,0.32109235979749584,2.0,7.0,2.183387265,8.0,2.637480435,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.3085232369486296,2.0,9.0,-0.218158873,10.0,0.218158873,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.6318282625,0.2931855174010939,2.0,11.0,0.424514795,12.0,0.83914173,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.21285612725624847,2.0,13.0,-0.150512011,14.0,0.150512011,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.5590744335000001,0.17652444606069373,4.0,15.0,-0.74931841,16.0,-0.5224887490000001,17.0,-0.630815005,18.0,-0.33367557000000003,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-4.48863147375,0.5136865404078411,4.0,19.0,-4.840600516,20.0,-3.815176468,21.0,-4.934436836,22.0,-4.364312075,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.225928766,0.39823393603104723,3.0,23.0,-0.182786782,24.0,0.612780289,25.0,0.247792791,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.20621335260753412,2.0,26.0,0.14581486,27.0,-0.14581486,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,0.026347703500000003,0.07604763938165869,2.0,28.0,-0.027426098000000003,29.0,0.08012150500000001,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-0.1555392705,0.42256453261359916,2.0,30.0,0.143258976,31.0,-0.454337517,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.1445842392127027,2.0,32.0,-0.10223649600000001,33.0,0.10223649600000001,,,,,,,,,,,,
14,Catabolite_repression__delHfq,4.2269963705,0.09733691760741597,2.0,34.0,4.158168776,35.0,4.295823965,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,5.5480756585,0.49770014496177684,2.0,36.0,5.196148511,37.0,5.900002806,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,3.700743415417188e-17,0.7301855526896422,3.0,38.0,0.08538305800000001,39.0,0.6837403270000001,40.0,-0.769123385,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,1.5921612363333333,0.43547429686640654,3.0,41.0,1.328404288,42.0,1.3532809380000002,43.0,2.094798483,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.2109387874200713,2.0,44.0,-0.14915624700000002,45.0,0.14915624700000002,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.8950403604999999,0.4587939999042564,2.0,46.0,-0.570624012,47.0,-1.219456709,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,0.2851711,,1.0,48.0,0.2851711,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,-0.3732943805,0.12837427516630207,2.0,49.0,-0.46406870100000003,50.0,-0.28252006,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,-0.14258555,0.1277029317247876,2.0,51.0,-0.232885159,52.0,-0.052285941,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,-0.328299174,0.17384311296333033,3.0,53.0,-0.131854669,54.0,-0.390763976,55.0,-0.46227887700000003,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,-0.24013665066666667,0.5129308275632414,3.0,56.0,0.222205379,57.0,-0.15071771,58.0,-0.791897621,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,-0.557952405,,1.0,59.0,-0.557952405,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.09089096825256512,2.0,60.0,0.06426962,61.0,-0.06426962,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,-5.6089984765,0.17067516209855357,2.0,62.0,-5.488312912,63.0,-5.7296840410000005,,,,,,,,,,,,
