,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,3.89425252555,0.05403969339097449,2.0,0.0,3.9324643592,5.0,3.8560406919
1,U01-Set001__USA300 LAC CA-MHB Control,4.685936175149999,0.28044662097178114,2.0,1.0,4.8842418826,6.0,4.4876304677
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,3.9748896859,0.30382849933852024,2.0,2.0,4.1897288781,7.0,3.7600504937
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,4.2899060857,0.6174166534895987,2.0,3.0,4.7264855882,8.0,3.8533265832
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,4.635188904,0.09225326532795694,2.0,4.0,4.7004218135,9.0,4.5699559945
5,U01-Set000__USA300 TCH1516 CA-MHB Control,2.43872201745,0.13277284640441267,2.0,10.0,2.5326065975,29.0,2.3448374374
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,2.2863093711999998,0.161912862591818,2.0,11.0,2.4007990543,30.0,2.1718196881
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,1.6316993585000001,0.11231884760987347,2.0,12.0,1.7111207773000001,31.0,1.5522779397000002
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,3.3901062288499997,0.9666989302562843,2.0,13.0,4.0736655978,14.0,2.7065468599
9,U01-Set001__USA300 LAC RPMI+10%LB Control,4.4574861036,0.2090177467284232,2.0,15.0,4.3096882375,18.0,4.6052839697
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,4.34013404095,0.07789817693102918,2.0,16.0,4.2850517117999996,19.0,4.3952163701
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,4.55797401655,0.14950020133113545,2.0,17.0,4.4522614104,20.0,4.6636866227
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,3.7468162189500003,0.629022917166251,2.0,21.0,3.3020298487,24.0,4.1916025892
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,4.6751733933,0.3607091306238096,2.0,22.0,4.420113521,25.0,4.9302332656
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,4.82779920155,0.00771371028410591,2.0,23.0,4.8332536184,26.0,4.8223447847
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,2.9337642675,0.9563934044942886,2.0,27.0,3.6100365293000003,28.0,2.2574920057
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,2.00821357875,0.28582262980261314,2.0,32.0,1.806106459,33.0,2.2103206985
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,3.9093701024499996,0.9935735865396138,2.0,34.0,3.2068074818,38.0,4.6119327231
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,3.7042499712,0.04235490847611998,2.0,35.0,3.7341994142,39.0,3.6743005282
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,3.8332135849,0.17327543655344466,2.0,36.0,3.9557378211,40.0,3.7106893487
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,4.8103666416,0.21963360277693075,2.0,37.0,4.9656710515,41.0,4.6550622317
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,4.1671655725,0.08813101522718862,2.0,42.0,4.104847534,45.0,4.229483611
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,4.576834175449999,0.3033161731105178,2.0,43.0,4.7913110983,46.0,4.3623572526
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,4.18686229835,0.09731478862998783,2.0,44.0,4.1180503514,47.0,4.2556742453
24,U01-Set003__USA300 TCH1516 CA-MHB Control,2.1682010828,0.5964340904669343,2.0,48.0,1.7464584929,52.0,2.5899436727
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,2.0082406063500002,0.5430047944183181,2.0,49.0,2.3922029787,53.0,1.6242782340000002
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,1.6883239246000001,0.21711917801492123,2.0,50.0,1.8418503677,54.0,1.5347974815
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,1.8226957376500001,1.5311985884694248,2.0,51.0,0.7399748324000001,55.0,2.9054166429
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,4.860719246,0.19961860521708294,2.0,56.0,4.7195675766,57.0,5.0018709154
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,4.8367918919,0.12799097690469388,2.0,58.0,4.7462886042,59.0,4.9272951796
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,4.6880497821,0.44628394295761525,2.0,60.0,5.0036201845,61.0,4.3724793797
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,4.50881676525,0.0407234246879655,2.0,62.0,4.537612575,63.0,4.4800209555
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,4.1326738103,0.4088073918834873,2.0,64.0,3.8436033312999998,65.0,4.4217442893
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,3.9969042256,0.8868029346964629,2.0,66.0,3.3698398569,67.0,4.6239685943
