,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,5.90215583145,0.04032321907895477,2.0,0.0,5.8736430098,5.0,5.9306686531,,
1,U01-Set001__USA300 LAC CA-MHB Control,4.7385747388,0.12306996639739701,2.0,1.0,4.651551131,6.0,4.8255983466,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,4.6095141023,0.07531932858942507,2.0,2.0,4.6627729103,7.0,4.5562552943,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,4.15995646175,0.11164620867802491,2.0,3.0,4.0810106705,8.0,4.238902253,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,4.6325142814,0.32237132052034795,2.0,4.0,4.8604652282,9.0,4.4045633346,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,2.9899123760000004,0.142319680248478,2.0,10.0,3.090547587,29.0,2.889277165,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,2.5460696953,0.013008603572666451,2.0,11.0,2.5368712235,30.0,2.5552681671,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,2.8388813615500004,0.0580958052489138,2.0,12.0,2.7978014237,31.0,2.8799612994,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,4.5706216446,0.01580869042330863,2.0,13.0,4.5594432124,14.0,4.5818000768000005,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,3.7770872412000003,0.37845879592745635,2.0,15.0,3.5094764602,18.0,4.0446980222,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,4.05090929995,0.010264725276457623,2.0,16.0,4.0581675568,19.0,4.0436510431,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,4.09237305345,0.20139477493206248,2.0,17.0,3.9499654424,20.0,4.2347806645,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,4.2111767529,0.25539292650674944,2.0,21.0,4.0305866827,24.0,4.3917668231,,
