,0
name,Ferric Citrate
TF,PdhR+HypT+Nac+Crp+Fur+FecI
regulator,"<a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120012246&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">PdhR</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125141903&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">HypT</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011265&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">Nac</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK120011235&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">Crp</a> and <a href=""http://regulondb.ccg.unam.mx/regulon?term=ECK125285350&organism=ECK12&format=jsp&type=regulon"" target=""_blank"">Fur</a> and <a href=""http://regulondb.ccg.unam.mx/sigmulon?term=ECK120013091&organism=ECK12&format=jsp&type=sigmulon"" target=""_blank"">FecI</a>"
function,Ferric citrate transporter; iron uptake under intracellular limitation
category,Metal Homeostasis
has_venn,True
scatter,6
exp_var,0.0009606918070365067
precision,0.7142857142857143
recall,1.0
