,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.7925149985970199,2.0,0.0,0.5603927297,1.0,-0.5603927297,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,2.4874841489,0.017580374889263534,2.0,2.0,2.4999153512,3.0,2.4750529466,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,1.3747648628,0.36274817696286965,3.0,4.0,1.0012610698,5.0,1.725703931,6.0,1.3973295876,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,6.848500221549999,0.5421458808621779,2.0,7.0,6.4651451928,8.0,7.2318552503,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.2371955975567879,2.0,9.0,0.1677226155,10.0,-0.1677226155,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,5.5725312825,0.6581224695923669,2.0,11.0,6.0378941436,12.0,5.1071684214,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.990759677094903,2.0,13.0,0.7005728862,14.0,-0.7005728862,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-12.7210311898,5.122633733558352,4.0,15.0,-6.8423269909,16.0,-10.5207812812,17.0,-14.9316948782,18.0,-18.5893216089,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,26.767792553550002,1.090637814690811,4.0,19.0,26.7516604679,20.0,25.2956920751,21.0,27.895128344,22.0,27.1286893272,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-19.7410142514,2.1544460102051946,3.0,23.0,-20.7736092381,24.0,-21.1848056096,25.0,-17.2646279065,,,,,,,,,,
