,name,x,y,cog,color,link
meta,start,0.041792962,,,,
PA0001,dnaA,483,0.0058412690000000005,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,0.001272668,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,0.018669238,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,0.0059656,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,0.004855697,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,0.006254436,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,0.006340203,Energy production and conversion,#708090,
PA0008,glyS,10434,-0.0034263730000000004,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,-0.006541623000000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,0.001903858,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,0.007279506000000001,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,-0.0009242230000000001,Function unknown,#0000ff,
PA0013,PA0013,15620,0.012177117000000001,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,0.00039681700000000005,No COG annotation,#00bfbf,
PA0015,PA0015,16900,0.010606942000000001,Cell motility,#da70d6,
PA0016,trkA,17366,0.016608816000000002,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,-0.001484794,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,0.009012898,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,0.013647356000000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,0.008179565,Function unknown,#0000ff,
PA0021,PA0021,22872,-0.002305469,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,-0.008763322,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,-0.006024014,Energy production and conversion,#708090,
PA0024,hemF,25736,-0.0039040460000000004,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,-0.008580627,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,0.0053503050000000005,No COG annotation,#00bfbf,
PA0027,PA0027,28613,-0.001727629,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0028,PA0028,29896,-0.00045991600000000005,No COG annotation,#00bfbf,
PA0029,PA0029,30502,-0.0050623180000000005,Inorganic ion transport and metabolism,#8b4513,
PA0030,PA0030,32060,0.001165583,Amino acid transport and metabolism,#ff0000,
PA0031,betC,33000,0.00441873,Inorganic ion transport and metabolism,#8b4513,
PA0032,PA0032,34624,0.007238096,Transcription,#000000,
PA0032a,PA0032a,35549,0.005016593000000001,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0033,PA0033,35905,0.009320676,Signal transduction mechanisms,#f4a460,
PA0034,PA0034,36278,0.004782874,Transcription,#000000,
PA0035,trpA,37087,-0.009245412,Amino acid transport and metabolism,#ff0000,
PA0036,trpB,37890,0.002113813,Amino acid transport and metabolism,#ff0000,
PA0037,trpI,39202,0.0075404750000000005,Transcription,#000000,
PA0038,PA0038,40190,0.012466527000000002,Function unknown,#0000ff,
PA0039,PA0039,40589,0.02328355,Function unknown,#0000ff,
PA0040,PA0040,41113,0.019633804,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041,PA0041,42914,0.0055410550000000005,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041a,PA0041a,54121,-0.004471579000000001,"Replication, recombination and repair",#1e90ff,
PA0042,PA0042,56546,0.01178921,No COG annotation,#00bfbf,
PA0043,PA0043,57212,0.00710895,Function unknown,#0000ff,
PA0044,exoT,58786,0.010393018,Function unknown,#0000ff,
PA0045,PA0045,60656,0.0029568150000000002,Cell wall/membrane/envelope biogenesis,#c71585,
PA0046,PA0046,61373,0.008018347,Function unknown,#0000ff,
PA0047,PA0047,61879,-0.012512392,Function unknown,#0000ff,
PA0048,PA0048,62403,0.0067541350000000005,Transcription,#000000,
PA0049,PA0049,63068,-0.00029310800000000004,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0050,PA0050,65339,0.007503297000000001,No COG annotation,#00bfbf,
PA0051,phzH,66303,0.009635488000000001,Amino acid transport and metabolism,#ff0000,
PA0052,PA0052,68188,0.007911895,"Replication, recombination and repair",#1e90ff,
PA0054,PA0054,69543,0.003547839,"Translation, ribosomal structure and biogenesis",#daa520,
PA0055,PA0055,70130,0.005795993,Function unknown,#0000ff,
PA0056,PA0056,70702,0.000303008,Transcription,#000000,
PA0057,PA0057,71730,0.004395559,Function unknown,#0000ff,
PA0058,PA0058,72680,0.004154138,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0059,osmC,73468,-0.00901015,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0060,PA0060,74034,-0.0022661680000000003,Function unknown,#0000ff,
PA0061,PA0061,74279,0.014805984000000001,No COG annotation,#00bfbf,
PA0062,PA0062,74773,0.01273034,No COG annotation,#00bfbf,
PA0063,PA0063,75281,0.006572341000000001,Function unknown,#0000ff,
PA0064,PA0064,76416,0.005138439000000001,No COG annotation,#00bfbf,
PA0065,PA0065,77432,0.014590532000000002,Function unknown,#0000ff,
PA0066,PA0066,78090,0.002054635,Function unknown,#0000ff,
PA0067,prlC,78710,0.017264655,Amino acid transport and metabolism,#ff0000,
PA0068,PA0068,80752,0.010974525,Function unknown,#0000ff,
PA0069,PA0069,81116,-0.00509024,"Replication, recombination and repair",#1e90ff,
PA0070,PA0070,82404,0.0020422770000000003,Function unknown,#0000ff,
