,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X,rep9_idx,rep9_X,rep10_idx,rep10_X,rep11_idx,rep11_X,rep12_idx,rep12_X,rep13_idx,rep13_X,rep14_idx,rep14_X,rep15_idx,rep15_X,rep16_idx,rep16_X,rep17_idx,rep17_X,rep18_idx,rep18_X
0,aat__00m_00s,-3.333333146541643e-11,0.15278614284706055,3.0,0.0,-0.0671397535,6.0,0.1748596342,12.0,-0.1077198808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,aat__00m_30s,-0.08685021683333334,0.11943193105585119,3.0,1.0,-0.1105010611,7.0,0.0426377071,13.0,-0.1926872965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,aat__01m_00s,0.024161922433333333,0.13997832037398308,3.0,2.0,-0.1265725349,8.0,0.15005907000000002,14.0,0.0489992322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,aat__02m_00s,-0.07211389153333332,0.20200988241243284,3.0,3.0,-0.1151141099,9.0,0.1479340167,15.0,-0.2491615814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,aat__05m_00s,0.08897924743333334,0.17217923799646195,3.0,4.0,0.2177682767,10.0,0.1557553448,16.0,-0.1065858792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,aat__10m_00s,0.0188280178,0.08922187827246458,3.0,5.0,0.0881440331,11.0,0.0501776694,17.0,-0.0818376491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,abx_mega__dmso-2,0.6614760239,0.24224358124888365,2.0,18.0,0.8327681029,71.0,0.4901839449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,abx_mega__ery_dmso,0.04184296270000001,0.199994057686975,3.0,19.0,0.2706375818,70.0,-0.0453994244,205.0,-0.0997092693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,abx_mega__nal_naoh,0.2854220553125,0.3543253298973426,8.0,20.0,0.7149283986,32.0,-0.1383016856,55.0,-0.2064182886,67.0,0.3820561136,126.0,0.1641926396,147.0,0.1280457076,203.0,0.6414248018,210.0,0.5974487555,,,,,,,,,,,,,,,,,,,,
9,abx_mega__dmso-5,-0.02628813526666666,0.25178444277300566,3.0,21.0,-0.2507321045,34.0,-0.07411015750000001,61.0,0.2459778562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,abx_mega__rif_dmso,0.21513563902500002,0.30957709730400296,8.0,22.0,0.0765078576,104.0,0.1064315094,111.0,0.39961605380000004,133.0,0.8557972837000001,165.0,0.0257553784,238.0,0.1766459978,265.0,0.2601380306,270.0,-0.1798069991,,,,,,,,,,,,,,,,,,,,
11,abx_mega__novo_h2o,0.06308951047142856,0.47774943829517247,7.0,23.0,-0.2714752597,56.0,-0.4841669784,82.0,-0.2320765061,118.0,0.6511602597,134.0,0.6704492008,137.0,0.3331866109,227.0,-0.2254507539,,,,,,,,,,,,,,,,,,,,,,
12,abx_mega__rach_dmso,0.481733449,0.2937036554998887,4.0,24.0,0.9056751649,101.0,0.4376465445,139.0,0.3416580205,149.0,0.2419540661,,,,,,,,,,,,,,,,,,,,,,,,,,,,
