,BSU_39710
LBexp_1,11.086
LBexp_2,10.4277
LBexp_3,10.0659
LBtran_1,13.3078
LBtran_2,10.5508
LBtran_3,8.9762
LBstat_1,10.0586
LBstat_2,9.2866
LBstat_3,9.6485
LBGexp_1,8.2969
LBGexp_2,7.5543
LBGexp_3,8.2852
LBGtran_2,7.483
LBGtran_3,7.5743
LBGstat_1,7.2553
LBGstat_2,7.2539
LBGstat_3,7.6681
S0_1,10.1858
S0_2,10.2161
S0_3,10.0797
S1_1,11.1519
S1_2,11.5508
S1_3,11.8415
S2_1,10.4717
S2_2,10.5994
S2_3,9.926
S3_1,10.19
S3_2,10.1542
S4_1,10.5814
S4_2,10.1323
S4_3,9.6711
S5_1,10.2823
S5_2,10.4064
S5_3,10.3667
S6_1,10.916
S6_2,9.8378
S6_3,10.3596
S6/t_1,10.9923
S6/t_2,9.3679
S6_4,9.155100000000001
S6_5,9.7624
S6_6,9.811
S7_4,9.5048
S7_5,9.4356
S7_6,9.559
S8_4,9.1096
S8_5,9.324
G135_1,8.9564
G135_3,7.9096
G150_1,10.6016
G150_2,9.4336
G150_3,10.7725
G180_1,7.9281
G180_2,8.2562
G180_3,7.9047
C30_1,8.3437
C30_2,8.9253
C90_1,7.5511
C90_2,7.0014
BI_1,13.5634
BI_2,13.6375
BC_2,12.1786
BC/t_1,11.7421
BC/t_2,11.9801
BC_1,11.5399
Sw_1,12.0268
Sw_2,12.7423
BT_1,8.1179
BT_2,7.705
B36_1,7.3621
B36_2,7.1504
B60_1,8.547
B60_2,8.3036
M9exp_1,7.8128
M9exp_2,7.6234
M9exp_3,7.6267
M9tran_1,9.0071
M9tran_2,8.3808
M9tran_3,8.9149
M9stat_1,9.0604
M9stat_2,9.1423
M9stat_3,8.8414
M+G_1,8.3027
M+G_2,7.6767
M+G_3,7.6621
Glu_1,8.3524
Glu_2,8.6757
Glu_3,8.3688
Fru_1,8.9823
Fru_2,9.8728
Fru_3,9.1388
Mal_1,9.8043
Mal_2,9.7243
Mal_3,10.2091
G+S_2,10.0808
G+S_3,10.4346
Pyr_1,9.416
Pyr_2,9.9635
Pyr_3,9.6431
Gly_1,8.8717
Gly_2,9.4245
Gly_3,8.6771
Glucon_1,9.1965
Glucon_2,9.384
Glucon_3,9.4827
aero_1,9.0311
aero_2,7.8152
aero_3,8.8677
nit_1,7.6924
nit_2,7.7032
nit_3,7.4332
ferm_1,7.6446000000000005
ferm_2,7.4913
ferm_3,7.7078
T-5.40H_1,8.6648
T-4.40H_1,8.5534
T-3.40H_1,8.5472
T-2.40H_1,8.6043
T-1.40H_1,8.6061
T-1.10H_1,8.8101
T-0.40H_1,8.4195
T0.0H_1,8.9711
T0.30H_1,12.3165
T1.0H_1,11.1087
T1.30H_1,10.4888
T2.0H_1,10.3515
T2.30H_1,11.1651
T3.0H_1,10.4303
T3.30H_1,10.9125
T4.0H_1,10.8782
T5.0H_1,10.3123
HPh_1,8.2579
HPh_2,7.6288
HPh_3,7.915
LPh_1,7.9999
LPh_2,8.1478
LPh_3,7.9991
LPhT_1,7.6106
LPhT_2,7.1959
LPhT_3,7.3762
SMMPr_1,8.2987
SMMPr_2,8.5828
SMMPr_3,8.8411
HiTm_1,10.0448
HiTm_2,10.1876
HiTm_3,9.1439
LoTm_1,6.987
LoTm_2,6.9948
LoTm_3,6.7616
