,BSU__misc_RNA_34
LBexp_1,-1.439866666666667
LBexp_2,-0.7534666666666663
LBexp_3,-1.2639666666666667
LBtran_1,-1.6876666666666669
LBtran_2,-1.5777666666666672
LBtran_3,-1.6347666666666658
LBstat_1,-3.5209666666666664
LBstat_2,-3.4443666666666672
LBstat_3,-3.573266666666667
LBGexp_1,-0.8675666666666668
LBGexp_2,-1.890066666666666
LBGexp_3,-2.2076666666666664
LBGtran_2,-1.9637666666666664
LBGtran_3,-1.037866666666666
LBGstat_1,-3.1127666666666673
LBGstat_2,-1.3277666666666672
LBGstat_3,-2.817666666666666
S0_1,-2.0928666666666658
S0_2,-1.5952666666666673
S0_3,-2.015866666666666
S1_1,-2.4118666666666666
S1_2,-2.4305666666666674
S1_3,-2.551666666666666
S2_1,-3.311866666666667
S2_2,-3.5768666666666658
S2_3,-3.2327666666666666
S3_1,-1.8111666666666668
S3_2,-3.152466666666667
S4_1,-0.568366666666666
S4_2,-2.1932666666666663
S4_3,-1.840466666666666
S5_1,-2.557966666666667
S5_2,-2.896366666666667
S5_3,-2.443366666666666
S6_1,-3.7144666666666666
S6_2,-5.194566666666667
S6_3,-3.537866666666666
S6/t_1,-3.5063666666666666
S6/t_2,-5.049466666666666
S6_4,-3.283266666666666
S6_5,-2.8242666666666665
S6_6,-2.6627666666666663
S7_4,-3.063466666666667
S7_5,-3.313366666666667
S7_6,-3.383866666666666
S8_4,-3.577766666666667
S8_5,-3.810766666666666
G135_1,-2.997066666666667
G135_3,-4.403666666666666
G150_1,-3.3197666666666663
G150_2,-2.5331666666666663
G150_3,-3.3060666666666663
G180_1,-3.0901666666666667
G180_2,-2.9530666666666665
G180_3,-3.600666666666667
C30_1,-3.256566666666666
C30_2,-3.0251666666666672
C90_1,-1.1367666666666665
C90_2,-0.9681666666666668
BI_1,-3.145666666666667
BI_2,-2.787166666666666
BC_2,-3.332066666666666
BC/t_1,-3.332166666666666
BC/t_2,-2.870566666666667
BC_1,-3.647166666666667
Sw_1,-3.891466666666666
Sw_2,-3.870966666666666
BT_1,-1.6187666666666658
BT_2,-2.3512666666666657
B36_1,-1.7662666666666667
B36_2,-2.3932666666666673
B60_1,-2.518866666666666
B60_2,-1.3863666666666674
M9exp_1,0.20893333333333253
M9exp_2,0.022233333333334215
M9exp_3,-0.23116666666666674
M9tran_1,-0.5761666666666674
M9tran_2,-0.8602666666666661
M9tran_3,-0.24776666666666713
M9stat_1,-4.632566666666667
M9stat_2,-4.940366666666666
M9stat_3,-5.199466666666666
M+G_1,-1.1752666666666673
M+G_2,-0.4699666666666662
M+G_3,-0.8722666666666665
Glu_1,0.3519333333333332
Glu_2,-0.13126666666666686
Glu_3,0.1359333333333339
Fru_1,-0.395366666666666
Fru_2,0.04213333333333402
Fru_3,-0.6585666666666672
Mal_1,-2.110266666666666
Mal_2,-1.5369666666666664
Mal_3,-1.627066666666666
G+S_2,-1.6457666666666668
G+S_3,-1.040966666666666
Pyr_1,-2.084466666666666
Pyr_2,-1.6638666666666673
Pyr_3,-1.7502666666666666
Gly_1,-2.7289666666666665
Gly_2,-1.9153666666666673
Gly_3,-3.4782666666666664
Glucon_1,-1.0055666666666667
Glucon_2,-1.0263666666666662
Glucon_3,-1.5774666666666661
aero_1,0.07893333333333352
aero_2,-1.2717666666666663
aero_3,-0.8523666666666667
nit_1,-0.4513666666666669
nit_2,-0.036766666666666836
nit_3,-0.9617666666666658
ferm_1,-0.7523666666666671
ferm_2,-0.7899666666666665
ferm_3,-0.028366666666666873
T-5.40H_1,-0.21326666666666583
T-4.40H_1,-0.6562666666666672
T-3.40H_1,-0.5084666666666671
T-2.40H_1,-0.587766666666667
T-1.40H_1,-0.727266666666667
T-1.10H_1,-0.784066666666666
T-0.40H_1,-1.2300666666666675
T0.0H_1,-1.7288666666666668
T0.30H_1,-4.819166666666666
T1.0H_1,-4.695566666666666
T1.30H_1,-4.754766666666667
T2.0H_1,-4.747466666666666
T2.30H_1,-3.899866666666666
T3.0H_1,-4.080966666666667
T3.30H_1,-3.667366666666666
T4.0H_1,-3.9130666666666674
T5.0H_1,-4.191566666666667
HPh_1,-0.38956666666666706
HPh_2,-0.5544666666666664
HPh_3,-0.2509666666666668
LPh_1,-0.5524666666666658
LPh_2,0.19243333333333368
LPh_3,-0.5959666666666674
LPhT_1,-2.4751666666666665
LPhT_2,-2.467266666666667
LPhT_3,-2.484866666666667
SMMPr_1,-0.7363666666666671
SMMPr_2,-1.0094666666666665
SMMPr_3,-0.9183666666666657
HiTm_1,-2.203966666666666
HiTm_2,-0.9879666666666669
HiTm_3,-1.9755666666666674
LoTm_1,-1.578266666666666
LoTm_2,-1.3429666666666673
LoTm_3,-1.4835666666666665
HiOs_1,-1.3003666666666671
HiOs_2,-1.705866666666667
HiOs_3,-1.542466666666666
BMM_1,-0.10456666666666692
BMM_2,-0.34366666666666745
BMM_3,-0.6150666666666673
Heat_1,-0.5127666666666659
Heat_2,-0.7664666666666662
Heat_3,-1.0563666666666673
Cold_1,-1.7044666666666668
Cold_2,-2.506666666666666
Cold_3,-3.4035666666666664
Etha_1,-4.030766666666667
Etha_2,-4.438166666666666
Etha_3,-4.1809666666666665
SMM_1,-0.19336666666666602
SMM_2,-0.3527666666666658
SMM_3,-0.2621666666666673
Salt_1,-2.084766666666667
Salt_2,-2.056266666666666
Salt_3,-1.8246666666666673
Mt0_1,-1.9328666666666674
Mt0_3,-1.8443666666666658
M0t45_1,-1.6269666666666662
M0t45_2,-1.838966666666666
M0t45_3,-1.1269666666666662
M0t90_1,-3.5818666666666665
M0t90_2,-2.555366666666666
M0t90_3,-2.307366666666667
M40t45_1,-2.030566666666667
M40t45_2,-2.158566666666667
M40t45_3,-1.240666666666666
M40t90_1,-3.5292666666666666
M40t90_2,-3.357966666666666
M40t90_3,-2.3970666666666673
dia0_1,-2.3566666666666674
dia0_2,-1.5614666666666661
dia0_3,-1.3005666666666666
dia5_1,-2.2270666666666674
dia5_2,-1.578266666666666
dia5_3,-1.1747666666666667
dia15_1,-0.05686666666666618
dia15_2,0.06673333333333353
dia15_3,-1.1528666666666663
Diami_1,-2.169766666666666
Diami_2,-2.290966666666666
Diami_3,-2.4287666666666663
Paraq_1,-2.9249666666666663
Paraq_2,-2.277566666666667
Paraq_3,-4.032866666666667
H2O2_1,-2.5098666666666674
H2O2_2,-2.1612666666666662
H2O2_3,-2.726566666666667
Oxctl_1,-3.333566666666666
Oxctl_2,-3.2296666666666667
Oxctl_3,-2.434266666666666
GM-0.1_1,-0.559566666666667
GM-0.2_1,-0.4447666666666663
GM+5_1,-0.953266666666666
GM+15_1,-0.6870666666666665
GM+25_1,0.21203333333333418
GM+45_1,0.2855333333333334
GM+60_1,0.08863333333333401
GM+90_1,-0.04646666666666732
GM+120_1,-0.9856666666666669
GM+150_1,-0.45796666666666574
GM-0.1_2,0.07083333333333286
GM-0.2_2,0.27243333333333375
GM+5_2,-0.285166666666667
GM+10_2,-0.7694666666666663
GM+15_2,-0.7904666666666671
GM+25_2,0.09523333333333284
GM+45_2,-0.6848666666666663
GM+60_2,-0.8784666666666663
GM+90_2,0.02053333333333285
GM+150_2,-0.9945666666666657
GM-0.1_3,-0.010366666666666191
GM-0.2_3,-0.16386666666666727
GM+5_3,-0.4344666666666672
GM+10_3,-1.6725666666666665
GM+15_3,-1.0240666666666662
GM+25_3,-0.7061666666666664
GM+45_3,-1.2513666666666659
GM+60_3,-0.9562666666666662
GM+90_3,0.0017333333333340306
GM+120_3,-0.770666666666667
GM+150_3,-0.0556666666666672
MG-0.1_1,-0.8752666666666666
MG+5_1,-0.08086666666666709
MG+10_1,0.7678333333333338
MG+15_1,0.28183333333333316
MG+25_1,0.33163333333333256
MG+45_1,-0.7413666666666661
MG+120_1,-0.8698666666666668
MG+150_1,0.11693333333333378
MG-0.1_2,-1.341966666666666
MG-0.2_2,-0.8542666666666658
MG+5_2,-0.19056666666666722
MG+10_2,0.5184333333333342
MG+15_2,1.2998333333333338
MG+25_2,-0.24466666666666725
MG+45_2,-1.1536666666666662
MG+60_2,-0.3919666666666668
MG+90_2,-0.8155666666666672
MG+120_2,-0.01546666666666674
MG-0.1_3,-0.03556666666666608
MG-0.2_3,-0.5472666666666672
MG+5_3,-0.47176666666666733
MG+10_3,-0.23776666666666735
MG+15_3,0.8489333333333331
MG+25_3,0.10263333333333335
MG+45_3,0.059933333333333394
MG+60_3,-0.2522666666666673
MG+90_3,0.17823333333333302
MG+120_3,-0.3430666666666671
MG+150_3,0.027433333333332754
