,name,x,y,cog,color,link
meta,start,0.08518215088968312,,,,
STM0002,thrA,337,0.0080156457,Amino acid transport and metabolism,#ff0000,
STM0003,thrB,2801,-0.0009658378,Nucleotide transport and metabolism,#00bfbf,
STM0004,thrC,3734,0.0019939952,Amino acid transport and metabolism,#ff0000,
STM0005,yaaA,5114,-0.0005476458,Function unknown,#708090,
STM0006,yaaJ,5966,0.0086806214,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0007,talB,7665,-0.0024050271,Nucleotide transport and metabolism,#00bfbf,
STM0008,mog,8729,-0.0009498902000000001,Coenzyme transport and metabolism,#008000,
STM0009,yaaH,9376,0.00034303130000000004,Function unknown,#708090,
STM0010,htgA,10092,-0.0043081643,Function unknown,#708090,
STM0011,yaaI,10841,-0.0169137636,Function unknown,#708090,
STM0012,dnaK,11593,0.0072912833000000005,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0013,dnaJ,13595,0.016936375,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0014,STM0014,15014,-0.0080246428,Transcription,#f4a460,
STM0015,STM0015,16088,0.0077407793,Function unknown,#708090,
STM0016,STM0016,16493,-0.005701785,Function unknown,#708090,
STM0017,STM0017,17043,-0.0045133312,Transcription,#f4a460,
STM0018,STM0018,17867,0.00319837,Carbohydrate transport and metabolism,#ffc0cb,
STM0019,STM0019,20058,-0.0012874601,Function unknown,#708090,
STM0020,STM0020,23335,-0.004548859000000001,Signal transduction mechanisms,#00ff00,
STM0021,bcfA,24469,0.0032605062000000003,Cell motility,#da70d6,
STM0022,bcfB,25112,0.006586846600000001,Cell wall/membrane/envelope biogenesis,#c71585,
STM0023,bcfC,25803,-0.0048587213,Cell motility,#da70d6,
STM0024,bcfD,28425,-0.014232145000000002,Cell motility,#da70d6,
STM0025,bcfE,29433,-0.0133686376,Cell motility,#da70d6,
STM0026,bcfF,29994,-0.0039196968000000006,Cell motility,#da70d6,
STM0027,bcfG,30478,-0.0099070753,Cell motility,#da70d6,
STM0028,bcfH,31274,-0.0037155223000000003,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0029,STM0029,32545,-0.0141689022,Transcription,#f4a460,
STM0030,STM0030,33364,-0.0153928893,Transcription,#f4a460,
STM0031,STM0031,34376,-0.0069172148,Transcription,#f4a460,
STM0032,STM0032,35339,-0.0017213342,Cell wall/membrane/envelope biogenesis,#c71585,
STM0033,STM0033,37103,0.004225695000000001,Nucleotide transport and metabolism,#00bfbf,
STM0034,STM0034,38773,-0.0043379082,Function unknown,#708090,
STM0035,STM0035,40131,-0.0072869083000000005,Inorganic ion transport and metabolism,#0000ff,
STM0036,STM0036,41723,-0.001955051,Energy production and conversion,#90ee90,
STM0037,STM0037,42932,-0.0004061486,"Replication, recombination and repair",#ff00ff,
STM0038,STM0038,44312,-0.0044910817,Cell wall/membrane/envelope biogenesis,#c71585,
STM0039,nhaA,46190,-0.0417019418,Inorganic ion transport and metabolism,#0000ff,
STM0040,nhaR,47418,-0.0310500668,Transcription,#f4a460,
STM0041,STM0041,48372,-0.0007993969,Carbohydrate transport and metabolism,#ffc0cb,
STM0042,STM0042,50451,-0.0071005587000000005,Inorganic ion transport and metabolism,#0000ff,
STM0043,rpsT,52280,0.0035950764,"Translation, ribosomal structure and biogenesis",#000000,
STM0044,yaaY,52649,0.0187478451,Function unknown,#708090,
STM0045,ribF,52872,0.0007391407,Coenzyme transport and metabolism,#008000,
STM0046,ileS,53855,-0.0010966371,"Translation, ribosomal structure and biogenesis",#000000,
STM0047,lspA,56689,0.0019754894,Cell wall/membrane/envelope biogenesis,#c71585,
STM0048,slpA,57344,-5.89715e-05,Carbohydrate transport and metabolism,#ffc0cb,
STM0049,lytB,57796,0.0059393845,Lipid transport and metabolism,#40e0d0,
STM0050,STM0050,58946,0.0005961445,No COG annotation,#87cefa,
STM0051,rihC,60164,-6.06416e-05,Carbohydrate transport and metabolism,#ffc0cb,
STM0052,STM0052,61106,-0.004313402,Transcription,#f4a460,
STM0053,STM0053,61794,0.0048118324,Signal transduction mechanisms,#00ff00,
STM0056,STM0056,66654,0.0049707238,Energy production and conversion,#90ee90,
STM0057,STM0057,67052,-0.0086393333,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0058,citC2,68637,0.0012820876,Coenzyme transport and metabolism,#008000,
STM0059,citD2,69710,0.0176972398,Energy production and conversion,#90ee90,
STM0060,citE2,70000,-0.0021882198,Carbohydrate transport and metabolism,#ffc0cb,
STM0061,citF2,70880,0.0054639312,Energy production and conversion,#90ee90,
STM0062,citX2,72400,0.0068733541,Coenzyme transport and metabolism,#008000,
STM0063,citG2,72929,-0.0030438694,Nucleotide transport and metabolism,#00bfbf,
STM0064,dapB,74017,0.00399706,Amino acid transport and metabolism,#ff0000,
STM0066,carA,75880,-0.0009831537,Nucleotide transport and metabolism,#00bfbf,
STM0067,carB,77047,0.0018311554,Nucleotide transport and metabolism,#00bfbf,
STM0068,caiF,80548,0.008875184000000001,Transcription,#f4a460,
STM0069,caiE,81020,0.0007429815,Function unknown,#708090,
STM0070,caiD,81725,-0.0032374063,Coenzyme transport and metabolism,#008000,
STM0071,caiC,82564,-0.0080638305,Lipid transport and metabolism,#40e0d0,
STM0073,caiA,85509,0.0011238842,Lipid transport and metabolism,#40e0d0,
STM0074,caiT,86686,0.0016537007000000002,Cell wall/membrane/envelope biogenesis,#c71585,
STM0075,fixA,88684,0.0021303067,Energy production and conversion,#90ee90,
STM0076,fixB,89470,-0.008140389100000001,Energy production and conversion,#90ee90,
STM0077,fixC,90461,-0.0069131842,Energy production and conversion,#90ee90,
STM0078,fixX,91744,0.006875945400000001,Energy production and conversion,#90ee90,
STM0079,yaaU,92178,-0.0062582927,Carbohydrate transport and metabolism,#ffc0cb,
STM0080,STM0080,93607,-0.0219117802,Cell wall/membrane/envelope biogenesis,#c71585,
STM0081,STM0081,94131,-0.0123612589,No COG annotation,#87cefa,
STM0082,STM0082,94771,-0.0101503276,Function unknown,#708090,
STM0084,STM0084,95959,-0.0064894163,Inorganic ion transport and metabolism,#0000ff,
STM0085,yabF,98255,0.011592242,Energy production and conversion,#90ee90,
STM0086,kefC,98778,-0.005002270200000001,Inorganic ion transport and metabolism,#0000ff,
STM0087,folA,100839,-0.0012853336,Coenzyme transport and metabolism,#008000,
STM0088,apaH,101424,-0.0109037991,Signal transduction mechanisms,#00ff00,
STM0089,apaG,102283,-0.008241226400000001,Inorganic ion transport and metabolism,#0000ff,
STM0090,ksgA,102663,-0.0074301058000000005,"Translation, ribosomal structure and biogenesis",#000000,
STM0091,pdxA,103481,0.0014258663000000001,Coenzyme transport and metabolism,#008000,
STM0092,surA,104470,-0.0045378211000000005,Cell wall/membrane/envelope biogenesis,#c71585,
STM0093,imp,105810,-0.00028865300000000004,Cell wall/membrane/envelope biogenesis,#c71585,
STM0094,djlA,108424,0.0010396669,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0095,rluA,109331,-0.007020387,"Translation, ribosomal structure and biogenesis",#000000,
STM0096,hepA,110002,-0.0050071427,Transcription,#f4a460,
STM0097,polB,113082,0.0008564987,"Replication, recombination and repair",#ff00ff,
STM0098,STM0098,115477,0.00020104630000000002,Function unknown,#708090,
STM0100,STM0100,116816,0.0044948092,Function unknown,#708090,
STM0101,araD,117241,0.0023723749,Carbohydrate transport and metabolism,#ffc0cb,
STM0102,araA,118077,0.0023854454,Carbohydrate transport and metabolism,#ffc0cb,
STM0103,araB,119590,0.0073186205,Nucleotide transport and metabolism,#00bfbf,
STM0104,araC,121640,0.0129951059,Transcription,#f4a460,
STM0105,yabI,122604,0.0121951521,Function unknown,#708090,
STM0106,yabJ,123410,-0.0035876771,Coenzyme transport and metabolism,#008000,
STM0107,yabK,124101,0.0008315996,Inorganic ion transport and metabolism,#0000ff,
STM0108,tbpA,125687,-0.0119993422,Coenzyme transport and metabolism,#008000,
STM0109,yabN,126848,-0.0005232179000000001,Transcription,#f4a460,
STM0110,leuD,129057,-0.0123080889,Amino acid transport and metabolism,#ff0000,
STM0111,leuC,129673,-0.006343508800000001,Amino acid transport and metabolism,#ff0000,
STM0112,leuB,131076,-0.0020941167000000003,Energy production and conversion,#90ee90,
STM0113,leuA,132167,0.0101449454,Amino acid transport and metabolism,#ff0000,
STM0115,leuO,134569,0.0037263039,Transcription,#f4a460,
STM0116,ilvI,135898,0.0033364885,Coenzyme transport and metabolism,#008000,
STM0117,ilvH,137562,-0.0027018834,Amino acid transport and metabolism,#ff0000,
STM0118,fruR,138337,-0.0036478651,Transcription,#f4a460,
STM0119,yabB,139947,-0.0057591274,Transcription,#f4a460,
STM0120,yabC,140407,-0.0118680604,"Translation, ribosomal structure and biogenesis",#000000,
STM0121,ftsL,141345,0.0020494711000000002,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0122,ftsI,141726,-0.0011155156,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0123,murE,143479,-0.007299878,Cell wall/membrane/envelope biogenesis,#c71585,
STM0124,murF,144963,-0.0041143866000000005,Cell wall/membrane/envelope biogenesis,#c71585,
STM0125,mraY,146315,-0.0004199361,Cell wall/membrane/envelope biogenesis,#c71585,
STM0126,murD,147400,-0.0033672221,Cell wall/membrane/envelope biogenesis,#c71585,
STM0127,ftsW,148716,0.0046502205,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0128,murG,149957,0.0042128772,Cell wall/membrane/envelope biogenesis,#c71585,
STM0129,murC,151143,-0.0022249635,Cell wall/membrane/envelope biogenesis,#c71585,
STM0130,ddlB,152611,-0.0011325789,Nucleotide transport and metabolism,#00bfbf,
STM0131,ftsQ,153533,-0.0017237573000000001,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0132,ftsA,154360,-0.001703333,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0133,ftsZ,155683,-0.0022308526,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0134,lpxC,156935,0.000685231,Nucleotide transport and metabolism,#00bfbf,
STM0135,yacA,158199,7.1405e-05,Function unknown,#708090,
STM0136,secA,158689,-0.0073764403,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0137,mutT,161546,-0.0072730199,"Replication, recombination and repair",#ff00ff,
STM0138,yacG,162263,-0.017205211,Function unknown,#708090,
STM0139,yacF,162464,-0.0024892431,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0140,yacE,163207,-0.0066622987,Nucleotide transport and metabolism,#00bfbf,
STM0141,guaC,164053,-0.0046402874,Nucleotide transport and metabolism,#00bfbf,
STM0142,hofC,165127,0.0080990204,Cell motility,#da70d6,
STM0143,hofB,166319,0.0011988519,Cell motility,#da70d6,
STM0144,ppdD,167714,-0.0069692546000000005,Cell motility,#da70d6,
STM0145,nadC,168373,0.0087578787,Coenzyme transport and metabolism,#008000,
STM0146,ampD,169354,0.0016648265,Defense mechanisms,#d3d3d3,
STM0147,ampE,169914,0.0077896247,Defense mechanisms,#d3d3d3,
STM0148,STM0148,170860,0.0150289028,Carbohydrate transport and metabolism,#ffc0cb,
STM0149,STM0149,171810,0.0008277628000000001,Carbohydrate transport and metabolism,#ffc0cb,
STM0150,aroP,173380,0.003576543,Amino acid transport and metabolism,#ff0000,
STM0151,pdhR,175316,-0.010692331400000001,Transcription,#f4a460,
STM0152,aceE,176240,-0.0054594218,Energy production and conversion,#90ee90,
STM0153,aceF,178918,-0.0014566111,Energy production and conversion,#90ee90,
STM0154,lpdA,181007,0.0055258178,Energy production and conversion,#90ee90,
STM0155,STM0155,182720,0.0073660875,No COG annotation,#87cefa,
STM0156,STM0156,183042,-0.0022437295,Cell motility,#da70d6,
STM0158,acnB,185857,-0.0035872803,Energy production and conversion,#90ee90,
STM0159,STM0159,188515,-0.0035169838000000003,"Replication, recombination and repair",#ff00ff,
STM0160,yacL,189603,0.0027045103,Function unknown,#708090,
STM0161,kdgT,190200,-0.0106403311,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0162,STM0162,191150,-0.0089745653,Function unknown,#708090,
STM0163,STM0163,192411,0.0011949502,Coenzyme transport and metabolism,#008000,
STM0164,STM0164,193404,-0.0049248076,Transcription,#f4a460,
STM0165,speD,194201,0.0063591038,Nucleotide transport and metabolism,#00bfbf,
STM0166,speE,195016,0.0088848174,Amino acid transport and metabolism,#ff0000,
STM0167,yacC,195983,0.0063734699,Function unknown,#708090,
STM0168,cueO,196532,-0.010093959500000001,"Secondary metabolites biosynthesis, transport, and catabolism",#1e90ff,
STM0169,gcd,198220,0.0010144215000000001,Carbohydrate transport and metabolism,#ffc0cb,
STM0170,hpt,200816,-0.0011278816,Nucleotide transport and metabolism,#00bfbf,
STM0171,yadF,201410,0.0038481193,Inorganic ion transport and metabolism,#0000ff,
STM0172,yadG,202181,0.0052376064,Defense mechanisms,#d3d3d3,
STM0173,yadH,203104,0.0025605033,Defense mechanisms,#d3d3d3,
STM0174,stiH,203991,0.0037447123,Cell motility,#da70d6,
STM0175,stiC,205079,0.0002871474,Cell motility,#da70d6,
STM0176,stiB,207652,-0.0030718139,Cell wall/membrane/envelope biogenesis,#c71585,
STM0177,stiA,208383,-0.0035483355000000003,Cell motility,#da70d6,
STM0178,yadI,209293,-0.0041867195,Carbohydrate transport and metabolism,#ffc0cb,
STM0179,yadE,209795,-0.0009463357,Carbohydrate transport and metabolism,#ffc0cb,
STM0180,panD,211031,0.0070753807,Coenzyme transport and metabolism,#008000,
STM0181,panC,211506,-0.0037611125000000002,Coenzyme transport and metabolism,#008000,
STM0182,panB,212486,0.0049523308,Coenzyme transport and metabolism,#008000,
STM0183,folK,213398,-0.0008346715,Coenzyme transport and metabolism,#008000,
STM0184,pcnB,213874,0.0015137019,Nucleotide transport and metabolism,#00bfbf,
STM0185,yadB,215433,-0.02028124,"Translation, ribosomal structure and biogenesis",#000000,
STM0186,dksA,216398,-0.0272929082,Transcription,#f4a460,
STM0187,sfsA,217030,-0.0048788284,Function unknown,#708090,
STM0188,ligT,217751,0.0031901373,"Translation, ribosomal structure and biogenesis",#000000,
STM0189,hrpB,218309,-9.08609e-05,"Replication, recombination and repair",#ff00ff,
STM0190,mrcB,220924,0.0028135024,Cell wall/membrane/envelope biogenesis,#c71585,
STM0191,fhuA,223739,-0.0033997355000000003,Inorganic ion transport and metabolism,#0000ff,
STM0192,fhuC,225977,0.0054944807,Coenzyme transport and metabolism,#008000,
